# Accelerometer Data File
# Started @Fri Apr 23 12:35:32 GMT+01:00 2021
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
1.213 6.275 6.73 10
1.113 6.313 6.751 9
0.969 6.37 6.756 11
0.871 6.402 6.744 9
0.847 6.435 6.696 11
0.799 6.519 6.658 10
0.794 6.584 6.636 10
0.701 6.651 6.658 10
0.586 6.722 6.78 10
0.495 6.744 6.892 10
0.366 6.847 6.938 10
0.306 6.933 6.971 10
0.375 7.038 6.852 9
0.452 7.079 6.763 11
0.567 7.038 6.742 10
0.634 7.007 6.739 10
0.445 6.94 6.856 10
0.248 6.938 6.943 10
-0.071 7.0 7.144 10
-0.344 7.053 7.326 10
-0.356 7.194 7.383 10
-0.323 7.283 7.484 10
-0.165 7.307 7.469 10
-0.026 7.343 7.436 10
0.0 7.302 7.46 10
0.019 7.326 7.479 10
0.076 7.316 7.577 10
0.153 7.295 7.694 10
0.191 7.177 7.855 10
0.129 6.995 8.039 10
0.028 6.847 8.145 10
-0.162 6.691 8.291 10
-0.316 6.631 8.394 9
-0.426 6.663 8.494 11
-0.553 6.708 8.683 10
-0.588 6.761 8.832 9
-0.682 6.687 9.011 11
-0.756 6.574 9.131 10
-0.869 6.251 9.232 10
-1.012 5.791 9.315 10
-1.098 5.458 9.368 10
-1.187 5.104 9.366 10
-1.163 4.9 9.222 10
-1.108 4.833 9.095 10
-1.077 4.683 8.949 10
-1.043 4.553 8.858 10
-1.292 4.331 8.738 10
-1.711 3.986 8.571 10
-2.106 3.725 8.422 10
-2.794 3.359 8.298 10
-3.256 3.131 8.274 10
-3.773 2.959 8.379 10
-4.56 2.631 8.523 10
-5.056 2.408 8.643 10
-5.647 2.085 8.755 10
-6.153 1.783 8.657 10
-6.387 1.637 8.52 10
-6.445 1.616 8.322 10
-6.406 1.695 8.13 10
-6.155 2.02 8.003 10
-6.356 2.245 7.97 10
-6.734 2.346 7.999 10
-7.163 2.274 8.128 10
-7.666 2.001 8.322 10
-7.857 1.608 8.379 10
-8.003 1.089 8.439 10
-8.099 0.742 8.398 10
-7.905 1.137 7.996 10
-7.445 1.96 7.747 10
-7.031 2.911 7.496 10
-6.641 3.323 7.204 9
-6.54 2.992 7.273 11
-6.631 2.217 7.374 9
-6.643 1.474 7.589 11
-6.631 1.271 7.845 10
-6.416 1.249 8.171 10
-6.133 1.465 8.355 10
-5.753 1.678 8.453 10
-5.269 1.738 8.528 10
-4.989 1.616 8.532 10
-4.474 1.393 8.475 11
-4.137 1.139 8.389 9
-3.715 1.0 8.329 10
-3.157 0.878 8.3 10
-2.834 0.857 8.334 10
-2.394 0.883 8.365 10
-2.138 0.981 8.367 10
-2.018 1.063 8.339 10
-1.922 1.11 8.315 10
-1.944 1.11 8.293 10
-2.035 1.113 8.346 10
-2.231 1.233 8.406 10
-2.403 1.386 8.461 9
-2.652 1.63 8.489 11
-2.834 1.838 8.47 10
-2.937 2.063 8.506 9
-3.064 2.533 8.614 11
-3.114 2.911 8.748 10
-3.236 3.43 8.987 10
-3.335 3.96 9.179 10
-3.409 4.244 9.299 10
-3.569 4.683 9.287 10
-3.658 4.979 9.169 10
-3.797 5.195 9.002 10
-3.933 5.3 8.82 10
-3.983 5.252 8.769 9
-4.072 5.013 8.726 11
-4.108 4.711 8.719 10
-4.333 3.998 8.734 10
-4.568 2.669 8.877 10
-4.764 1.532 9.014 10
-4.79 0.007 9.27 10
-4.474 -1.055 9.356 9
-4.149 -1.503 9.313 11
-3.339 -1.769 8.844 10
-2.7 -1.647 8.255 9
-1.812 -1.51 7.661 11
-0.916 -1.446 7.086 10
-0.505 -1.563 6.938 9
-0.047 -1.654 6.957 11
0.004 -1.699 7.144 10
0.138 -1.79 7.304 10
0.26 -2.001 7.572 10
0.337 -2.238 7.673 10
0.462 -2.482 7.829 10
0.502 -2.576 8.142 10
0.555 -2.549 8.348 10
0.581 -2.494 8.611 10
0.56 -2.432 8.82 10
0.49 -2.451 8.987 10
0.244 -2.509 9.327 10
0.023 -2.595 9.61 10
-0.385 -2.535 10.101 10
-0.751 -2.427 10.481 10
-1.036 -2.161 10.795 10
-1.383 -1.838 11.164 10
-1.541 -1.661 11.324 10
-1.716 -1.436 11.386 10
-1.726 -1.328 11.149 9
-1.673 -1.278 10.857 11
-1.51 -1.283 10.465 10
-1.331 -1.335 10.17 10
-1.101 -1.436 10.053 10
-0.873 -1.632 9.911 10
-0.746 -1.714 9.919 20
-0.62 -1.795 9.926 10
-0.55 -1.608 9.84 10
-0.555 -1.47 9.732 10
-0.569 -1.391 9.576 10
-0.553 -1.288 9.521 10
-0.509 -1.357 9.526 10
-0.39 -1.283 9.576 9
-0.304 -1.235 9.56 11
-0.248 -1.211 9.442 10
-0.337 -1.244 9.452 10
-0.457 -1.24 9.428 10
-0.543 -1.209 9.471 10
-0.596 -1.074 9.442 10
-0.593 -0.933 9.337 10
-0.387 -0.766 9.27 10
-0.126 -0.538 9.253 10
0.1 -0.414 9.308 10
0.239 -0.325 9.392 9
0.191 -0.414 9.461 11
0.088 -0.562 9.481 10
0.076 -0.677 9.488 10
0.153 -0.756 9.466 10
0.248 -0.639 9.471 10
0.404 -0.521 9.538 10
0.469 -0.438 9.617 10
0.596 -0.497 9.708 10
0.718 -0.641 9.782 10
0.794 -0.957 9.842 10
0.919 -1.34 9.991 10
0.981 -1.58 10.127 9
1.146 -1.704 10.247 11
1.297 -1.656 10.319 10
1.544 -1.441 10.323 9
1.867 -1.335 10.287 14
2.087 -1.345 10.268 7
2.343 -1.525 10.208 10
2.336 -1.857 10.11 10
2.252 -2.08 10.053 9
2.09 -2.331 9.967 11
1.891 -2.413 9.921 10
1.874 -2.559 9.727 10
2.104 -2.825 9.239 10
2.413 -3.062 8.779 10
2.908 -3.5 8.003 10
3.342 -3.821 7.393 10
3.655 -4.297 6.792 10
4.086 -5.054 5.961 10
4.331 -5.609 5.446 10
4.666 -6.435 4.728 10
4.948 -7.23 4.163 9
5.114 -7.745 3.828 11
5.31 -8.42 3.423 10
5.415 -8.825 3.222 9
5.427 -8.927 3.069 11
5.303 -8.927 2.846 10
5.147 -8.767 2.693 10
4.728 -8.518 2.71 10
4.328 -8.327 2.81 10
3.859 -8.113 3.184 10
3.215 -7.738 3.684 10
2.834 -7.45 4.015 10
2.353 -7.015 4.309 10
2.07 -6.73 4.268 10
1.963 -6.607 4.101 10
1.85 -6.622 3.785 10
1.838 -6.785 3.505 10
1.716 -7.038 3.327 10
1.309 -7.378 3.246 10
0.907 -7.582 3.313 10
0.28 -7.838 3.521 9
-0.229 -7.977 3.758 11
-0.751 -8.015 4.01 10
-1.465 -8.02 4.357 9
-1.953 -7.972 4.563 11
-2.477 -7.929 4.905 10
-2.801 -7.931 5.212 10
-2.932 -7.967 5.422 10
-3.076 -8.022 5.722 10
-3.184 -8.073 5.884 10
-3.105 -8.106 6.088 10
-3.253 -8.255 6.517 10
-3.39 -8.384 6.856 9
-3.837 -8.365 7.297 11
-4.376 -8.331 7.623 10
-4.618 -7.857 7.716 10
-4.575 -7.417 7.735 10
-4.22 -7.125 7.654 10
-3.687 -6.919 7.524 10
-3.038 -6.976 7.388 10
-2.674 -7.0 7.326 9
-2.272 -7.003 7.268 11
-2.049 -6.919 7.259 10
-2.248 -7.067 7.39 10
-2.722 -7.462 7.771 10
-3.234 -7.879 8.147 10
-3.895 -8.497 8.825 10
-4.319 -8.944 9.375 10
-4.532 -9.327 9.859 10
-4.692 -9.809 10.402 10
-4.704 -10.089 10.644 9
-4.651 -10.505 10.843 11
-4.266 -10.857 10.793 10
-3.933 -11.111 10.682 10
-3.359 -11.559 10.333 10
-2.849 -11.87 10.026 10
-2.549 -12.318 9.622 10
-2.418 -13.036 9.112 10
-2.528 -13.56 8.841 10
-2.542 -14.401 8.523 10
-2.614 -14.987 8.37 10
-2.691 -15.689 8.305 10
-2.674 -16.493 8.238 9
-2.753 -16.982 8.219 11
-2.664 -17.152 8.312 10
-2.549 -16.663 8.542 20
-2.755 -16.081 8.386 10
-2.961 -15.5 8.231 9
-2.978 -15.081 7.685 11
-2.65 -14.671 6.792 10
-2.094 -14.252 6.287 10
-1.735 -13.488 5.372 10
-1.733 -12.88 4.735 10
-2.245 -12.67 3.995 10
-2.774 -12.368 3.203 10
-3.107 -12.411 2.82 10
-2.791 -11.757 2.865 9
-1.29 -10.223 3.548 11
0.227 -8.779 4.283 10
2.54 -6.804 5.224 9
4.204 -5.525 5.736 11
4.965 -4.726 6.536 10
5.389 -3.919 7.038 10
5.018 -3.643 7.335 10
5.001 -3.052 7.809 10
5.018 -2.729 7.69 10
5.355 -2.145 7.682 10
5.161 -1.805 8.712 10
4.242 -1.812 9.698 20
3.564 -2.679 10.876 10
2.904 -3.813 12.239 10
3.057 -4.355 12.136 10
3.581 -4.865 11.899 10
4.077 -4.412 11.099 10
4.443 -4.199 10.137 10
4.527 -4.335 9.603 9
4.491 -4.18 8.738 11
4.242 -4.127 8.245 10
3.804 -3.825 8.087 10
3.15 -3.749 7.448 10
2.616 -3.964 7.139 10
2.521 -4.134 5.631 9
2.743 -4.314 3.95 11
3.488 -3.981 2.284 10
3.823 -3.797 0.634 10
3.72 -3.658 0.184 10
3.186 -3.849 -0.172 10
2.288 -4.45 -0.258 10
1.8 -4.903 -0.361 10
1.68 -5.384 -0.859 10
1.991 -5.535 -1.45 10
2.485 -5.765 -1.707 10
2.772 -6.368 -1.482 10
2.691 -6.943 -0.861 10
2.686 -7.793 0.014 10
2.557 -8.441 0.751 9
2.81 -8.676 1.082 11
3.315 -8.841 1.211 10
3.744 -8.731 1.084 9
4.441 -8.882 0.785 11
5.128 -9.296 0.354 10
5.564 -9.78 0.124 9
5.88 -9.907 0.229 11
5.928 -9.773 0.507 10
5.695 -8.892 1.443 10
5.377 -7.96 2.851 10
5.178 -7.386 3.924 10
5.056 -7.103 5.075 10
5.046 -7.345 5.626 10
5.264 -7.651 5.164 10
5.631 -7.85 4.503 10
5.92 -7.757 3.763 10
6.227 -7.699 2.705 10
6.49 -7.711 2.896 10
6.605 -7.831 3.287 10
6.789 -7.716 3.749 9
6.957 -7.565 4.529 11
6.536 -7.491 5.7 10
6.289 -7.496 7.987 9
5.973 -7.735 10.201 11
4.472 -7.486 11.59 10
3.952 -5.906 11.894 20
3.871 -3.845 10.884 10
3.79 -1.783 9.873 9
4.929 -0.933 10.012 11
5.492 -1.788 10.139 9
5.442 -3.045 10.465 11
5.291 -4.163 10.709 10
5.104 -4.558 10.63 9
5.118 -4.161 10.747 11
5.137 -3.727 10.776 10
5.257 -3.433 10.886 10
5.267 -3.196 10.872 10
5.161 -3.217 10.658 10
4.929 -3.021 10.424 9
4.371 -2.614 9.737 11
3.924 -2.149 9.174 10
3.485 -1.462 8.784 10
2.858 -0.938 8.698 9
2.557 -0.624 9.064 10
1.781 -0.332 9.775 10
0.995 -0.263 10.314 10
0.493 -0.112 10.704 11
0.179 0.313 10.828 11
0.339 0.761 10.608 9
0.478 1.338 10.115 9
0.646 1.742 9.576 10
0.28 1.723 9.447 20
-0.086 1.704 9.318 10
-0.416 1.326 9.27 10
-0.574 1.051 9.095 10
-0.387 0.924 8.777 10
-0.09 0.94 8.453 10
0.191 1.187 8.322 10
0.397 1.355 8.274 10
0.555 1.386 8.039 10
0.603 1.273 7.809 10
0.797 1.185 7.587 10
0.895 1.072 7.407 10
1.101 1.187 7.386 10
1.362 1.223 7.438 11
1.477 1.235 7.484 10
1.424 1.201 7.553 10
1.414 1.151 7.769 10
1.35 1.18 7.91 9
1.199 1.204 8.243 11
1.216 1.273 8.552 10
1.039 1.113 8.942 10
0.816 0.902 9.516 10
0.679 0.696 9.9 10
0.462 0.474 10.307 10
0.335 0.407 10.515 10
0.114 0.354 10.587 10
-0.141 0.294 10.658 9
-0.316 0.251 10.706 11
-0.196 0.32 10.826 10
0.169 0.387 10.879 13
0.572 0.462 10.931 7
0.926 0.502 10.709 10
0.986 0.43 10.414 9
1.079 0.395 10.058 11
1.47 0.426 9.507 10
1.908 0.49 9.232 10
2.41 0.368 8.877 10
2.772 0.248 8.604 10
2.873 -0.086 8.439 10
2.961 -0.368 8.3 20
2.846 -0.428 8.262 10
2.731 -0.488 8.224 10
2.425 -0.471 8.319 10
2.19 -0.409 8.305 10
2.094 -0.383 8.269 10
2.303 -0.181 8.221 10
2.64 0.229 8.221 10
2.918 0.543 8.305 10
2.968 0.821 8.453 10
2.715 0.924 8.614 10
2.329 0.708 8.667 10
2.023 0.533 8.717 9
1.944 0.395 8.702 11
1.877 0.131 8.65 10
1.968 0.047 8.609 10
1.956 -0.311 8.599 10
1.893 -0.809 8.494 9
1.819 -1.182 8.427 11
1.711 -1.69 8.216 10
1.675 -2.111 7.824 10
1.69 -2.394 7.527 10
1.702 -2.997 7.249 10
1.747 -3.466 7.115 9
1.678 -4.132 7.326 11
1.611 -4.999 7.812 10
1.546 -5.544 8.279 9
1.031 -6.258 9.057 11
0.584 -6.627 9.643 10
0.253 -7.235 9.605 10
-0.169 -8.209 10.311 10
-0.143 -9.016 10.706 10
-0.306 -9.145 10.532 9
-0.476 -8.439 10.582 11
-0.553 -7.366 9.888 10
-0.814 -6.667 9.452 10
-0.885 -6.646 9.586 10
-1.154 -6.789 10.046 10
-1.642 -6.564 10.661 10
-1.946 -5.966 11.018 10
-2.449 -5.245 11.367 10
-2.868 -4.754 11.516 10
-3.349 -4.721 11.561 10
-4.17 -4.805 11.597 10
-4.793 -5.011 11.64 10
-5.516 -5.173 11.719 10
-5.882 -5.07 11.834 9
-5.908 -4.85 11.959 14
-6.009 -4.673 12.138 7
-6.009 -4.539 12.282 9
-6.095 -4.702 12.217 11
-6.344 -5.03 12.215 10
-6.519 -5.315 12.157 10
-6.684 -5.58 12.078 10
-6.837 -5.726 12.119 10
-6.634 -5.585 11.973 10
-6.406 -5.406 11.523 10
-6.189 -5.245 11.094 9
-5.793 -5.245 10.5 11
-5.657 -5.702 9.856 10
-5.544 -6.198 9.516 10
-5.827 -6.993 9.27 10
-6.287 -7.627 9.188 10
-7.129 -8.054 9.591 10
-8.154 -8.427 10.192 10
-8.784 -8.501 10.699 10
-9.112 -8.619 11.058 10
-8.992 -8.609 11.109 10
-8.564 -8.683 10.891 10
-7.903 -8.789 10.503 9
-7.544 -8.851 10.263 11
-6.847 -9.121 9.761 10
-5.999 -9.627 9.023 10
-5.384 -10.101 8.456 11
-4.623 -10.766 7.817 9
-4.199 -11.224 7.441 10
-3.912 -11.432 7.326 10
-3.44 -11.616 7.12 9
-3.114 -11.609 6.986 11
-3.093 -11.767 6.651 10
-3.213 -11.908 6.358 9
-4.292 -12.181 6.007 11
-6.038 -12.224 5.619 10
-7.479 -12.102 5.432 10
-9.002 -11.729 5.597 10
-9.361 -11.372 6.155 10
-9.054 -11.245 6.749 9
-8.039 -11.195 7.477 13
-6.943 -11.396 7.852 12
-5.937 -11.422 7.752 5
-5.714 -11.587 6.402 11
-6.2 -11.676 4.917 11
-6.222 -11.508 3.086 12
-6.54 -11.391 1.489 7
-4.697 -10.591 1.498 10
-2.142 -9.421 2.645 10
-0.052 -8.506 4.139 12
1.75 -7.309 6.552 12
2.19 -6.708 8.662 6
1.92 -6.478 9.634 10
1.374 -6.426 10.175 10
1.041 -6.648 9.334 13
0.691 -6.818 8.441 7
0.512 -7.0 7.524 9
0.608 -7.005 7.038 11
1.369 -6.655 7.24 12
2.13 -6.306 7.441 8
2.961 -6.145 7.501 10
3.548 -6.43 7.28 10
3.543 -7.077 6.835 10
3.069 -7.381 6.943 13
2.355 -7.484 7.216 7
2.003 -7.043 7.563 10
1.35 -6.445 8.643 10
1.165 -6.189 9.169 10
0.912 -5.492 10.196 13
0.471 -4.386 10.982 7
0.332 -3.438 11.034 10
0.378 -2.422 10.568 10
0.493 -1.848 9.6 10
0.703 -1.941 8.588 10
0.845 -2.056 7.036 10
0.802 -2.238 6.004 10
0.512 -2.415 4.769 10
0.196 -2.432 4.027 13
-0.289 -2.477 3.9 7
-1.007 -2.738 3.67 10
-1.479 -3.004 3.643 10
-1.845 -3.521 3.43 12
-1.757 -4.254 3.035 7
-1.436 -4.771 2.743 11
-0.94 -5.501 2.391 10
-0.55 -5.98 2.226 9
-0.27 -6.382 2.413 13
0.229 -7.089 2.853 12
0.555 -7.582 3.354 9
0.78 -8.693 4.077 7
0.9 -9.615 4.553 9
0.828 -10.785 4.747 11
1.206 -12.076 5.061 10
1.685 -12.749 5.152 10
2.758 -13.359 5.674 10
4.771 -12.998 6.514 10
6.335 -12.516 7.235 9
7.903 -11.662 8.022 11
8.877 -10.869 8.379 10
7.34 -10.802 8.772 10
5.204 -11.085 9.399 10
3.064 -11.741 9.959 10
2.518 -11.903 10.369 10
3.514 -11.76 10.453 10
5.638 -10.639 11.487 10
7.467 -9.157 12.186 10
7.702 -8.169 13.036 10
7.975 -7.034 11.832 10
7.261 -6.069 9.057 10
6.842 -5.465 6.617 10
6.193 -4.34 4.912 9
5.506 -3.361 5.262 11
4.692 -3.167 7.139 11
4.06 -3.035 9.509 8
3.658 -3.426 11.145 10
3.124 -3.239 12.253 10
3.174 -2.724 12.22 10
2.585 -1.599 11.374 10
2.032 -0.344 10.556 10
1.611 0.332 10.263 10
0.828 0.706 10.311 10
0.387 0.067 10.34 11
-0.088 -0.701 10.342 9
0.098 -1.036 9.926 10
0.646 -1.067 9.169 10
1.154 -0.397 8.75 10
1.489 0.339 8.068 10
1.161 0.644 7.805 11
0.938 0.811 7.678 9
0.871 0.742 7.551 10
0.991 0.706 7.8 10
1.137 0.907 8.2 10
1.177 1.244 8.463 10
1.106 1.539 8.769 10
0.857 1.505 8.896 10
0.581 1.235 8.872 10
0.761 0.919 8.599 10
1.053 0.646 8.283 10
1.9 0.579 7.776 10
3.066 0.052 7.498 10
3.778 -0.428 7.469 10
4.197 -1.189 7.716 11
4.223 -1.929 8.221 9
3.387 -2.03 8.726 10
2.489 -1.843 9.5 10
1.884 -1.376 9.998 10
1.328 -0.859 10.374 10
1.671 -0.555 10.453 11
2.075 -0.538 10.263 9
2.53 -0.557 9.179 10
2.935 -0.627 8.216 10
3.088 -0.725 8.197 10
2.887 -0.878 8.092 10
2.636 -0.995 8.882 10
2.413 -0.854 10.002 10
2.087 -0.651 10.247 10
2.339 -0.371 10.488 10
2.492 -0.392 10.486 10
2.616 -0.672 10.153 10
2.882 -1.18 9.95 10
2.925 -1.709 9.835 10
2.873 -1.778 9.909 10
2.578 -1.584 10.081 10
2.142 -1.163 10.125 12
1.572 -0.497 10.299 8
1.206 0.167 10.421 10
1.082 0.569 10.445 10
0.893 0.806 10.424 11
0.837 0.799 10.271 9
0.73 0.615 10.026 10
0.742 0.466 9.797 10
0.818 0.483 9.612 10
0.948 0.426 9.308 12
1.12 0.387 9.203 12
1.247 0.05 9.074 6
1.326 -0.531 9.054 11
1.352 -1.039 9.155 10
1.261 -1.675 9.253 10
1.058 -2.126 9.387 10
0.902 -2.331 9.411 9
0.629 -2.602 9.512 11
0.052 -2.896 9.732 11
-0.486 -3.114 9.926 9
-0.567 -3.394 9.969 10
-0.531 -3.61 9.935 10
0.045 -4.106 9.368 10
0.852 -4.972 8.645 13
1.201 -5.777 8.073 7
1.642 -6.837 7.642 10
1.963 -7.465 7.627 10
1.855 -7.57 7.807 11
1.707 -7.359 8.066 9
1.467 -6.892 8.183 10
1.055 -6.399 8.372 10
0.842 -6.057 8.523 10
0.555 -6.086 8.623 13
0.299 -5.865 8.791 7
0.215 -5.671 8.887 10
-0.079 -5.41 9.095 10
-0.258 -5.094 9.275 9
-0.948 -5.176 9.493 11
-2.013 -5.298 9.904 10
-2.868 -5.487 10.204 9
-3.962 -5.707 10.661 11
-4.498 -5.884 10.979 10
-4.659 -6.021 11.104 9
-4.821 -6.119 11.192 11
-4.745 -6.186 11.123 10
-4.678 -6.026 11.348 11
-4.592 -5.791 11.616 9
-4.503 -5.595 11.92 10
-4.505 -5.453 12.09 10
-4.577 -5.434 11.999 10
-4.975 -5.552 12.057 10
-5.451 -5.77 12.198 10
-5.837 -5.932 12.473 10
-5.861 -6.148 12.564 10
-5.549 -6.459 12.322 10
-5.159 -6.67 11.997 10
-4.627 -6.988 11.535 9
-4.458 -7.254 11.257 11
-4.362 -7.52 11.085 10
-4.448 -8.039 10.9 9
-4.675 -8.451 10.852 11
-4.948 -9.095 10.855 10
-5.176 -9.581 10.893 10
-5.272 -9.756 10.927 10
-5.307 -9.907 10.838 13
-5.298 -9.825 10.699 7
-5.204 -9.78 10.299 10
-4.991 -10.034 9.825 10
-4.838 -10.311 9.473 10
-4.714 -10.661 9.088 10
-4.673 -10.975 8.963 9
-4.601 -10.886 8.848 11
-4.57 -10.824 8.453 10
-4.51 -10.69 8.092 10
-4.256 -10.67 7.675 10
-4.103 -10.812 7.34 10
-3.794 -11.077 6.943 9
-3.213 -11.425 6.222 14
-2.825 -11.657 5.556 7
-2.334 -11.908 4.754 10
-2.068 -11.956 4.268 10
-2.075 -11.923 4.106 12
-2.111 -12.325 4.108 12
-2.25 -12.708 4.247 6
-2.049 -12.734 4.572 21
-1.848 -12.761 4.898 9
-1.391 -12.327 5.008 9
-0.933 -11.894 5.118 11
-0.878 -11.894 5.051 10
-0.945 -11.824 4.91 12
-1.24 -11.779 4.819 8
-1.498 -11.75 4.707 10
-1.977 -11.513 4.084 10
-2.334 -11.346 3.536 10
-2.664 -11.068 2.403 10
-3.031 -10.773 1.292 9
-0.83 -9.493 2.501 21
1.369 -8.212 3.711 10
2.616 -7.331 5.834 10
3.864 -6.449 7.958 10
1.759 -7.067 8.257 9
-0.567 -7.441 9.165 11
-1.968 -7.524 9.742 10
-2.037 -7.024 10.316 10
-0.356 -5.951 11.207 10
1.546 -5.123 11.489 11
3.447 -4.4 12.176 8
4.017 -4.261 12.866 10
3.675 -4.434 13.079 10
3.201 -4.594 13.259 10
2.729 -4.649 13.034 10
1.956 -4.948 12.423 10
1.522 -5.181 12.004 10
0.943 -5.509 11.245 10
0.294 -5.904 10.129 10
-0.052 -6.054 9.399 10
-0.45 -6.433 8.152 14
-0.569 -6.727 7.278 6
-0.593 -7.053 6.074 10
-0.512 -7.311 4.244 10
-0.38 -7.343 2.932 12
-0.143 -7.213 1.079 12
0.203 -6.718 -0.021 7
0.445 -6.289 -0.497 9
0.689 -5.7 -0.634 12
0.682 -5.365 -0.04 11
0.538 -5.298 0.488 11
0.45 -5.473 1.017 6
0.359 -5.808 1.206 10
0.749 -6.349 1.096 10
1.443 -7.141 0.866 12
2.082 -7.692 0.636 9
3.241 -8.449 0.256 10
4.065 -8.906 -0.014 10
4.57 -9.2 -0.088 9
5.279 -9.133 -0.445 11
5.468 -8.86 -0.651 10
