# Accelerometer Data File
# Started @Fri Apr 23 12:25:35 GMT+01:00 2021
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
2.899 8.523 2.841 0
3.014 8.525 2.937 9
3.136 8.535 3.1 10
3.356 8.59 3.27 10
3.385 8.58 3.224 10
3.356 8.499 3.213 10
3.323 8.365 3.055 10
3.251 8.183 2.889 11
3.215 8.09 2.803 9
3.22 8.027 2.87 10
3.244 8.058 3.141 10
3.306 8.137 3.418 10
3.385 8.329 3.646 10
3.423 8.489 3.72 10
3.361 8.674 3.526 10
3.256 8.757 3.306 10
3.134 8.729 3.136 10
2.944 8.556 3.155 10
2.834 8.312 3.318 10
2.863 8.157 3.555 10
3.047 8.128 3.725 10
3.299 8.243 3.706 10
3.473 8.449 3.593 10
3.423 8.54 3.469 10
3.217 8.504 3.411 10
2.942 8.365 3.521 10
2.743 8.135 3.725 10
2.796 8.104 3.998 10
3.028 8.195 4.261 10
3.33 8.389 4.357 10
3.641 8.635 4.359 10
3.83 8.81 4.256 10
3.675 8.865 4.185 10
3.462 8.904 4.098 11
3.239 8.889 4.106 10
3.055 8.836 4.015 10
3.052 8.674 3.778 10
3.107 8.528 3.555 10
3.11 8.3 3.342 10
3.074 8.111 3.227 10
2.875 7.917 3.335 10
2.698 7.752 3.438 10
2.573 7.668 3.531 10
2.487 7.769 3.512 10
2.547 7.982 3.394 10
2.341 8.034 3.426 10
2.09 7.843 3.49 10
1.8 7.467 3.667 10
1.58 7.266 3.722 10
1.659 7.422 3.541 10
1.783 7.821 3.325 10
1.953 8.312 3.047 10
2.054 8.628 2.892 10
2.111 8.628 2.882 10
2.181 8.47 2.964 10
2.205 8.221 3.107 10
2.231 7.934 3.296 10
2.245 7.738 3.433 10
2.217 7.91 3.361 10
2.185 8.149 3.313 10
2.152 8.427 3.22 10
2.257 8.652 2.944 10
2.54 8.71 2.614 10
2.825 8.7 2.26 10
3.131 8.784 2.114 10
3.299 8.92 2.149 10
3.227 9.038 2.3 10
3.04 9.112 2.715 10
2.832 9.093 2.92 10
2.626 8.947 3.229 10
2.513 8.777 3.596 10
2.576 8.525 3.682 10
2.81 8.18 3.804 10
3.043 7.963 3.823 9
3.459 7.613 3.907 11
4.022 7.323 4.079 10
4.412 7.127 4.216 10
4.927 6.88 4.259 10
5.257 6.766 4.237 10
5.446 6.651 4.376 10
5.652 6.473 4.582 10
5.734 6.347 4.881 10
5.81 6.136 5.207 10
5.822 5.99 5.3 10
5.815 5.916 5.307 10
5.808 5.923 5.257 10
5.805 6.014 5.181 9
5.817 6.105 5.204 10
5.832 6.186 5.248 10
5.774 6.172 5.382 10
5.619 6.196 5.525 10
5.449 6.22 5.568 10
5.123 6.275 5.729 10
4.62 6.404 6.002 10
4.216 6.495 6.265 10
3.658 6.622 6.517 10
3.256 6.718 6.651 10
3.129 6.766 6.56 10
3.086 6.88 6.382 10
3.196 6.959 6.217 10
3.344 7.079 5.966 10
3.466 7.187 5.793 10
3.418 7.381 5.841 10
3.296 7.644 5.947 10
3.136 7.867 6.138 11
2.947 8.003 6.373 10
2.829 7.831 6.447 11
2.786 7.589 6.464 9
2.825 7.24 6.433 10
2.892 6.976 6.358 10
2.705 6.703 6.543 10
2.624 6.378 6.78 10
2.461 6.16 7.065 10
2.279 5.875 7.393 10
2.408 5.786 7.45 10
2.432 5.75 7.455 10
2.669 5.719 7.211 10
2.925 5.755 6.924 10
3.251 5.77 6.531 10
3.519 5.808 6.102 10
3.574 5.841 5.923 10
3.495 5.777 5.99 10
3.303 5.702 6.2 10
2.978 5.475 6.691 10
2.585 5.224 7.108 10
2.327 5.07 7.278 10
1.984 4.955 7.539 10
1.833 4.97 7.556 10
1.484 4.96 7.738 10
1.103 4.833 7.936 10
0.806 4.668 8.044 10
0.641 4.481 8.087 10
0.828 4.481 7.92 10
1.046 4.599 7.735 10
1.244 4.745 7.625 10
1.312 4.912 7.58 10
1.482 4.797 7.819 10
1.862 4.73 8.087 10
2.262 4.635 8.281 10
2.784 4.795 8.36 10
3.117 5.099 8.274 10
3.351 5.48 8.216 10
3.67 5.779 8.058 10
3.866 5.822 8.015 10
4.084 5.791 7.783 10
4.127 5.528 7.517 10
4.086 5.346 7.352 10
3.888 5.046 7.297 10
3.667 4.821 7.431 10
3.256 4.687 7.69 10
2.628 4.589 8.022 10
2.159 4.608 8.245 10
1.575 4.718 8.473 10
1.244 4.845 8.552 10
1.048 4.996 8.547 10
0.79 5.102 8.561 10
0.646 5.116 8.571 10
0.533 5.032 8.559 10
0.586 4.843 8.508 10
0.701 4.699 8.439 10
0.895 4.544 8.353 10
1.058 4.486 8.288 10
1.161 4.467 8.25 10
1.288 4.414 8.178 10
1.335 4.374 8.123 10
1.388 4.347 8.073 10
1.417 4.328 8.044 10
1.391 4.362 8.066 10
1.328 4.376 8.078 10
1.261 4.376 8.085 10
1.177 4.333 8.097 10
1.106 4.261 8.104 10
1.07 4.209 8.121 10
1.019 4.182 8.204 10
0.986 4.199 8.283 10
0.979 4.247 8.36 10
0.998 4.309 8.362 10
1.031 4.345 8.298 10
1.074 4.422 8.214 10
1.11 4.477 8.121 10
1.139 4.529 8.113 10
1.146 4.589 8.142 10
1.144 4.608 8.19 10
1.086 4.625 8.315 10
0.979 4.599 8.453 10
0.893 4.565 8.556 10
0.811 4.541 8.621 10
0.785 4.52 8.609 10
0.828 4.546 8.547 10
0.919 4.558 8.513 10
1.005 4.56 8.518 10
1.108 4.553 8.52 10
1.173 4.529 8.547 10
1.194 4.529 8.532 10
1.187 4.517 8.528 10
1.163 4.515 8.525 10
1.122 4.493 8.485 10
1.06 4.453 8.439 10
1.027 4.424 8.384 10
0.969 4.364 8.374 10
0.928 4.323 8.403 10
0.912 4.271 8.47 10
0.914 4.228 8.544 10
0.94 4.216 8.573 10
0.993 4.213 8.559 10
1.039 4.232 8.523 10
1.065 4.216 8.485 10
1.094 4.177 8.477 10
1.096 4.129 8.513 10
1.134 4.106 8.54 10
1.192 4.101 8.554 10
1.247 4.118 8.537 10
1.326 4.113 8.52 10
1.369 4.084 8.513 11
1.429 4.077 8.489 9
1.484 4.058 8.453 10
1.515 4.06 8.418 9
1.498 4.017 8.374 10
1.446 3.96 8.355 12
1.343 3.907 8.374 9
1.209 3.864 8.398 9
1.122 3.866 8.429 10
1.051 3.869 8.441 10
1.034 3.878 8.427 10
1.067 3.883 8.406 10
1.101 3.895 8.427 10
1.12 3.907 8.468 10
1.134 3.907 8.568 10
1.146 3.909 8.635 10
1.158 3.904 8.659 10
1.18 3.912 8.695 10
1.206 3.931 8.671 10
1.213 3.926 8.726 10
1.223 3.916 8.774 10
1.223 3.895 8.81 10
1.249 3.926 8.815 10
1.278 3.974 8.777 10
1.302 4.039 8.712 10
1.307 4.082 8.683 13
1.285 4.072 8.686 8
1.264 4.062 8.664 10
1.254 4.053 8.678 10
1.264 4.065 8.657 10
1.297 4.062 8.635 10
1.331 4.06 8.638 10
1.376 4.039 8.647 10
1.434 4.003 8.647 10
1.467 3.981 8.647 10
1.503 3.945 8.597 10
1.517 3.916 8.537 10
1.503 3.909 8.449 10
1.47 3.895 8.329 10
1.434 3.895 8.259 10
1.371 3.883 8.245 10
1.338 3.833 8.255 10
1.323 3.79 8.295 10
1.326 3.768 8.293 10
1.355 3.758 8.236 10
1.357 3.763 8.24 10
1.364 3.751 8.283 10
1.355 3.718 8.37 10
1.379 3.706 8.437 10
1.417 3.711 8.456 10
1.46 3.749 8.485 10
1.505 3.78 8.465 11
1.517 3.79 8.465 9
1.541 3.833 8.42 10
1.52 3.861 8.324 10
1.496 3.897 8.276 10
1.431 3.957 8.295 10
1.355 3.983 8.36 10
1.256 4.053 8.453 10
1.034 4.132 8.647 10
0.852 4.187 8.774 10
0.529 4.278 8.968 10
0.263 4.323 9.136 10
0.107 4.484 9.162 10
0.074 4.769 9.119 10
