# Accelerometer Data File
# 
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
2.489 -3.260 0.181 10.000
2.557 -3.667 0.011 10.000
3.064 -4.304 -0.998 10.000
3.653 -4.776 -2.181 10.000
4.608 -5.544 -3.892 14.000
5.415 -6.071 -5.262 6.000
6.145 -6.550 -5.837 10.000
6.955 -6.950 -6.370 10.000
7.398 -7.053 -6.375 10.000
7.675 -6.739 -5.983 10.000
7.146 -6.375 -4.975 10.000
6.538 -6.090 -4.007 10.000
5.901 -6.421 -2.164 10.000
5.430 -7.168 -0.718 10.000
5.573 -7.843 0.888 10.000
5.829 -8.339 2.499 10.000
6.114 -8.219 3.234 10.000
7.290 -8.475 3.806 10.000
8.293 -8.671 3.648 10.000
10.496 -8.690 3.165 10.000
11.990 -8.362 1.687 10.000
12.593 -7.659 0.373 10.000
12.387 -8.760 -1.709 10.000
11.805 -7.094 -2.425 10.000
11.932 -5.774 -2.147 10.000
11.947 -5.430 -0.993 12.000
12.770 -3.280 0.928 8.000
12.267 -4.711 2.343 10.000
11.307 -6.069 3.928 10.000
10.460 -6.452 4.637 10.000
9.425 -6.363 5.403 10.000
8.781 -5.817 5.631 10.000
8.803 -5.128 5.851 10.000
9.095 -4.357 6.011 10.000
9.574 -4.058 6.114 12.000
9.938 -3.727 5.971 8.000
10.031 -3.560 5.556 10.000
9.854 -3.473 5.202 10.000
9.674 -3.191 4.977 12.000
9.610 -2.940 4.999 8.000
9.291 -2.537 5.583 10.000
8.877 -2.006 6.177 10.000
8.465 -1.671 6.641 10.000
7.603 -1.280 7.189 13.000
7.058 -1.096 7.283 7.000
6.646 -1.074 7.184 10.000
6.208 -1.142 7.618 10.000
6.220 -1.264 7.967 10.000
6.145 -1.589 8.169 10.000
6.033 -1.881 8.552 10.000
5.489 -2.185 8.209 10.000
4.987 -2.360 8.121 10.000
4.570 -2.331 8.180 10.000
4.228 -1.843 8.209 10.000
4.479 -0.936 8.422 10.000
4.690 -0.158 8.382 10.000
4.563 0.634 8.492 10.000
4.362 0.967 8.633 10.000
3.756 1.048 8.975 10.000
3.031 1.118 9.488 10.000
2.643 1.173 9.849 10.000
2.109 1.206 10.216 14.000
1.843 1.173 10.390 6.000
1.462 1.106 10.441 10.000
1.053 1.034 10.362 10.000
0.790 0.984 10.278 10.000
0.541 0.928 10.012 10.000
0.713 0.972 9.722 10.000
0.914 1.019 9.562 10.000
1.101 1.199 9.248 10.000
1.273 1.383 9.117 10.000
1.211 1.685 8.887 10.000
1.077 2.047 8.657 10.000
0.957 2.276 8.580 10.000
0.672 2.406 8.492 10.000
0.435 2.365 8.480 10.000
0.217 2.059 8.401 10.000
0.038 1.616 8.180 10.000
0.023 1.273 7.972 10.000
0.000 0.955 7.594 10.000
0.045 0.988 7.208 10.000
0.052 1.158 6.964 10.000
0.265 1.489 6.703 10.000
0.488 1.795 6.612 10.000
0.708 1.898 6.663 10.000
0.804 1.891 6.773 10.000
0.694 1.723 6.900 10.000
0.359 1.575 7.163 12.000
0.009 1.484 7.359 8.000
-0.368 1.546 7.479 10.000
-0.871 1.608 7.833 10.000
-1.149 1.651 8.051 10.000
-1.407 1.771 8.396 10.000
-1.338 2.032 8.750 10.000
-1.144 2.293 8.870 10.000
-0.861 2.585 9.208 10.000
-0.598 2.801 9.418 11.000
-0.502 2.846 9.722 9.000
-0.490 2.671 10.208 10.000
-0.567 2.466 10.477 10.000
-0.442 2.221 10.594 10.000
-0.325 1.963 10.625 10.000
0.043 2.032 10.443 10.000
0.474 2.269 10.237 10.000
0.703 2.545 10.182 10.000
0.952 2.710 10.204 10.000
1.161 3.009 10.005 10.000
1.307 3.141 9.830 10.000
1.723 3.493 9.524 10.000
2.121 3.955 9.141 10.000
2.585 3.790 8.992 10.000
3.038 3.351 9.069 10.000
3.220 2.693 9.277 10.000
3.224 1.872 9.631 10.000
3.035 1.436 10.002 10.000
2.755 1.240 10.196 10.000
2.425 1.007 10.254 10.000
2.272 0.938 10.165 10.000
2.171 0.840 9.940 10.000
2.260 0.770 9.624 10.000
2.398 0.737 9.445 10.000
2.573 0.816 9.277 10.000
2.695 0.924 9.246 10.000
2.724 1.189 9.217 10.000
2.748 1.508 9.121 10.000
2.736 1.714 9.014 10.000
2.784 1.893 8.805 10.000
2.839 1.920 8.638 10.000
2.923 1.795 8.530 10.000
2.899 1.529 8.473 10.000
2.815 1.290 8.516 10.000
2.600 0.919 8.659 10.000
2.360 0.646 8.810 10.000
2.200 0.450 8.939 10.000
2.070 0.174 9.083 10.000
2.073 0.031 9.126 10.000
2.173 -0.167 9.126 10.000
2.463 -0.311 9.038 10.000
2.722 -0.375 8.935 10.000
3.102 -0.507 8.755 10.000
3.385 -0.584 8.619 10.000
3.574 -0.749 8.492 10.000
3.835 -0.979 8.315 10.000
3.974 -1.142 8.214 10.000
4.197 -1.312 8.056 10.000
4.352 -1.383 7.948 10.000
4.388 -1.460 7.898 10.000
4.297 -1.687 7.922 10.000
4.122 -1.908 8.003 10.000
3.804 -2.305 8.216 10.000
3.373 -2.767 8.532 10.000
3.069 -3.078 8.774 10.000
2.676 -3.454 9.102 10.000
2.427 -3.653 9.299 10.000
2.334 -3.737 9.459 10.000
2.214 -3.780 9.631 14.000
2.183 -3.758 9.718 6.000
2.087 -3.667 9.821 10.000
1.996 -3.557 9.849 10.000
1.831 -3.466 9.856 10.000
1.584 -3.476 9.868 10.000
1.403 -3.555 9.864 10.000
1.213 -3.694 9.825 10.000
0.991 -3.878 9.816 10.000
0.849 -3.962 9.801 14.000
0.567 -4.015 9.840 6.000
0.292 -4.007 9.911 10.000
0.074 -3.967 9.933 10.000
-0.316 -4.039 9.909 10.000
-0.565 -4.141 9.832 10.000
-0.988 -4.376 9.782 10.000
-1.335 -4.620 9.763 10.000
-1.668 -4.797 9.955 10.000
-2.178 -5.037 10.283 10.000
-2.513 -5.145 10.584 10.000
-2.856 -5.374 11.003 10.000
-3.045 -5.671 11.314 10.000
-3.057 -5.906 11.489 10.000
-3.256 -6.145 11.743 10.000
-3.447 -6.263 11.880 10.000
-3.864 -6.404 12.052 10.000
-4.472 -6.646 12.425 10.000
-4.893 -6.883 12.720 10.000
-5.398 -6.976 13.055 10.000
-5.674 -6.933 13.297 10.000
-5.566 -6.799 13.172 10.000
-5.169 -6.732 12.950 10.000
-4.687 -6.809 12.686 10.000
-4.187 -7.168 12.366 20.000
-3.878 -7.517 12.210 13.000
-3.916 -7.781 11.927 7.000
-3.955 -8.044 11.645 10.000
-3.960 -8.013 11.281 10.000
-3.928 -8.080 10.745 10.000
-3.840 -8.166 10.433 10.000
-3.648 -8.315 9.943 10.000
-3.509 -8.475 9.591 10.000
-3.253 -8.544 9.260 10.000
-2.932 -8.693 8.762 13.000
-2.715 -8.779 8.444 7.000
-2.250 -8.884 8.046 10.000
-1.802 -9.009 7.671 10.000
-1.419 -9.054 7.462 10.000
-0.914 -9.165 7.151 10.000
-0.656 -9.255 6.919 10.000
-0.462 -9.320 6.828 10.000
-0.263 -9.234 6.830 11.000
-0.186 -9.083 6.936 12.000
-0.035 -8.796 7.218 7.000
0.043 -8.508 7.489 10.000
0.354 -8.149 8.013 10.000
1.065 -7.690 8.494 10.000
1.702 -7.366 8.798 10.000
2.715 -6.672 8.358 10.000
3.608 -6.236 6.912 20.000
4.367 -6.177 5.336 13.000
5.125 -6.117 3.761 7.000
5.925 -6.517 3.248 10.000
6.107 -7.082 3.720 10.000
6.023 -7.371 4.364 13.000
5.623 -7.850 5.123 7.000
4.807 -8.240 5.564 10.000
4.429 -8.410 5.791 10.000
4.182 -8.339 6.019 10.000
4.252 -8.078 6.131 14.000
4.493 -7.733 6.313 6.000
4.797 -7.407 6.382 10.000
4.666 -7.422 6.811 10.000
4.089 -7.496 7.505 10.000
3.339 -7.654 8.130 10.000
2.760 -7.668 8.623 10.000
2.736 -7.558 8.918 10.000
3.157 -7.388 8.947 10.000
3.672 -7.170 9.186 13.000
4.017 -7.096 9.557 7.000
4.168 -7.129 9.998 10.000
4.345 -7.326 10.522 11.000
4.429 -7.570 10.836 9.000
4.503 -7.800 11.125 10.000
4.520 -7.948 11.185 10.000
4.199 -8.147 11.195 10.000
3.596 -8.578 11.274 10.000
3.002 -9.023 11.377 10.000
2.267 -9.490 10.845 10.000
1.774 -9.526 9.418 10.000
1.563 -9.330 7.922 12.000
1.347 -8.719 5.580 8.000
1.273 -8.087 3.873 9.000
1.326 -7.235 2.343 11.000
1.527 -6.064 0.651 10.000
1.733 -5.307 -0.196 9.000
2.078 -4.367 -1.173 11.000
2.365 -3.864 -1.465 10.000
2.513 -3.615 -1.960 10.000
2.765 -3.462 -2.592 10.000
2.877 -3.493 -3.095 10.000
3.545 -3.742 -3.610 10.000
4.357 -4.508 -3.497 10.000
5.066 -5.178 -3.248 9.000
5.284 -6.876 -2.434 31.000
5.121 -8.219 -1.347 9.000
4.805 -9.109 -0.521 11.000
4.723 -9.770 0.703 12.000
5.133 -9.404 1.364 8.000
5.552 -9.253 2.229 11.000
6.184 -9.447 3.220 8.000
6.581 -9.871 3.811 12.000
7.254 -10.548 4.419 9.000
7.987 -10.797 4.716 10.000
8.506 -10.702 4.886 10.000
9.129 -9.816 5.341 10.000
9.476 -8.676 5.779 11.000
9.023 -7.398 6.306 13.000
7.857 -6.256 6.787 6.000
6.588 -5.904 6.983 10.000
5.104 -5.863 7.000 10.000
4.175 -6.311 6.775 10.000
4.613 -6.342 6.507 10.000
5.683 -5.688 6.358 10.000
6.969 -4.723 6.390 10.000
8.698 -3.229 7.055 10.000
9.753 -1.953 7.129 10.000
10.177 -1.362 7.084 10.000
9.562 -1.288 6.610 10.000
8.504 -1.742 5.501 10.000
7.577 -2.466 5.523 10.000
6.433 -2.935 5.298 10.000
6.327 -2.887 5.501 10.000
5.884 -2.513 6.936 10.000
5.329 -1.934 7.920 10.000
4.189 -1.051 9.516 10.000
3.169 0.313 11.034 10.000
2.487 1.352 11.322 10.000
1.719 2.272 11.547 10.000
1.848 2.477 11.176 10.000
1.857 2.202 10.884 10.000
