# Accelerometer Data File
# Started @Fri Apr 23 12:27:11 GMT+01:00 2021
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
3.224 4.108 7.058 11
3.062 4.06 6.845 9
2.834 4.046 6.579 10
2.724 4.098 6.311 10
2.614 4.079 6.526 10
2.331 4.017 6.873 20
1.975 3.991 7.424 10
1.608 4.096 8.152 10
1.288 4.254 8.611 10
1.06 4.553 8.889 10
0.972 4.783 9.016 10
0.83 4.932 9.387 10
0.495 4.97 10.263 10
0.239 4.91 11.19 10
-0.067 4.572 12.026 19
-0.311 4.185 12.44 1
-0.007 3.881 11.662 10
0.469 3.864 10.986 10
0.995 4.125 10.402 10
1.424 4.613 9.655 11
1.228 5.202 9.708 9
0.859 5.504 9.658 10
0.172 5.714 9.703 10
-0.416 5.698 9.911 10
-0.873 5.406 9.581 18
-1.13 4.788 9.536 2
-1.067 4.261 9.394 10
-0.667 3.718 8.999 10
-0.129 3.375 9.03 10
0.402 3.435 8.449 11
0.847 3.347 7.647 9
0.955 3.275 7.098 10
0.902 3.033 6.55 10
0.591 2.734 6.263 10
0.366 2.583 6.196 17
-0.009 2.516 6.224 3
-0.225 2.619 6.253 10
-0.854 2.76 6.442 10
-1.357 2.956 6.531 10
-1.709 3.069 6.524 11
-1.788 3.203 6.706 9
-1.388 3.28 6.794 10
-1.403 3.066 7.208 10
-1.546 2.722 7.884 10
-1.956 2.442 8.358 15
-2.365 2.161 8.832 5
-2.415 1.984 9.081 10
-2.336 1.939 9.069 10
-2.193 1.628 8.808 10
-2.049 1.316 8.547 11
-1.738 1.063 8.489 9
-1.407 0.9 8.504 10
-1.149 0.916 8.779 10
-0.859 0.835 9.095 10
-0.837 0.648 9.141 17
-0.835 0.371 9.114 3
-0.794 0.28 9.028 14
-0.785 0.287 8.901 6
-0.742 0.656 9.047 10
-0.718 1.027 9.129 11
-0.732 1.211 9.27 9
-0.639 1.369 9.26 10
-0.55 1.345 9.045 10
-0.332 1.343 8.923 10
-0.062 1.52 8.741 19
0.1 1.723 8.71 1
0.416 1.908 8.904 16
0.622 2.068 9.069 4
0.701 1.845 9.1 10
0.993 1.326 9.344 11
1.132 0.825 9.363 9
1.47 0.313 9.325 10
1.881 0.004 9.481 10
2.458 -0.035 9.425 10
3.236 -0.203 9.346 17
3.816 -0.359 9.325 3
4.417 -0.804 9.483 10
4.745 -1.369 9.801 10
4.872 -1.807 10.144 10
4.709 -1.259 10.57 14
4.525 -0.421 10.817 6
4.297 1.125 10.706 10
3.969 2.387 10.735 11
3.931 2.662 10.68 9
3.696 2.341 10.675 17
3.521 1.352 10.658 4
3.447 0.648 10.503 9
3.265 0.16 10.4 12
3.28 0.268 10.247 8
3.045 0.565 10.151 10
2.454 0.962 10.194 10
1.97 1.144 10.184 11
1.189 1.359 10.196 9
0.536 1.493 10.357 10
0.16 1.517 10.285 11
-0.258 1.561 10.17 9
-0.38 1.57 10.034 12
-0.454 1.663 9.864 8
-0.45 1.766 9.787 10
-0.22 1.927 9.605 10
0.167 2.02 9.418 10
0.507 2.03 9.265 10
0.825 1.975 9.215 10
1.108 1.651 9.344 10
1.345 1.254 9.382 20
1.582 0.857 9.421 10
1.824 0.366 9.234 10
1.915 -0.047 9.004 10
1.893 -0.32 8.87 11
1.74 -0.651 8.836 9
1.604 -0.823 8.925 10
1.242 -0.821 9.052 10
0.797 -0.744 9.215 10
0.483 -0.61 9.277 11
0.002 -0.545 9.576 9
-0.296 -0.763 10.017 15
-0.512 -1.055 10.421 5
-0.572 -1.297 10.845 10
-0.464 -1.47 11.032 11
-0.086 -1.211 10.958 9
0.471 -0.919 10.759 10
0.873 -0.677 10.541 10
1.302 -0.727 10.34 10
1.508 -0.986 10.232 11
1.568 -1.429 10.196 9
1.788 -1.939 10.326 10
1.982 -2.157 10.438 10
2.217 -2.348 10.62 10
2.427 -2.291 10.802 11
2.477 -2.166 10.819 9
2.545 -1.984 10.752 10
2.571 -1.829 10.615 10
2.813 -1.762 10.33 11
3.526 -1.675 9.742 10
4.223 -1.647 9.236 9
4.955 -1.668 8.532 12
5.698 -1.584 7.898 12
5.968 -1.52 7.568 6
6.143 -1.479 7.275 11
6.282 -1.388 7.182 9
6.014 -1.453 7.343 10
5.777 -1.45 7.637 10
5.635 -1.424 7.893 10
5.305 -1.386 8.243 11
5.147 -1.307 8.47 10
4.819 -1.213 8.767 9
4.343 -0.943 9.059 10
4.055 -0.684 9.258 10
3.732 -0.277 9.473 10
3.548 0.047 9.485 10
3.43 0.27 9.56 10
3.263 0.495 9.694 10
3.131 0.572 9.811 10
2.925 0.632 9.943 11
2.743 0.699 10.067 12
2.612 0.763 10.132 7
2.384 1.003 10.216 10
2.231 1.259 10.285 10
2.092 1.613 10.345 11
1.951 2.128 10.28 13
1.905 2.468 10.196 6
1.833 2.849 9.993 10
1.805 3.05 9.749 10
1.683 3.098 9.612 10
1.438 3.145 9.521 10
1.221 3.153 9.55 10
0.945 3.047 9.507 10
0.66 2.755 9.543 10
0.497 2.463 9.533 10
0.112 1.683 9.708 10
-0.215 1.015 9.955 10
-0.641 0.263 10.216 10
-1.211 -0.696 10.534 12
-1.558 -1.168 10.668 9
-2.054 -1.623 10.687 9
-2.346 -1.814 10.63 10
-2.576 -1.623 10.445 11
-2.765 -1.182 10.115 9
-2.806 -0.758 9.9 11
-2.791 -0.349 9.727 9
-2.671 -0.296 9.787 10
-2.592 -0.493 9.993 10
-2.568 -0.701 10.352 14
-2.6 -0.895 10.668 16
-2.545 -0.73 10.781 10
-2.489 -0.565 10.893 10
-2.291 -0.351 10.797 10
-2.092 -0.138 10.702 11
-1.972 -0.248 10.608 9
-1.915 -0.339 10.417 10
-1.946 -0.466 10.28 10
-1.999 -0.593 10.079 10
-2.085 -0.579 9.964 11
-2.109 -0.584 9.947 9
-2.236 -0.634 9.962 19
-2.341 -0.684 10.041 1
-2.454 -0.766 10.05 10
-2.554 -0.919 9.94 10
-2.552 -1.027 9.799 10
-2.501 -1.201 9.734 10
-2.442 -1.34 9.691 10
-2.36 -1.417 9.775 10
-2.267 -1.443 9.727 10
-2.221 -1.403 9.603 10
-2.118 -1.276 9.469 16
-2.049 -1.139 9.327 4
-1.915 -1.0 9.394 10
-1.687 -0.825 9.435 11
-1.517 -0.737 9.485 9
-1.182 -0.591 9.488 10
-0.72 -0.55 9.394 10
-0.351 -0.545 9.327 10
0.107 -0.648 9.174 11
0.402 -0.809 9.069 9
0.651 -0.962 8.839 12
0.979 -1.091 8.571 8
1.216 -1.113 8.389 10
1.537 -1.031 8.236 11
1.699 -0.905 8.226 9
1.891 -0.785 8.269 10
2.181 -0.723 8.248 10
2.387 -0.763 8.197 10
2.645 -0.818 8.113 14
2.794 -0.893 8.037 6
2.794 -1.0 8.121 17
2.794 -1.108 8.204 3
2.741 -1.201 8.322 10
2.65 -1.429 8.482 11
2.552 -1.716 8.504 9
2.454 -2.003 8.525 11
2.533 -2.248 8.678 9
2.652 -2.355 8.767 11
2.932 -2.504 9.15 10
2.892 -3.047 9.54 9
2.674 -3.634 9.799 10
2.82 -3.797 9.883 10
3.169 -3.239 9.528 10
3.84 -2.286 9.167 11
4.484 -1.252 8.683 9
4.764 -0.641 8.374 10
5.032 -0.548 8.113 10
5.616 -0.397 7.73 10
6.227 -0.328 7.469 11
6.897 -0.1 7.223 9
7.273 0.114 7.115 10
7.173 0.423 7.129 10
6.859 0.718 7.23 10
6.485 0.854 7.316 11
6.028 0.998 7.513 9
5.731 1.158 7.783 10
5.647 1.333 7.967 10
5.561 1.709 8.137 10
5.559 2.078 8.197 11
5.597 2.346 8.118 9
5.679 2.612 7.886 10
5.762 2.676 7.668 10
5.949 2.717 7.311 10
6.095 2.691 7.019 11
6.308 2.683 6.854 9
6.483 2.626 6.73 10
6.555 2.592 6.744 10
6.538 2.487 6.777 10
6.414 2.317 6.813 10
6.327 2.197 6.809 10
6.251 2.056 6.789 10
6.263 1.987 6.751 10
6.279 1.929 6.782 10
6.301 1.795 6.859 10
6.313 1.683 6.95 10
6.363 1.587 7.012 10
6.406 1.527 7.029 10
6.452 1.568 7.007 10
6.517 1.611 7.022 11
6.543 1.637 7.065 9
6.603 1.704 7.122 10
6.648 1.807 7.153 10
6.675 1.908 7.149 10
6.684 2.023 7.18 11
6.66 2.097 7.196 9
6.665 2.169 7.295 10
6.696 2.31 7.374 10
6.744 2.437 7.417 10
6.816 2.585 7.304 11
6.866 2.676 7.129 9
6.909 2.674 6.938 10
6.909 2.667 6.794 14
6.885 2.638 6.806 6
6.888 2.691 6.861 11
6.878 2.755 6.909 9
6.912 2.825 6.909 10
6.907 2.896 6.828 10
6.876 2.887 6.703 10
6.811 2.916 6.622 10
6.78 2.944 6.55 10
6.787 2.971 6.56 14
6.969 2.947 6.67 6
7.177 2.896 6.78 10
7.41 2.99 6.928 10
7.623 3.145 6.957 10
7.661 3.351 6.885 10
7.635 3.55 6.746 10
7.39 3.548 6.61 10
7.165 3.483 6.593 11
6.804 3.191 6.476 9
6.507 2.906 6.426 10
6.258 2.415 6.076 10
5.832 1.798 5.753 10
5.542 1.407 5.53 11
5.284 1.182 5.37 9
5.137 1.221 5.458 10
5.003 1.357 5.614 10
4.707 1.403 5.817 10
4.378 1.283 5.959 11
4.029 1.122 6.076 14
3.859 1.058 5.999 5
3.852 1.084 5.875 10
3.974 1.17 5.683 10
4.118 1.297 5.516 10
4.369 1.379 5.442 10
4.786 1.417 5.31 10
5.073 1.395 5.245 10
5.523 1.249 5.125 10
5.851 1.082 5.013 11
6.04 0.9 4.915 9
6.217 0.694 4.754 10
6.232 0.612 4.649 10
6.282 0.641 4.539 10
6.356 0.73 4.422 11
6.442 0.842 4.367 9
6.617 0.696 4.192 10
6.722 0.258 3.957 14
6.777 -0.181 3.773 6
6.766 -0.715 3.627 11
6.665 -0.991 3.6 9
6.533 -1.118 3.696 10
6.402 -1.244 3.792 10
6.392 -1.386 4.027 10
6.392 -1.769 4.501 11
6.457 -2.118 4.917 9
6.545 -2.724 5.319 13
6.579 -3.222 5.544 7
6.624 -3.658 5.523 10
6.579 -4.199 5.556 11
6.442 -4.544 5.686 19
6.282 -4.862 5.846 10
6.1 -5.001 6.014 10
6.011 -4.872 6.129 11
6.05 -4.596 6.165 12
6.112 -4.347 6.169 7
6.174 -4.122 6.148 10
6.234 -4.06 6.124 10
6.191 -4.129 6.193 11
6.148 -4.199 6.263 9
5.983 -4.194 6.461 10
5.671 -4.106 6.698 10
5.403 -3.971 6.84 10
5.037 -3.821 7.12 20
4.625 -3.672 7.453 10
4.144 -3.62 7.797 10
3.663 -3.567 8.142 10
3.114 -3.593 8.339 11
2.504 -3.773 8.41 9
2.109 -3.94 8.432 10
1.453 -4.24 8.556 10
0.962 -4.477 8.69 10
0.493 -4.69 8.975 15
-0.122 -4.932 9.509 7
-0.476 -5.042 9.94 8
-1.074 -5.171 10.472 11
-1.757 -5.274 10.761 13
-2.293 -5.348 10.802 7
-3.138 -5.667 10.874 9
-3.739 -5.966 10.845 10
-4.393 -6.476 11.087 10
-5.269 -7.151 11.518 10
-5.837 -7.582 11.918 11
-6.366 -8.092 12.224 17
-6.55 -8.336 12.32 2
-6.169 -8.583 12.071 10
-5.576 -8.863 11.623 10
-5.02 -9.064 11.269 11
-4.417 -9.21 10.742 9
-4.163 -9.251 10.299 10
-4.122 -9.258 10.055 10
-4.103 -9.188 9.744 10
-4.132 -9.174 9.605 11
-4.027 -9.167 9.804 22
-3.921 -9.16 10.002 7
-3.643 -9.294 10.378 10
-3.366 -9.428 10.754 10
-2.789 -9.339 10.922 12
-1.941 -9.279 10.972 12
-1.244 -9.155 10.912 6
-0.368 -9.038 10.721 10
0.251 -9.16 10.35 11
0.6 -9.253 10.096 9
1.137 -9.394 9.809 10
1.493 -9.528 9.653 10
1.989 -9.548 9.282 10
2.719 -9.787 8.52 11
3.263 -9.979 7.793 9
3.761 -10.228 6.95 10
3.95 -10.505 6.445 10
3.277 -10.541 6.39 10
1.936 -10.907 6.402 13
0.641 -11.216 6.528 7
-1.194 -11.757 7.003 10
-2.533 -12.157 7.618 10
-3.203 -12.227 8.166 10
-3.857 -11.834 9.296 11
-3.969 -11.209 10.079 9
-3.33 -10.216 10.558 10
-2.87 -8.973 10.929 10
-2.427 -8.192 10.718 10
-2.798 -7.06 10.84 10
-3.792 -6.459 11.066 10
-5.564 -6.49 11.247 10
-6.538 -6.268 11.049 10
-6.698 -6.397 10.517 10
-5.552 -5.724 10.053 11
-3.011 -4.276 9.567 9
-1.268 -3.081 9.461 10
0.725 -1.824 9.552 10
1.412 -1.369 9.576 10
1.505 -1.647 10.168 11
1.158 -2.415 10.395 9
0.56 -3.246 10.426 10
0.138 -4.357 10.216 10
-0.124 -5.128 9.61 10
0.61 -5.449 9.066 11
1.795 -5.59 8.358 9
2.803 -5.451 7.891 11
3.708 -5.003 7.01 9
3.703 -4.252 6.052 10
3.248 -3.679 5.26 11
2.746 -2.906 4.197 9
2.346 -2.442 3.548 11
2.006 -2.173 2.98 9
1.347 -1.903 2.176 10
0.737 -1.833 1.642 11
0.05 -1.774 1.003 9
-0.335 -1.948 0.624 14
-0.402 -2.126 0.483 6
-0.27 -2.679 0.555 10
-0.062 -3.222 0.732 11
0.153 -4.07 1.606 9
0.378 -5.236 2.468 10
0.404 -6.026 3.117 10
0.744 -7.271 3.933 10
1.067 -8.044 4.089 11
1.405 -9.006 4.505 13
2.171 -10.098 5.212 6
2.624 -10.735 5.75 10
3.529 -11.355 6.184 10
3.61 -11.293 5.995 13
3.263 -11.101 5.516 7
3.881 -10.635 5.037 10
4.046 -10.184 4.663 10
5.147 -9.844 4.517 10
5.901 -9.014 4.012 13
5.691 -8.458 3.507 7
6.184 -8.221 5.442 10
6.54 -8.049 7.522 11
8.171 -8.829 11.149 10
8.942 -9.725 13.536 14
9.009 -10.302 13.484 5
7.63 -10.127 12.279 10
5.324 -9.49 9.888 10
4.326 -8.259 8.882 13
4.52 -6.615 7.922 12
6.16 -5.722 8.113 5
7.836 -4.869 8.245 10
9.172 -4.235 8.446 11
8.959 -3.67 9.107 20
8.746 -3.105 9.768 9
7.86 -2.425 9.818 10
6.993 -1.731 9.931 10
6.483 -1.381 9.538 10
5.698 -1.0 9.301 11
5.549 -0.694 9.734 9
4.994 -0.665 9.73 10
4.783 -0.562 9.698 12
4.848 -0.49 9.512 8
4.623 -0.452 9.05 11
4.24 -0.184 8.846 10
3.512 0.009 8.669 9
2.896 0.22 8.508 10
2.571 0.464 8.623 10
2.535 0.316 8.592 10
2.293 0.102 8.564 10
1.939 -0.126 8.518 10
1.403 -0.198 8.499 10
1.015 -0.105 8.528 10
0.679 0.251 8.465 10
0.299 0.792 8.432 14
0.277 1.254 8.441 13
0.256 1.716 8.451 3
0.387 1.98 8.549 11
0.526 2.027 8.681 10
0.478 1.814 8.743 9
0.43 1.601 8.805 10
0.565 1.369 8.796 10
0.988 1.278 8.683 12
1.422 1.369 8.571 9
1.805 1.527 8.47 9
2.006 1.704 8.441 10
2.013 1.814 8.341 10
2.262 1.944 8.173 10
2.561 2.006 7.994 11
3.028 1.98 7.833 9
3.438 1.91 7.785 10
3.651 1.702 7.972 10
3.914 1.424 8.188 10
4.094 1.297 8.281 15
4.273 1.17 8.374 5
4.501 1.211 8.379 11
4.678 1.321 8.355 9
4.68 1.319 8.535 15
4.604 1.29 8.781 15
4.501 1.345 8.939 11
4.398 1.4 9.097 9
4.393 1.517 9.208 10
4.467 1.661 9.251 10
4.455 1.668 9.33 10
4.434 1.635 9.351 10
4.405 1.589 9.32 10
4.407 1.388 9.167 10
4.522 1.096 8.899 11
4.647 0.845 8.688 10
4.862 0.6 8.439 9
5.046 0.512 8.312 10
5.051 0.541 8.219 10
4.963 0.603 8.034 11
4.783 0.658 7.888 9
4.58 0.737 7.529 10
4.462 0.794 7.225 10
4.443 0.677 6.804 11
4.364 0.375 6.327 10
4.309 0.05 6.064 9
4.173 -0.399 5.822 10
3.938 -0.854 5.87 10
3.763 -1.125 5.973 10
3.495 -1.431 6.198 10
3.308 -1.613 6.402 10
3.141 -1.635 6.639 10
2.885 -1.687 6.856 10
2.722 -1.704 6.952 10
2.432 -1.795 7.129 11
2.217 -1.9 7.192 9
1.922 -2.039 7.436 10
1.395 -2.308 7.922 10
0.995 -2.501 8.327 10
0.284 -2.896 8.992 11
-0.744 -3.541 9.708 9
-1.541 -4.055 10.182 11
-2.928 -5.116 11.073 9
-4.003 -5.975 11.702 10
-4.718 -7.015 12.208 11
-5.094 -8.192 12.751 9
-4.881 -8.825 12.878 10
-4.288 -9.239 12.89 10
-3.567 -9.16 12.813 10
-2.729 -8.444 12.361 11
-1.498 -7.347 11.614 9
-0.648 -6.469 10.982 10
-0.052 -5.509 10.23 13
-0.007 -5.47 9.734 7
-0.354 -5.813 9.533 11
-0.723 -6.332 9.21 9
-0.837 -6.933 9.006 11
-1.142 -6.799 9.011 13
-1.963 -6.471 9.052 6
-2.762 -5.966 9.215 11
-4.043 -5.559 9.533 9
-5.042 -5.463 9.725 10
-5.681 -5.762 10.127 10
-6.414 -6.33 10.503 10
-6.665 -6.799 10.723 11
-7.031 -7.4 10.857 9
-7.24 -7.8 10.745 10
-7.431 -7.975 10.517 10
-7.647 -8.415 10.199 21
-7.596 -8.71 9.844 11
-7.498 -8.908 9.519 18
-7.395 -9.476 9.334 20
-7.161 -10.017 9.136 10
-6.959 -10.656 8.832 10
-6.806 -11.391 8.499 10
-6.572 -11.774 8.228 21
-6.452 -11.942 8.042 9
-6.299 -11.956 8.085 10
-6.145 -11.971 8.128 10
-5.652 -11.98 8.063 10
-5.018 -11.944 7.982 11
-4.534 -11.978 7.898 9
-3.797 -12.026 7.675 10
-3.409 -12.018 7.498 10
-2.693 -11.999 7.194 10
-1.96 -11.932 6.847 11
-1.482 -11.851 6.639 9
-1.194 -11.76 6.461 10
-1.369 -11.702 6.449 11
-1.177 -11.738 6.205 9
-0.402 -11.872 5.904 11
0.565 -12.016 5.571 9
1.52 -11.863 5.173 10
2.59 -11.494 4.817 11
3.076 -11.027 4.517 9
4.259 -11.216 4.228 11
5.453 -11.702 4.003 9
6.483 -12.478 4.288 10
7.668 -12.923 4.975 13
8.157 -12.713 5.652 7
7.699 -12.14 6.174 11
6.909 -11.449 6.421 9
5.42 -10.927 7.082 11
3.318 -10.247 9.193 9
2.161 -9.928 11.461 10
0.476 -9.09 13.213 11
0.232 -8.482 13.175 9
0.6 -8.032 11.686 13
2.224 -7.651 9.768 7
4.376 -7.79 8.365 10
5.875 -7.429 7.915 11
6.749 -7.28 7.647 9
6.368 -7.062 7.807 14
5.099 -7.213 8.118 6
3.586 -7.795 8.451 11
2.554 -8.032 7.836 21
1.522 -8.269 7.22 8
1.568 -8.07 6.035 10
1.623 -7.857 4.513 10
1.821 -7.776 3.756 11
1.774 -7.654 2.71 9
1.537 -7.599 2.082 10
1.323 -7.398 1.905 10
1.144 -6.981 1.829 10
1.211 -6.605 2.042 11
1.285 -6.021 2.549 13
1.326 -5.597 2.944 6
1.563 -5.288 3.277 10
2.394 -4.979 3.143 11
3.217 -4.879 2.715 11
4.697 -4.817 1.841 13
5.88 -4.946 0.814 5
6.469 -5.075 0.253 10
6.787 -5.252 0.083 10
6.37 -5.444 0.72 14
6.021 -5.544 1.472 6
5.626 -5.839 2.406 10
5.501 -6.086 2.949 11
5.408 -6.454 3.141 10
5.37 -6.94 3.603 12
5.377 -7.232 3.883 7
5.518 -7.613 4.362 10
5.707 -7.819 4.831 11
6.05 -7.97 5.051 9
6.758 -8.176 5.281 11
7.333 -8.293 5.312 9
7.979 -8.463 5.576 10
8.418 -8.571 5.817 10
8.607 -8.64 6.476 10
9.593 -8.195 7.278 10
10.508 -7.697 7.848 10
11.915 -6.713 8.473 10
13.206 -5.712 8.671 10
13.213 -5.114 8.183 10
12.684 -4.625 7.079 10
11.662 -4.623 5.92 10
10.51 -4.335 4.695 12
10.259 -3.763 4.17 8
10.544 -3.081 4.261 10
11.209 -1.958 4.525 11
12.004 -1.12 4.855 9
11.494 -0.735 4.551 10
9.938 -0.502 4.608 10
8.001 -0.711 4.493 10
5.968 -0.694 5.219 11
4.826 -0.622 6.421 10
4.733 -0.222 7.321 9
4.687 0.227 8.104 10
4.738 0.452 8.046 10
5.082 0.588 7.979 11
5.528 0.395 7.68 9
5.925 0.15 7.498 10
6.277 0.227 7.151 10
6.335 0.392 6.813 10
5.509 0.339 6.684 10
4.278 -0.119 6.39 13
3.093 -0.9 6.26 7
2.018 -1.833 6.976 10
1.723 -2.394 7.656 10
1.098 -2.454 9.27 11
0.696 -2.147 10.263 9
0.184 -1.687 10.412 10
0.22 -1.4 10.242 10
0.821 -0.615 9.303 12
1.199 -0.196 8.985 13
2.039 0.957 8.662 5
2.331 2.284 8.657 10
3.102 2.885 8.674 10
3.787 2.925 8.791 10
4.01 2.231 8.913 11
4.223 1.283 8.987 9
4.127 0.469 9.04 10
4.118 0.342 8.93 10
3.909 0.031 8.949 10
3.711 -0.026 9.016 10
3.763 -0.035 9.186 10
3.816 -0.172 9.418 10
4.137 -0.265 9.667 10
4.422 -0.418 10.101 10
4.455 -0.62 10.431 11
5.068 -0.751 10.589 9
4.383 -1.115 10.936 10
3.734 -1.419 11.099 10
3.258 -1.036 10.536 10
2.202 -0.723 10.146 11
2.674 0.304 9.581 9
3.471 1.292 8.839 10
4.096 1.594 8.822 14
4.793 1.637 8.765 6
5.19 1.34 8.547 10
5.401 0.756 8.52 10
5.331 0.019 8.396 10
5.19 -0.459 8.312 10
5.023 -0.952 8.422 10
4.517 -1.096 8.482 11
4.292 -1.086 8.64 9
4.077 -0.912 8.611 10
3.888 -0.723 8.389 10
3.904 -0.497 8.085 10
3.909 -0.241 7.661 11
3.904 -0.15 7.424 9
3.821 -0.15 7.218 10
3.73 -0.21 7.129 10
3.497 -0.359 7.206 10
3.318 -0.565 7.271 11
3.217 -0.679 7.304 9
3.088 -0.96 7.326 10
3.074 -1.266 7.252 10
3.007 -1.515 7.189 10
2.624 -1.618 7.283 11
2.269 -1.556 7.388 9
1.783 -1.453 7.618 10
1.503 -1.391 7.819 10
1.539 -1.474 7.864 10
1.9 -1.831 7.79 14
2.432 -2.145 7.642 6
2.806 -2.93 7.663 10
3.342 -4.146 7.824 10
3.552 -5.09 8.104 10
3.303 -6.607 8.631 11
1.862 -7.757 9.346 9
0.258 -8.475 9.923 10
-1.127 -8.449 10.024 12
-2.054 -7.848 9.878 8
-1.826 -7.225 9.548 11
-1.948 -6.785 9.653 9
-2.288 -7.089 10.235 10
-2.791 -7.333 11.128 10
-3.303 -7.455 11.875 10
-3.481 -7.366 12.234 10
-3.624 -7.137 12.622 10
-3.605 -6.967 12.698 11
-3.617 -6.715 12.713 9
-3.667 -6.56 12.617 10
-3.751 -6.545 12.492 11
-3.957 -6.689 12.222 12
-4.295 -6.998 11.887 12
-4.58 -7.24 11.614 6
-5.056 -7.541 11.468 10
-5.41 -7.685 11.468 10
-5.312 -8.013 11.477 12
-5.214 -8.341 11.487 8
-4.752 -8.518 11.111 10
-4.443 -8.588 10.4 10
-4.424 -8.389 9.806 10
-4.819 -8.382 8.997 14
-5.6 -8.784 8.465 6
-6.227 -9.294 8.269 10
-6.641 -9.595 8.142 10
-6.641 -9.706 8.231 10
-6.289 -9.344 8.276 14
-6.186 -9.157 8.403 6
-6.296 -9.179 8.461 10
-6.782 -9.402 8.894 11
-7.407 -9.777 9.351 9
-7.754 -10.146 9.801 10
-7.606 -10.565 9.962 10
-7.082 -10.783 9.746 10
-6.268 -10.967 9.425 10
-5.473 -11.384 8.576 10
