# Accelerometer Data File
# Started @Thu Apr 29 15:39:56 GMT+01:00 2021
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-5.695 2.667 -4.103 200
-7.939 -0.761 -2.588 200
-7.134 -2.578 -1.012 200
-6.272 -1.438 0.691 200
-5.695 1.75 2.245 200
-5.621 4.862 0.936 201
-5.877 6.33 -0.079 199
-6.15 6.502 -0.328 200
-7.196 5.717 1.015 200
-7.508 4.843 2.81 200
-7.745 4.235 4.316 200
-6.878 3.615 4.388 200
-6.177 4.268 3.26 200
-4.314 6.545 2.451 200
-1.57 8.458 0.404 200
0.993 8.923 -1.249 200
3.411 8.607 -2.765 200
5.121 7.228 -4.39 200
5.537 5.791 -5.006 200
5.152 5.276 -5.889 340
1.067 0.912 -9.471 212
-7.242 -4.113 -9.198 208
-7.702 -3.924 -4.101 470
-8.046 -2.671 0.296 200
-6.849 -2.097 4.144 200
-5.693 -0.61 7.661 201
-5.614 -0.201 8.401 200
-5.049 0.026 8.59 199
-5.193 0.524 8.81 201
-5.533 0.086 8.887 202
-5.08 -0.196 8.283 200
-4.544 -0.845 8.762 201
-4.264 -0.897 9.282 199
-3.311 -0.804 9.641 200
-3.325 -0.739 9.442 199
-3.303 -0.665 9.363 200
-3.497 -0.586 9.1 199
-4.237 -0.555 8.82 199
-4.745 -0.483 8.911 201
-4.671 -0.629 8.906 200
-4.589 -0.572 9.042 199
-4.771 -0.368 8.949 201
-5.109 -0.5 8.633 201
-5.511 -0.052 8.427 199
-5.846 -0.124 8.121 203
-5.497 -0.435 8.183 198
-5.097 -0.584 8.434 199
-4.63 -1.084 8.789 199
-3.895 -1.206 9.145 200
-4.199 -1.3 9.32 200
-4.465 -1.12 9.315 200
-4.192 -1.625 9.078 200
-4.486 -1.371 8.978 200
-4.247 -1.11 8.786 200
-4.043 -1.134 8.719 200
-4.68 -0.445 8.839 200
-4.742 -0.5 8.827 200
-4.8 -0.421 8.738 200
-4.599 -0.679 8.652 200
-4.575 -0.715 8.609 200
-4.663 -0.821 8.667 200
-4.477 -0.885 8.655 200
-4.276 -0.555 8.911 200
-3.993 -0.495 9.179 200
-3.837 -0.45 9.119 200
-4.05 -0.531 9.212 200
-4.548 -0.478 9.014 201
-4.754 -0.802 8.736 199
-4.69 -1.024 8.681 201
-4.814 -0.993 8.621 202
-4.848 -0.974 8.628 200
-4.786 -0.837 8.609 200
-4.805 -0.821 8.585 197
-4.668 -0.914 8.64 200
-4.462 -1.058 8.741 201
-4.481 -1.017 8.769 199
-4.376 -1.041 8.573 200
-4.378 -1.029 8.604 200
-4.505 -1.017 8.532 200
-4.553 -1.11 8.611 200
-4.534 -1.273 8.741 200
-4.733 -1.383 8.477 200
-5.042 -1.515 8.322 200
-5.161 -1.699 8.231 200
-5.183 -1.493 7.994 200
-5.578 -1.254 8.207 200
-5.564 -1.17 8.257 200
-5.786 -0.964 8.051 200
-6.337 -0.984 8.319 200
-5.755 -1.18 8.425 200
-5.473 -1.139 8.432 200
-5.214 -1.177 8.585 200
-5.604 -0.761 8.379 200
-5.693 -1.127 8.13 200
-6.035 -1.211 8.015 200
-6.196 -1.158 7.977 200
-5.76 -1.537 8.188 201
-6.136 -1.108 8.192 201
-6.121 -1.086 7.948 198
-6.311 -1.144 7.805 200
-6.409 -1.139 7.651 600
-6.356 -1.168 7.472 200
-6.246 -1.175 7.778 202
-6.074 -1.046 7.886 198
-5.968 -1.094 7.912 201
-5.959 -0.701 7.769 200
-6.038 -0.665 7.682 199
-6.315 -0.588 7.515 202
-6.289 -0.615 7.347 198
-6.184 -0.754 7.651 200
-6.217 -0.656 7.666 200
-5.978 -0.732 7.881 201
-6.066 -0.49 8.099 199
-6.107 -0.691 8.147 201
-6.107 -0.746 8.099 200
-5.736 -1.101 7.829 199
-5.844 -0.909 7.958 200
-5.803 -0.974 7.92 201
-5.863 -0.972 7.908 199
-6.215 -0.675 7.943 201
-5.906 -1.467 7.929 201

# Completed @Thu Apr 29 15:41:15 GMT+01:00 2021
