# Accelerometer Data File
# 
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-2.291 -1.120 10.958 10.000
-2.260 -1.419 10.996 10.000
-1.958 -1.893 11.001 13.000
-1.594 -2.293 10.955 7.000
-1.364 -2.442 10.994 10.000
-1.089 -2.463 11.075 10.000
-1.084 -2.310 11.190 10.000
-0.758 -2.087 11.152 10.000
-0.033 -1.872 10.963 10.000
0.646 -1.783 10.730 10.000
1.379 -1.795 10.503 10.000
1.790 -1.877 10.429 10.000
1.783 -1.965 10.596 10.000
1.908 -1.922 10.769 10.000
1.980 -1.778 10.936 10.000
2.032 -1.553 10.972 10.000
2.145 -1.340 10.845 10.000
2.161 -1.031 10.714 10.000
2.157 -0.459 10.563 10.000
2.171 0.031 10.544 10.000
2.221 0.814 10.321 10.000
2.315 1.505 10.062 10.000
2.430 1.934 9.823 10.000
2.640 2.339 9.528 10.000
2.815 2.451 9.437 10.000
2.908 2.346 9.528 10.000
2.949 2.267 9.516 10.000
2.894 2.212 9.560 10.000
2.633 2.221 9.682 10.000
2.375 2.312 9.658 10.000
2.133 2.583 9.588 10.000
2.121 2.987 9.416 10.000
2.315 3.327 9.165 10.000
2.324 3.639 8.860 10.000
2.370 3.744 8.705 10.000
1.975 3.047 8.848 10.000
1.426 1.479 9.196 10.000
1.063 -0.059 9.595 10.000
0.876 -2.090 10.187 10.000
0.845 -3.538 10.603 10.000
0.967 -4.115 10.817 10.000
1.168 -4.525 10.819 10.000
1.192 -4.443 10.630 10.000
1.201 -4.098 10.007 10.000
1.345 -3.598 9.282 10.000
1.410 -3.265 8.767 10.000
1.695 -2.851 8.418 10.000
2.049 -2.614 8.480 10.000
2.269 -2.482 8.556 10.000
2.691 -2.461 8.736 10.000
2.892 -2.521 8.750 10.000
3.191 -2.624 8.748 10.000
3.313 -2.655 8.655 10.000
3.234 -2.576 8.458 10.000
2.868 -2.624 8.549 10.000
2.403 -2.628 8.657 10.000
2.607 -2.755 8.987 10.000
2.492 -2.911 9.315 10.000
2.664 -2.940 9.356 10.000
2.018 -3.213 9.538 10.000
0.881 -3.485 9.677 10.000
-0.007 -3.816 9.873 10.000
-0.543 -3.988 10.007 10.000
-0.260 -3.916 10.000 10.000
0.174 -3.665 9.914 10.000
0.699 -3.114 9.718 10.000
0.871 -2.722 9.583 10.000
1.106 -2.173 9.488 10.000
1.187 -1.805 9.471 10.000
1.264 -1.623 9.416 10.000
1.290 -1.582 9.356 10.000
1.254 -1.697 9.258 10.000
1.122 -1.936 9.227 10.000
0.976 -2.202 9.289 10.000
0.859 -2.284 9.380 10.000
0.584 -2.343 9.493 10.000
0.404 -2.279 9.538 10.000
0.301 -2.212 9.600 10.000
0.368 -2.224 9.591 10.000
0.593 -2.257 9.560 10.000
0.926 -2.272 9.569 10.000
1.182 -2.288 9.562 10.000
1.206 -2.217 9.478 10.000
1.316 -2.238 9.447 10.000
1.319 -2.279 9.375 10.000
1.407 -2.240 9.251 10.000
1.580 -2.255 9.251 10.000
1.716 -2.154 9.131 10.000
1.774 -2.078 8.918 10.000
1.745 -2.080 8.757 10.000
1.877 -2.008 8.643 10.000
1.960 -1.956 8.621 10.000
2.123 -1.879 8.693 10.000
2.293 -1.881 8.848 10.000
2.303 -1.958 8.959 10.000
2.303 -2.020 9.085 10.000
2.250 -2.042 9.162 10.000
2.190 -1.984 9.155 10.000
2.219 -1.939 9.088 10.000
2.255 -1.910 8.978 10.000
2.422 -1.905 8.865 10.000
2.590 -1.829 8.710 10.000
2.669 -1.740 8.614 10.000
2.822 -1.623 8.489 10.000
2.896 -1.522 8.418 10.000
2.937 -1.556 8.403 10.000
2.956 -1.592 8.446 10.000
2.901 -1.656 8.518 10.000
2.858 -1.704 8.650 10.000
2.760 -1.666 8.810 10.000
2.683 -1.625 8.913 10.000
2.580 -1.584 9.054 10.000
2.466 -1.561 9.136 10.000
2.442 -1.596 9.205 10.000
2.398 -1.628 9.289 10.000
2.382 -1.659 9.334 10.000
2.420 -1.678 9.392 10.000
2.456 -1.661 9.418 10.000
2.518 -1.592 9.437 10.000
2.597 -1.472 9.481 10.000
2.621 -1.364 9.512 10.000
2.650 -1.240 9.583 10.000
2.609 -1.194 9.643 10.000
2.552 -1.199 9.679 10.000
2.480 -1.218 9.756 10.000
2.403 -1.254 9.792 10.000
2.382 -1.280 9.852 10.000
2.370 -1.259 9.907 10.000
2.372 -1.223 9.921 10.000
2.410 -1.149 9.943 10.000
2.456 -1.063 9.945 10.000
2.530 -0.957 10.043 10.000
2.616 -0.821 10.163 10.000
2.667 -0.723 10.275 10.000
2.765 -0.653 10.323 10.000
2.971 -0.687 10.170 10.000
3.165 -0.751 9.995 10.000
3.557 -0.818 9.768 10.000
3.902 -0.857 9.605 10.000
4.165 -0.842 9.514 10.000
4.537 -0.811 9.299 10.000
4.709 -0.778 9.136 10.000
5.042 -0.720 8.920 10.000
5.310 -0.679 8.743 10.000
5.451 -0.648 8.659 10.000
5.664 -0.603 8.556 10.000
5.717 -0.581 8.506 10.000
5.738 -0.476 8.477 10.000
5.702 -0.268 8.540 10.000
5.595 -0.074 8.621 10.000
5.410 -0.028 8.724 10.000
5.257 -0.067 8.805 9.000
5.243 -0.196 8.789 10.000
5.243 -0.246 8.681 11.000
5.319 -0.148 8.552 9.000
5.410 0.014 8.355 10.000
5.439 0.158 8.197 10.000
5.504 0.229 8.051 11.000
5.712 0.318 7.776 10.000
5.906 0.342 7.568 9.000
6.112 0.363 7.232 10.000
6.268 0.378 6.976 10.000
6.296 0.359 6.777 11.000
6.390 0.294 6.459 10.000
6.471 0.232 6.268 9.000
6.569 0.119 5.916 10.000
6.658 0.050 5.482 10.000
6.682 0.026 5.169 11.000
6.603 0.002 4.752 10.000
6.507 0.028 4.496 9.000
6.222 -0.033 4.378 11.000
5.796 -0.213 4.328 9.000
5.473 -0.392 4.381 11.000
5.035 -0.651 4.544 10.000
4.778 -0.847 4.721 9.000
4.556 -0.995 4.958 10.000
4.223 -1.144 5.262 10.000
4.005 -1.213 5.456 12.000
3.768 -1.271 5.702 9.000
3.727 -1.302 5.734 10.000
3.797 -1.333 5.698 10.000
3.933 -1.496 5.621 10.000
4.089 -1.671 5.492 10.000
4.086 -1.977 5.418 10.000
4.017 -2.365 5.422 10.000
3.881 -2.621 5.468 10.000
3.548 -2.975 5.566 10.000
3.145 -3.208 5.736 10.000
2.810 -3.359 5.827 10.000
2.358 -3.557 5.865 10.000
2.102 -3.658 5.851 10.000
1.812 -3.682 5.901 10.000
1.288 -3.677 6.112 10.000
0.881 -3.624 6.375 10.000
0.258 -3.593 6.785 10.000
-0.191 -3.586 7.091 10.000
-0.603 -3.643 7.307 10.000
-1.213 -3.797 7.690 10.000
-1.608 -3.928 7.927 10.000
-2.142 -4.098 8.245 10.000
-2.480 -4.232 8.494 10.000
-2.693 -4.216 8.621 10.000
-2.928 -3.933 8.789 10.000
-3.023 -3.612 8.875 10.000
-3.378 -3.351 9.033 10.000
-3.912 -3.260 9.205 10.000
-4.424 -3.435 9.337 10.000
-5.140 -3.567 9.524 12.000
-5.597 -3.639 9.639 8.000
-5.944 -3.481 9.734 10.000
-6.339 -3.160 9.744 10.000
-6.531 -2.882 9.698 10.000
-6.856 -2.616 9.572 10.000
-7.038 -2.466 9.404 10.000
-7.261 -2.439 9.148 10.000
-7.718 -2.422 8.769 10.000
-8.042 -2.394 8.473 10.000
-8.765 -2.485 8.121 10.000
-9.610 -2.516 7.759 10.000
-10.220 -2.537 7.520 10.000
-10.752 -2.351 7.055 10.000
-10.884 -2.044 6.646 10.000
-10.872 -1.917 6.414 10.000
-10.809 -1.774 6.066 10.000
-10.826 -1.838 5.944 10.000
-10.670 -1.647 5.638 10.000
-10.448 -1.374 5.339 10.000
-10.374 -0.931 4.886 10.000
-10.316 -0.478 4.374 10.000
-10.431 -0.282 4.046 10.000
-10.579 -0.069 3.581 10.000
-10.608 -0.021 3.560 10.000
-10.620 0.016 3.598 10.000
-10.704 0.076 3.605 10.000
-10.754 0.119 3.749 10.000
-11.006 -0.035 3.790 10.000
-11.133 0.165 3.722 10.000
-11.188 0.344 3.687 10.000
-11.279 0.682 3.708 10.000
-11.190 1.197 3.658 10.000
-11.473 0.960 3.675 10.000
-11.702 0.653 3.687 10.000
-11.896 0.189 3.641 10.000
-11.832 0.071 3.445 10.000
-11.451 0.342 3.169 10.000
-11.123 0.682 2.899 10.000
-10.903 0.914 2.717 13.000
-10.941 0.799 2.686 7.000
-10.998 0.811 2.803 10.000
-11.058 0.912 2.983 10.000
-11.010 1.120 3.074 10.000
-11.106 1.446 3.157 10.000
-11.252 1.651 3.213 10.000
-11.482 2.020 3.303 10.000
-11.518 2.458 3.567 10.000
-11.410 2.779 3.837 10.000
-11.298 2.928 3.955 10.000
-10.955 2.930 3.931 10.000
-10.807 2.863 3.734 10.000
-10.534 2.798 3.500 10.000
-10.266 2.906 3.418 10.000
-10.086 2.956 3.363 10.000
-9.770 3.021 3.347 10.000
-9.579 3.083 3.368 10.000
-9.141 3.313 3.541 10.000
-8.757 3.495 3.730 10.000
-8.616 3.864 4.352 10.000
-8.401 4.125 4.886 10.000
-8.432 4.218 5.269 10.000
-8.552 4.424 5.406 10.000
-8.566 4.429 5.070 10.000
-8.635 4.742 4.833 10.000
-8.710 5.037 4.467 10.000
-8.695 5.219 4.347 10.000
-8.595 5.197 4.036 10.000
-8.451 4.625 3.620 10.000
-8.303 4.072 3.332 10.000
-8.101 3.349 3.019 10.000
-7.987 2.829 2.896 10.000
-8.152 2.494 2.956 10.000
-8.214 2.205 3.191 10.000
-8.329 2.085 3.452 10.000
-8.360 2.142 3.804 20.000
-8.367 2.372 4.280 10.000
-8.578 2.592 4.783 20.000
-9.004 2.736 5.449 10.000
-9.361 2.454 6.162 10.000
-9.524 2.164 6.665 10.000
-9.100 1.508 7.036 10.000
-8.461 0.928 7.244 10.000
-7.745 0.296 7.364 10.000
-6.993 -0.763 7.419 10.000
-6.727 -1.493 7.405 10.000
-6.306 -2.554 7.505 10.000
-6.114 -3.313 7.556 10.000
-5.688 -3.706 7.752 10.000
-4.948 -3.926 8.228 10.000
-4.364 -3.816 8.590 10.000
-3.392 -3.258 9.212 10.000
-2.482 -2.238 9.809 10.000
-1.886 -1.391 10.125 10.000
-1.058 -0.201 10.433 10.000
-0.617 0.541 10.481 10.000
-0.033 0.964 10.510 10.000
0.694 1.254 10.323 10.000
1.189 1.201 10.144 10.000
1.853 0.869 9.667 20.000
2.475 0.330 8.911 10.000
3.332 -0.067 8.224 10.000
4.560 -0.438 7.369 20.000
5.851 -0.512 6.706 10.000
6.830 -0.462 6.287 10.000
7.501 -0.361 5.832 10.000
7.800 -0.287 5.544 10.000
7.797 -0.117 5.092 10.000
7.771 0.165 4.405 10.000
7.675 0.390 3.900 10.000
7.984 0.770 3.260 10.000
8.365 1.039 2.892 10.000
8.951 1.134 2.652 10.000
9.327 1.027 2.185 10.000
9.299 0.763 1.853 10.000
9.112 0.349 1.529 10.000
8.743 -0.004 1.312 10.000
8.470 -0.134 1.355 10.000
8.348 -0.052 1.453 10.000
8.384 0.179 1.541 10.000
8.451 0.560 1.647 10.000
8.513 0.931 1.695 10.000
8.425 1.091 1.687 10.000
8.204 1.031 1.613 10.000
7.910 0.667 1.503 20.000
7.836 0.275 1.465 10.000
7.762 -0.117 1.426 10.000
7.881 -0.275 1.441 10.000
8.044 -0.277 1.474 10.000
8.305 -0.186 1.405 10.000
8.611 -0.090 1.319 10.000
8.856 -0.009 1.247 10.000
9.023 0.023 1.142 10.000
8.841 -0.158 1.194 10.000
8.614 -0.344 1.264 10.000
8.262 -0.632 1.395 10.000
7.987 -0.871 1.561 10.000
7.814 -0.962 1.685 10.000
7.524 -1.077 1.848 10.000
7.359 -1.091 1.948 11.000
6.943 -1.235 2.123 9.000
6.574 -1.388 2.236 10.000
6.009 -1.740 2.463 10.000
5.339 -2.243 2.911 10.000
4.920 -2.616 3.284 10.000
4.422 -3.043 3.835 10.000
4.019 -3.296 4.395 10.000
3.722 -3.399 4.735 10.000
3.253 -3.536 5.272 10.000
2.863 -3.620 5.631 10.000
2.595 -3.734 6.004 10.000
2.178 -4.024 6.548 10.000
1.934 -4.280 6.895 10.000
1.623 -4.745 7.268 10.000
1.407 -5.128 7.465 10.000
1.058 -5.784 7.486 10.000
0.349 -6.904 7.572 10.000
-0.292 -7.817 7.632 10.000
-1.039 -8.865 7.857 10.000
-1.517 -9.169 8.221 10.000
-1.637 -9.009 8.520 10.000
-1.874 -8.566 8.817 10.000
-2.006 -7.987 8.949 10.000
-2.710 -7.819 8.889 10.000
-3.825 -8.001 8.904 10.000
-4.824 -8.465 8.920 10.000
-5.633 -8.884 9.117 10.000
-5.856 -9.188 9.370 10.000
-5.585 -9.002 9.500 10.000
-5.348 -8.772 9.409 10.000
-5.300 -8.588 9.138 10.000
-5.353 -8.410 8.568 10.000
-5.695 -8.449 7.953 10.000
-6.004 -8.530 7.558 10.000
-6.397 -8.549 7.137 10.000
-6.689 -8.561 7.015 10.000
-6.880 -8.207 7.038 10.000
-7.158 -7.592 6.928 10.000
-7.352 -7.038 6.845 10.000
-7.661 -6.435 6.665 10.000
-7.862 -6.124 6.435 10.000
-7.979 -6.112 6.265 10.000
-8.178 -5.851 6.078 10.000
-8.262 -5.640 5.987 10.000
-8.470 -5.188 5.861 10.000
-8.676 -4.697 5.808 10.000
-8.772 -4.407 5.612 10.000
-8.868 -4.094 5.319 10.000
-8.839 -4.022 5.063 10.000
-8.702 -3.797 4.642 10.000
-8.535 -3.543 4.453 10.000
-8.367 -3.313 4.359 10.000
-8.429 -3.134 4.285 10.000
-8.599 -3.107 4.376 10.000
-9.208 -3.327 4.390 10.000
-9.701 -3.354 4.127 10.000
-9.964 -3.330 3.845 10.000
-10.096 -3.045 3.354 10.000
-9.849 -2.590 2.868 10.000
-9.840 -2.152 2.734 10.000
-9.794 -1.702 2.549 10.000
-9.880 -1.513 2.573 10.000
-10.163 -1.685 2.475 10.000
-10.249 -2.102 2.181 10.000
-10.371 -2.530 1.936 10.000
-10.656 -2.765 1.731 10.000
-10.745 -2.638 1.647 10.000
-11.176 -2.482 1.848 10.000
-11.461 -2.463 2.013 10.000
-11.583 -2.638 2.140 10.000
-11.590 -2.801 2.205 10.000
-11.329 -2.925 2.106 10.000
-11.125 -2.557 1.996 10.000
-10.888 -1.980 1.716 10.000
-10.766 -1.414 1.498 10.000
-10.623 -0.931 1.206 10.000
-10.479 -0.634 0.972 10.000
-10.369 -0.545 0.907 10.000
-10.232 -0.284 0.845 10.000
-10.117 0.057 0.857 10.000
-10.103 0.361 0.938 10.000
-10.043 0.761 1.053 10.000
-10.010 0.988 1.165 10.000
-9.988 1.266 1.256 10.000
-9.955 1.412 1.268 10.000
-9.988 1.584 1.182 10.000
-9.969 1.807 1.304 10.000
-9.938 1.980 1.448 10.000
-9.852 2.274 1.596 11.000
-9.832 2.485 1.857 9.000
-9.866 2.645 1.910 10.000
-9.684 2.928 2.116 10.000
-9.557 3.088 2.317 10.000
-9.428 3.402 2.375 15.000
-9.337 3.869 2.389 15.000
-9.346 4.350 2.257 10.000
-9.356 4.831 2.126 10.000
-9.282 5.118 2.102 10.000
-9.026 5.260 2.214 10.000
-8.884 5.264 2.319 10.000
-8.640 5.188 2.437 10.000
-8.497 4.886 2.466 10.000
-8.497 4.577 2.401 10.000
-8.602 4.103 2.135 10.000
-8.810 3.711 1.857 10.000
-9.066 3.454 1.580 10.000
-9.299 3.239 1.331 10.000
-9.425 3.189 1.283 10.000
-9.785 2.916 1.350 10.000
-9.993 2.734 1.493 10.000
-10.168 2.322 1.824 10.000
-10.357 1.778 2.231 20.000
-10.326 1.345 2.559 10.000
-10.295 0.912 2.887 10.000
-10.271 0.617 2.975 10.000
-10.134 0.493 3.117 10.000
-9.986 0.481 3.222 10.000
-9.832 0.505 3.476 10.000
-9.595 0.708 3.943 10.000
-9.457 0.873 4.280 10.000
-9.248 1.082 4.762 10.000
-8.999 1.249 5.161 20.000
-8.743 1.266 5.374 12.000
-8.487 1.283 5.588 8.000
-8.161 1.055 5.786 10.000
-7.881 0.833 5.918 10.000
-7.455 0.450 6.153 12.000
-6.897 -0.268 6.631 12.000
-6.478 -0.785 6.981 6.000
-6.021 -1.565 7.501 10.000
-5.513 -2.219 7.963 10.000
-5.137 -2.537 8.180 10.000
-4.376 -2.758 8.578 10.000
-3.653 -2.715 8.805 10.000
-3.023 -2.413 8.987 10.000
-2.090 -1.862 9.181 10.000
-1.541 -1.410 9.196 10.000
-0.577 -0.687 9.129 10.000
0.143 -0.167 9.059 10.000
0.938 0.351 8.920 10.000
1.968 0.960 8.743 10.000
2.580 1.297 8.647 10.000
3.584 1.534 8.583 10.000
4.268 1.264 8.578 10.000
4.718 0.905 8.611 10.000
5.032 0.282 8.650 10.000
4.955 -0.239 8.657 10.000
4.812 -0.672 8.628 10.000
4.788 -1.161 8.408 10.000
4.900 -1.386 8.183 10.000
5.284 -1.503 7.721 10.000
5.674 -1.450 7.292 10.000
6.476 -1.041 6.567 20.000
7.278 -0.632 5.841 10.000
8.097 -0.258 5.118 10.000
9.062 0.088 4.137 10.000
9.495 0.134 3.643 10.000
9.866 -0.019 2.975 10.000
9.950 -0.244 2.542 10.000
9.844 -0.387 2.300 10.000
9.734 -0.313 2.090 10.000
9.686 -0.040 2.054 10.000
9.600 0.311 1.891 10.000
9.557 0.608 1.795 10.000
9.648 0.627 1.596 10.000
9.739 0.572 1.438 10.000
9.868 0.438 1.407 10.000
9.914 0.253 1.374 10.000
9.684 0.129 1.424 10.000
9.454 0.079 1.434 10.000
9.105 0.069 1.503 10.000
8.839 0.110 1.575 10.000
8.686 0.112 1.687 10.000
8.456 0.095 1.910 10.000
8.346 0.038 2.073 10.000
8.183 -0.004 2.353 10.000
8.054 -0.009 2.580 10.000
7.994 -0.043 2.676 10.000
7.963 -0.172 2.808 10.000
7.984 -0.316 2.822 10.000
7.891 -0.524 2.815 10.000
7.632 -0.689 2.741 10.000
7.345 -0.758 2.631 10.000
6.945 -0.888 2.463 10.000
6.660 -0.952 2.317 10.000
6.552 -1.058 2.343 10.000
6.301 -1.254 2.475 10.000
6.162 -1.391 2.664 10.000
5.918 -1.702 2.990 10.000
5.669 -1.968 3.232 10.000
5.442 -2.188 3.464 10.000
5.118 -2.370 3.804 10.000
4.900 -2.377 4.007 10.000
4.515 -2.236 4.345 10.000
4.252 -2.049 4.587 10.000
3.734 -2.152 4.929 10.000
3.045 -2.590 5.451 10.000
2.523 -3.177 5.839 10.000
2.008 -3.979 6.337 10.000
1.778 -4.721 6.610 10.000
1.721 -5.128 6.703 10.000
1.508 -5.743 6.782 10.000
1.288 -6.143 6.751 10.000
0.806 -6.370 6.845 10.000
-0.052 -6.476 7.125 10.000
-0.756 -6.373 7.419 10.000
-1.821 -6.296 7.778 10.000
-2.561 -6.200 8.030 10.000
-3.011 -6.263 8.327 10.000
-3.373 -6.404 8.638 10.000
-3.373 -6.519 8.884 10.000
-3.464 -6.694 9.121 10.000
-3.639 -6.962 9.138 10.000
-3.902 -7.151 9.141 10.000
-4.338 -7.244 9.107 10.000
-4.683 -7.278 9.083 10.000
-5.039 -7.007 9.081 10.000
-5.461 -6.744 9.047 10.000
-5.710 -6.576 9.050 10.000
-5.837 -6.253 8.877 10.000
-5.779 -6.105 8.671 10.000
-5.600 -5.997 8.360 10.000
-5.542 -5.918 7.946 10.000
-5.607 -5.995 7.706 10.000
-5.947 -6.114 7.388 10.000
-6.181 -6.160 7.280 10.000
-6.294 -6.177 7.275 10.000
-6.366 -6.282 7.228 10.000
-6.162 -6.344 7.259 10.000
-6.332 -6.770 6.962 10.000
-6.579 -7.522 6.409 10.000
-6.866 -8.185 5.899 10.000
-7.149 -8.736 5.360 10.000
-7.220 -8.949 5.075 10.000
-7.182 -8.331 5.109 10.000
-7.134 -7.364 5.130 10.000
-7.091 -6.509 5.181 10.000
-7.187 -5.276 5.173 10.000
-7.350 -4.642 4.881 10.000
-7.522 -4.357 4.601 10.000
-7.692 -4.103 4.458 10.000
-7.723 -4.228 4.371 10.000
-8.034 -4.139 4.400 10.000
-8.468 -4.048 4.458 10.000
-8.904 -3.926 4.378 10.000
-9.433 -3.842 4.228 10.000
-9.648 -3.878 4.185 10.000
-9.852 -4.048 4.072 10.000
-10.129 -4.187 3.964 10.000
-10.314 -4.288 3.928 10.000
-10.491 -4.197 3.952 10.000
-10.790 -4.072 4.058 10.000
-11.015 -3.979 4.158 10.000
-11.054 -3.921 4.101 10.000
-11.099 -4.055 3.983 10.000
-10.754 -3.948 3.655 10.000
-10.472 -3.806 3.263 10.000
-10.376 -3.629 3.028 10.000
-10.307 -3.488 2.786 10.000
