# Accelerometer Data File
# 
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
2.834 7.292 5.671 0.000
2.827 7.211 5.669 30.000
2.846 7.156 5.758 10.000
2.906 7.141 5.906 10.000
2.980 7.204 6.057 10.000
3.038 7.271 6.265 10.000
3.069 7.311 6.382 10.000
3.117 7.184 6.342 10.000
3.229 7.065 6.196 10.000
3.311 6.981 5.995 9.000
3.378 6.902 5.743 11.000
3.418 6.885 5.671 10.000
3.394 6.861 5.705 10.000
3.435 6.816 5.741 10.000
3.490 6.766 5.827 10.000
3.603 6.770 5.882 10.000
3.701 6.773 5.971 10.000
3.734 6.797 6.057 11.000
3.790 6.780 6.181 9.000
3.797 6.737 6.253 10.000
3.823 6.655 6.356 10.000
3.857 6.581 6.536 10.000
3.869 6.548 6.677 10.000
3.871 6.471 6.900 10.000
3.845 6.315 7.139 10.000
3.811 6.153 7.302 10.000
3.754 5.892 7.433 10.000
3.706 5.674 7.484 10.000
3.567 5.310 7.419 10.000
2.918 4.244 7.742 10.000
2.293 3.277 8.097 10.000
1.455 1.757 8.880 10.000
0.732 0.502 9.696 10.000
0.907 0.093 9.871 10.000
1.443 0.316 9.543 10.000
2.193 1.091 8.786 10.000
3.090 2.343 7.764 10.000
3.758 3.663 6.883 10.000
4.065 4.350 6.505 10.000
4.501 4.955 6.150 10.000
4.788 5.085 6.062 10.000
4.929 4.774 6.169 10.000
5.044 4.304 6.358 10.000
5.030 3.916 6.524 10.000
4.991 3.529 6.744 10.000
4.941 3.371 6.880 10.000
4.850 3.423 6.936 10.000
4.718 3.517 7.137 10.000
4.611 3.610 7.283 10.000
4.304 3.699 7.651 10.000
3.938 3.797 8.157 10.000
3.612 3.854 8.516 10.000
3.284 4.034 8.947 10.000
3.155 4.218 9.155 10.000
3.148 4.426 9.186 10.000
3.100 4.702 9.186 10.000
3.055 4.855 9.114 10.000
2.935 5.063 8.959 10.000
2.820 5.185 8.844 10.000
2.662 5.240 8.698 10.000
2.461 5.284 8.508 10.000
2.334 5.272 8.403 10.000
2.245 5.291 8.185 10.000
2.240 5.310 8.030 10.000
2.293 5.355 7.752 10.000
2.384 5.358 7.376 10.000
2.437 5.329 7.113 10.000
2.504 5.252 6.732 10.000
2.559 5.133 6.519 10.000
2.576 5.056 6.404 10.000
2.621 5.046 6.169 10.000
2.652 5.085 6.052 10.000
2.676 5.197 5.904 10.000
2.707 5.291 5.829 10.000
2.710 5.317 5.875 10.000
2.755 5.319 5.975 10.000
2.806 5.276 6.105 10.000
2.808 5.260 6.313 10.000
2.535 5.154 6.670 10.000
2.219 5.073 6.971 10.000
1.668 4.862 7.369 10.000
1.048 4.718 7.608 10.000
0.703 4.663 7.699 10.000
0.294 4.795 7.726 10.000
0.119 5.056 7.656 10.000
0.009 5.384 7.644 10.000
-0.198 5.777 7.711 10.000
-0.342 5.983 7.843 10.000
-0.476 6.212 8.054 10.000
-0.565 6.301 8.212 10.000
-0.452 6.375 8.255 10.000
-0.251 6.497 8.202 10.000
-0.059 6.596 8.070 10.000
0.141 6.749 7.814 10.000
0.277 6.914 7.536 10.000
0.325 7.031 7.354 10.000
0.380 7.208 7.134 10.000
0.426 7.331 7.038 10.000
0.304 7.335 7.058 10.000
-0.004 7.208 7.242 10.000
-0.320 7.022 7.465 10.000
-0.641 6.859 7.706 10.000
-0.833 6.751 7.891 10.000
-0.797 6.864 7.951 10.000
-0.830 6.916 8.013 10.000
