# Accelerometer Data File
# 
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-3.497 -0.960 7.050 10.000
-2.894 -0.526 6.813 10.000
-2.413 -0.069 6.679 11.000
-1.960 0.167 6.576 10.000
-1.867 0.009 6.947 10.000
-1.754 -0.282 7.240 10.000
-1.601 -0.694 7.783 10.000
-1.419 -0.885 8.295 9.000
-1.333 -0.857 8.901 10.000
-1.891 -0.735 9.181 10.000
-2.489 -0.493 9.210 10.000
-3.272 -0.215 9.363 10.000
-3.960 -0.158 9.423 10.000
-3.897 -0.248 9.593 10.000
-3.531 -0.169 9.605 11.000
-2.980 -0.126 9.493 9.000
-2.446 -0.172 9.315 10.000
-2.159 -0.090 9.093 10.000
-2.315 -0.354 9.133 10.000
-2.442 -0.505 9.076 11.000
-2.552 -0.567 9.083 9.000
-2.636 -0.627 8.983 10.000
-2.894 -0.553 8.822 10.000
-3.181 -0.591 8.760 10.000
-3.567 -0.471 8.757 11.000
-3.979 -0.354 8.863 9.000
-4.369 -0.186 9.090 11.000
-4.771 0.110 9.133 9.000
-5.075 0.248 9.117 10.000
-5.286 0.445 8.947 10.000
-5.204 0.632 8.609 10.000
-5.228 0.464 8.434 10.000
-5.061 0.260 8.192 10.000
-4.987 0.000 8.104 10.000
-4.754 -0.105 7.984 11.000
-4.407 -0.026 7.951 10.000
-4.252 0.088 7.984 9.000
-3.955 -0.052 8.075 10.000
-3.816 -0.349 8.197 10.000
-3.699 -0.500 8.327 11.000
-3.689 -0.486 8.497 9.000
-3.821 -0.215 8.609 12.000
-3.964 0.172 8.628 8.000
-4.084 0.454 8.576 10.000
-4.094 0.648 8.549 11.000
-4.134 0.802 8.547 9.000
-4.163 0.837 8.638 11.000
-4.252 0.785 8.839 9.000
-4.264 0.725 9.009 10.000
-4.244 0.706 9.155 11.000
-4.288 0.646 9.435 11.000
-4.271 0.675 9.605 8.000
-4.319 0.651 9.780 10.000
-4.259 0.526 9.897 10.000
-4.137 0.442 9.880 11.000
-3.890 0.407 9.674 9.000
-3.658 0.354 9.428 11.000
-3.351 0.505 9.100 9.000
-2.959 0.608 8.746 10.000
-2.691 0.663 8.580 11.000
-2.418 0.577 8.477 9.000
-2.377 0.325 8.595 10.000
-2.422 0.122 8.738 10.000
-2.499 -0.047 8.963 10.000
-2.580 -0.076 9.126 10.000
-2.650 -0.059 9.277 10.000
-2.758 0.071 9.555 10.000
-2.834 0.169 9.751 10.000
-2.937 0.280 9.907 10.000
-3.002 0.407 9.993 11.000
-2.999 0.328 9.926 10.000
-3.021 0.102 9.890 9.000
-3.062 -0.119 9.938 21.000
-3.102 -0.342 9.986 9.000
-3.172 -0.462 10.103 10.000
-3.246 -0.433 10.206 11.000
-3.275 -0.418 10.266 9.000
-3.275 -0.397 10.335 10.000
-3.227 -0.351 10.354 11.000
-3.150 -0.308 10.357 9.000
-3.100 -0.339 10.381 11.000
-3.078 -0.378 10.395 9.000
-3.055 -0.531 10.438 11.000
-2.885 -0.687 10.450 10.000
-2.688 -0.768 10.441 9.000
-2.363 -0.761 10.412 10.000
-2.087 -0.675 10.362 10.000
-1.910 -0.560 10.290 10.000
-1.642 -0.533 10.163 11.000
-1.503 -0.596 10.055 9.000
-1.261 -0.694 9.931 11.000
-1.000 -0.821 9.888 10.000
-0.830 -0.859 9.900 10.000
-0.603 -0.837 9.873 10.000
-0.478 -0.780 9.864 9.000
-0.378 -0.646 9.789 10.000
-0.268 -0.538 9.787 11.000
-0.215 -0.490 9.823 10.000
-0.232 -0.459 9.911 10.000
-0.292 -0.502 10.036 10.000
-0.399 -0.483 10.137 10.000
-0.490 -0.459 10.211 10.000
-0.512 -0.418 10.232 10.000
-0.519 -0.351 10.230 10.000
-0.462 -0.284 10.199 10.000
-0.421 -0.222 10.194 10.000
-0.325 -0.119 10.237 10.000
-0.244 -0.043 10.304 10.000
-0.165 -0.035 10.328 10.000
-0.016 -0.059 10.311 10.000
0.076 -0.124 10.247 10.000
0.284 -0.193 10.170 10.000
0.469 -0.229 10.117 10.000
0.641 -0.268 10.091 10.000
0.902 -0.337 10.026 10.000
1.048 -0.402 9.974 11.000
1.321 -0.459 9.813 10.000
1.623 -0.452 9.509 8.000
1.836 -0.414 9.244 11.000
2.164 -0.440 8.939 9.000
2.365 -0.474 8.743 10.000
2.561 -0.596 8.616 10.000
2.779 -0.720 8.401 10.000
2.882 -0.780 8.224 11.000
2.992 -0.818 8.051 9.000
3.021 -0.799 7.967 11.000
3.047 -0.758 7.886 30.000
3.076 -0.751 7.829 9.000
3.117 -0.770 7.833 10.000
3.157 -0.790 7.838 10.000
3.196 -0.895 7.929 10.000
3.232 -0.967 7.996 11.000
3.234 -1.079 7.970 9.000
3.184 -1.221 7.888 11.000
3.117 -1.295 7.807 10.000
3.016 -1.391 7.745 10.000
2.930 -1.441 7.709 10.000
2.695 -1.558 7.797 10.000
2.240 -1.759 7.972 10.000
1.819 -1.939 8.128 10.000
1.276 -2.116 8.384 10.000
0.837 -2.188 8.616 10.000
0.620 -2.176 8.762 10.000
0.339 -2.188 8.930 12.000
0.181 -2.202 8.997 8.000
0.114 -2.260 9.009 10.000
0.038 -2.305 8.961 12.000
0.023 -2.327 8.892 8.000
0.026 -2.260 8.729 10.000
0.033 -2.159 8.576 10.000
0.134 -1.941 8.425 10.000
0.167 -1.759 8.259 10.000
0.184 -1.666 8.188 10.000
0.002 -1.714 8.094 10.000
-0.471 -2.070 8.037 10.000
-0.878 -2.391 7.994 10.000
-1.443 -2.693 7.994 20.000
-1.941 -2.645 8.159 10.000
-2.379 -2.161 8.346 12.000
-2.817 -1.678 8.532 10.000
-3.179 -1.012 8.647 9.000
-3.502 -0.488 8.609 11.000
-3.677 -0.220 8.571 8.000
-3.892 0.038 8.501 10.000
-4.027 0.095 8.461 10.000
-4.067 0.055 8.441 11.000
-4.118 -0.007 8.468 10.000
-4.127 -0.059 8.525 9.000
-4.127 -0.126 8.595 10.000
-4.127 -0.162 8.652 10.000
-4.144 -0.165 8.690 10.000
-4.158 -0.165 8.741 10.000
-4.182 -0.150 8.779 10.000
-4.211 -0.150 8.772 10.000
-4.213 -0.162 8.738 10.000
-4.259 -0.268 8.655 10.000
-4.374 -0.402 8.528 12.000
-4.484 -0.521 8.446 8.000
-4.714 -0.567 8.300 11.000
-5.109 -0.430 8.121 10.000
-5.434 -0.265 7.984 10.000
-5.983 0.004 7.785 9.000
-6.411 0.201 7.651 10.000
-6.761 0.502 7.541 10.000
-7.196 0.988 7.383 10.000
-7.410 1.369 7.287 10.000
-7.826 1.826 7.184 10.000
-8.116 2.087 7.129 10.000
-8.528 2.245 7.105 10.000
-9.026 2.446 7.180 13.000
-9.320 2.571 7.261 7.000
-9.691 2.657 7.405 12.000
-9.916 2.473 7.632 10.000
-10.055 2.245 7.762 9.000
-10.079 1.980 7.785 11.000
-10.026 1.752 7.747 8.000
-9.792 1.910 7.548 12.000
-9.605 2.097 7.252 10.000
-9.533 2.322 7.060 9.000
-9.586 2.583 6.667 10.000
-9.758 2.647 6.368 9.000
-9.842 2.688 5.923 10.000
-9.804 2.779 5.497 11.000
-9.641 2.834 5.272 10.000
-9.483 3.098 5.219 11.000
-9.366 3.356 5.410 8.000
-9.370 3.833 5.724 12.000
-9.404 4.443 6.098 10.000
-9.433 4.845 6.299 9.000
-9.502 5.233 6.473 11.000
-9.509 5.458 6.502 8.000
-9.488 5.549 6.471 12.000
-9.402 5.607 6.696 9.000
-9.275 5.679 6.947 10.000
-9.157 5.578 7.264 11.000
-8.990 5.260 7.800 8.000
-8.887 4.975 8.080 11.000
-8.599 4.668 8.482 11.000
-8.365 4.429 8.825 8.000
-7.620 4.508 8.927 12.000
-6.370 4.510 8.552 9.000
-5.305 4.534 8.054 10.000
-4.213 4.225 7.469 11.000
-3.991 3.600 6.969 8.000
-4.273 3.052 6.947 12.000
-4.766 2.695 6.811 10.000
-5.286 2.671 6.761 9.000
-5.712 2.923 6.663 10.000
-6.368 3.007 6.483 9.000
-6.813 2.899 6.418 10.000
-7.407 2.341 6.279 12.000
-7.829 1.613 6.030 10.000
-8.020 1.053 5.863 8.000
-8.274 0.622 5.647 10.000
-8.379 0.641 5.506 10.000
-8.592 1.043 5.365 10.000
-8.889 1.489 5.118 11.000
-9.124 1.805 4.920 9.000
-9.311 2.164 4.687 10.000
-9.346 2.250 4.548 10.000
-9.165 2.269 4.331 10.000
-8.853 1.951 4.197 10.000
-8.590 1.589 4.096 10.000
-8.396 0.912 3.952 10.000
-8.336 0.258 3.993 10.000
-8.348 -0.225 4.153 11.000
-8.482 -0.833 4.556 12.000
-8.547 -1.125 5.001 6.000
-8.480 -1.680 5.564 11.000
-8.470 -2.068 5.923 9.000
-8.169 -2.604 6.189 11.000
-7.666 -3.136 6.615 9.000
-7.295 -3.404 6.924 10.000
-6.811 -3.260 7.180 10.000
-6.572 -2.327 7.417 10.000
-6.533 -1.398 7.493 11.000
-6.727 -0.268 7.915 13.000
-7.034 0.450 8.389 7.000
-7.383 0.708 8.968 10.000
-7.723 0.881 9.806 10.000
-7.730 0.462 10.398 16.000
-7.738 0.043 10.989 3.000
-7.350 -0.684 11.159 22.000
-6.603 -1.405 10.826 9.000
-5.956 -1.735 10.395 10.000
-4.920 -2.006 9.837 10.000
-3.912 -1.963 9.406 10.000
-3.272 -1.841 9.220 10.000
-2.396 -1.690 9.114 9.000
-1.910 -1.599 9.136 11.000
-1.565 -1.584 9.291 10.000
-1.209 -1.553 9.435 11.000
-1.089 -1.551 9.497 10.000
-0.857 -1.541 9.538 11.000
-0.596 -1.398 9.495 9.000
-0.347 -1.271 9.464 9.000
-0.064 -1.074 9.493 11.000
0.105 -0.885 9.543 8.000
0.184 -0.768 9.533 11.000
0.385 -0.718 9.461 11.000
0.553 -0.737 9.330 9.000
0.742 -0.802 9.136 9.000
0.885 -0.914 9.011 12.000
1.019 -1.086 8.956 11.000
1.175 -1.393 8.868 9.000
1.309 -1.654 8.841 10.000
1.568 -1.963 8.781 11.000
1.752 -2.118 8.659 11.000
1.915 -2.140 8.571 7.000
2.154 -2.018 8.346 12.000
2.269 -1.848 8.154 9.000
2.492 -1.582 7.831 10.000
2.887 -1.326 7.371 13.000
3.205 -1.213 7.048 6.000
3.581 -1.228 6.744 12.000
3.811 -1.364 6.627 9.000
3.916 -1.630 6.746 10.000
4.022 -1.987 6.914 10.000
4.070 -2.217 7.062 9.000
4.070 -2.506 7.177 12.000
3.902 -2.669 7.170 9.000
3.734 -2.741 7.115 10.000
3.390 -2.791 7.089 10.000
3.093 -2.782 7.096 9.000
2.738 -2.717 7.153 12.000
2.236 -2.707 7.208 9.000
1.910 -2.719 7.235 10.000
1.479 -2.901 7.319 11.000
1.225 -3.126 7.374 9.000
1.000 -3.454 7.443 11.000
0.677 -3.790 7.467 9.000
0.459 -3.955 7.433 9.000
0.158 -4.120 7.383 11.000
-0.023 -4.127 7.321 9.000
-0.213 -4.177 7.338 10.000
-0.497 -4.230 7.441 12.000
-0.699 -4.283 7.560 8.000
-1.012 -4.264 7.769 11.000
-1.319 -4.113 8.008 9.000
-1.529 -3.960 8.161 12.000
-1.829 -3.787 8.350 10.000
-2.015 -3.687 8.451 8.000
-2.224 -3.725 8.494 10.000
-2.576 -3.811 8.597 10.000
-2.839 -3.916 8.664 10.000
-3.191 -3.998 8.726 10.000
-3.423 -4.022 8.781 10.000
-3.564 -3.921 8.760 10.000
-3.775 -3.744 8.659 10.000
-3.897 -3.591 8.564 10.000
-4.180 -3.435 8.406 10.000
-4.592 -3.342 8.291 10.000
-4.934 -3.325 8.255 11.000
-5.367 -3.244 8.224 11.000
-5.640 -3.165 8.255 9.000
-5.767 -3.059 8.233 10.000
-5.995 -2.985 8.212 9.000
-6.131 -2.975 8.185 12.000
-6.349 -2.928 8.149 10.000
-6.531 -2.920 8.140 9.000
-6.691 -2.774 8.051 10.000
-6.983 -2.561 7.905 9.000
-7.194 -2.387 7.769 12.000
-7.572 -2.152 7.611 9.000
-7.953 -1.941 7.539 9.000
-8.202 -1.798 7.524 11.000
-8.657 -1.611 7.424 10.000
-9.126 -1.477 7.374 13.000
-9.514 -1.426 7.316 7.000
-9.998 -1.256 7.283 9.000
-10.275 -1.130 7.335 12.000
-10.481 -1.115 7.321 9.000
-10.781 -1.144 7.247 12.000
-10.984 -1.292 7.149 8.000
-11.140 -1.197 6.897 9.000
-11.185 -0.995 6.684 12.000
-11.135 -0.667 6.215 15.000
-11.085 -0.339 5.746 3.000
-10.814 -0.002 5.360 11.000
-10.285 0.605 4.893 9.000
-9.758 1.130 4.742 10.000
-9.287 1.448 4.362 10.000
-9.145 1.568 4.012 10.000
-9.263 1.417 3.744 10.000
-9.445 1.290 3.421 10.000
-9.572 1.369 3.327 10.000
-9.773 1.503 3.169 10.000
-10.058 1.630 2.920 10.000
-10.278 1.733 2.726 12.000
-10.548 1.936 2.477 9.000
-10.682 2.030 2.331 9.000
-10.675 2.310 2.154 10.000
-10.642 2.516 2.013 10.000
-10.558 2.621 1.927 10.000
-10.582 2.710 1.886 11.000
-10.560 2.762 2.061 9.000
-10.565 2.889 2.200 9.000
-10.488 3.210 2.420 11.000
-10.304 3.548 2.595 9.000
-10.218 3.763 2.753 10.000
-9.967 3.845 3.296 11.000
-9.797 3.732 3.758 9.000
-9.306 3.689 4.414 11.000
-8.820 3.624 4.994 9.000
-8.554 4.058 4.991 11.000
-8.245 4.580 4.723 9.000
-8.257 5.032 4.261 11.000
-8.255 5.410 3.699 9.000
-8.348 5.128 3.416 10.000
-8.485 4.757 3.399 11.000
-8.564 4.424 3.610 9.000
-8.657 4.165 3.921 10.000
-8.319 4.601 3.967 10.000
-7.826 5.324 3.835 10.000
-7.390 6.009 3.476 11.000
-7.098 6.593 2.896 9.000
-7.086 6.780 2.499 10.000
-7.398 6.414 2.068 10.000
-7.927 5.597 1.611 10.000
-8.312 4.881 1.374 10.000
-8.839 3.957 1.137 10.000
-9.248 3.117 1.106 11.000
-9.440 2.726 1.101 9.000
-9.832 2.224 0.976 10.000
-10.084 1.929 0.852 11.000
-10.493 1.659 0.797 10.000
-10.929 1.446 0.799 9.000
-11.164 1.345 0.921 10.000
-11.245 1.429 1.163 10.000
-11.118 1.671 1.340 11.000
-10.946 2.099 1.498 9.000
-10.747 2.791 1.766 10.000
-10.702 3.299 1.915 10.000
-10.840 3.873 2.214 10.000
-11.386 4.062 2.533 11.000
-11.959 3.988 2.741 9.000
-12.205 4.022 3.093 10.000
-12.267 3.988 3.294 10.000
-11.858 3.574 3.416 10.000
-10.975 2.379 3.450 11.000
-10.417 1.077 3.339 9.000
-9.588 -0.569 3.222 10.000
-8.844 -1.695 3.126 10.000
-8.592 -2.075 3.347 10.000
-8.367 -2.360 3.881 11.000
-8.413 -2.300 4.422 9.000
-8.580 -2.080 5.157 11.000
-8.729 -1.824 5.664 9.000
-8.640 -1.323 6.054 10.000
-8.008 -0.588 6.490 11.000
-7.254 -0.014 6.732 9.000
-6.107 0.696 6.952 11.000
-4.920 1.237 7.098 16.000
-4.276 1.544 7.199 4.000
-3.610 1.831 7.606 10.000
-3.337 1.982 8.034 10.000
-3.258 1.503 8.528 15.000
-3.086 0.555 8.992 5.000
-2.935 -0.373 9.150 10.000
-2.542 -1.410 9.121 10.000
-1.889 -1.838 8.813 12.000
-1.328 -1.798 8.532 8.000
-0.610 -1.587 8.379 10.000
-0.134 -1.268 8.413 10.000
0.033 -1.168 8.746 10.000
0.213 -1.137 9.172 10.000
0.234 -1.276 9.471 10.000
0.351 -1.321 9.739 10.000
0.459 -1.297 9.801 10.000
0.677 -1.005 9.634 10.000
1.118 -0.615 9.306 10.000
1.462 -0.318 9.009 10.000
2.054 -0.196 8.614 10.000
2.523 -0.272 8.355 10.000
2.925 -0.667 8.190 10.000
3.435 -1.170 7.900 10.000
3.699 -1.498 7.709 10.000
4.158 -1.843 7.450 10.000
4.508 -1.908 7.228 10.000
4.750 -1.865 7.129 10.000
5.011 -1.795 6.971 10.000
5.075 -1.709 6.880 10.000
5.068 -1.709 6.782 9.000
5.044 -1.716 6.670 10.000
5.001 -1.750 6.617 11.000
4.958 -1.841 6.526 10.000
4.941 -1.905 6.473 10.000
4.915 -2.018 6.423 9.000
4.781 -2.245 6.394 10.000
4.647 -2.415 6.404 11.000
4.359 -2.724 6.485 9.000
