# Accelerometer Data File
# Started @Mon Apr 26 10:16:58 GMT+01:00 2021
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-7.35 -2.827 4.407 10
-7.711 -3.153 4.788 10
-7.867 -3.201 5.322 11
-7.898 -3.112 5.987 9
-7.718 -2.906 6.335 10
-7.551 -2.616 6.694 10
-7.424 -2.37 7.026 10
-7.422 -2.26 7.228 11
-7.496 -1.946 7.424 9
-7.912 -1.884 7.615 10
-8.288 -1.778 7.833 10
-8.769 -1.647 8.006 10
-9.174 -1.719 8.183 11
-9.251 -1.742 7.819 9
-9.186 -1.862 7.311 10
-9.016 -2.008 6.849 10
-8.774 -2.106 6.244 11
-8.561 -2.154 5.956 10
-8.382 -1.987 5.877 9
-8.123 -1.843 5.997 10
-7.936 -1.747 6.26 10
-7.694 -1.596 6.471 10
-7.592 -1.446 6.696 11
-7.568 -1.271 6.722 9
-7.57 -1.024 6.766 11
-7.627 -0.833 6.861 9
-7.568 -0.715 6.811 10
-7.477 -0.646 6.746 11
-7.359 -0.648 6.665 9
-7.211 -0.644 6.605 11
-7.149 -0.684 6.612 9
-7.036 -0.689 6.634 10
-6.821 -0.627 6.643 11
-6.636 -0.572 6.631 9
-6.402 -0.641 6.813 10
-6.366 -0.83 7.098 10
-6.433 -1.086 7.395 11
-6.483 -1.304 7.692 10
-6.584 -1.398 7.795 9
-6.505 -1.647 7.91 10
-6.421 -2.319 8.022 11
-6.354 -3.031 8.135 9
-6.014 -3.04 8.121 11
-5.736 -2.762 7.991 9
-5.3 -1.18 7.841 11
-5.102 0.308 7.721 9
-5.176 1.096 7.728 10
-5.418 1.211 7.831 11
-5.822 0.445 7.958 9
-6.011 -0.347 8.154 10
-6.174 -1.017 8.31 11
-6.169 -1.015 8.37 9
-6.148 -0.912 8.408 11
-6.021 -0.699 8.394 10
-5.92 -0.608 8.42 9
-5.724 -0.577 8.427 10
-5.544 -0.646 8.456 10
-5.351 -0.677 8.434 11
-5.073 -0.691 8.422 9
-4.891 -0.646 8.429 10
-4.726 -0.651 8.415 11
-4.659 -0.684 8.403 9
-4.714 -0.761 8.434 11
-4.884 -0.847 8.566 9
-5.037 -0.883 8.719 12
-5.236 -0.873 8.949 8
-5.372 -0.782 9.095 10
-5.394 -0.682 9.141 11
-5.319 -0.531 9.093 9
-5.2 -0.426 8.968 10
-4.972 -0.351 8.82 10
-4.654 -0.272 8.628 10
-4.431 -0.244 8.53 11
-4.132 -0.196 8.506 9
-3.964 -0.172 8.537 10
-3.821 -0.141 8.695 10
-3.665 -0.059 8.887 10
-3.586 0.002 9.004 11
-3.43 0.026 9.205 9
-3.277 -0.074 9.346 11
-3.136 -0.225 9.454 9
-2.861 -0.426 9.56 10
-2.662 -0.588 9.581 11
-2.391 -0.67 9.624 9
-1.975 -0.766 9.698 10
-1.692 -0.811 9.775 10
-1.328 -0.912 9.888 10
-1.101 -0.981 9.955 11
-0.825 -1.046 9.921 9
-0.488 -1.197 9.868 10
-0.232 -1.292 9.78 10
0.011 -1.429 9.787 10
0.126 -1.549 9.952 11
0.179 -1.582 10.137 9
0.328 -1.649 10.223 10
0.488 -1.675 10.213 10
0.773 -1.836 9.991 10
1.213 -2.092 9.686 11
1.558 -2.315 9.481 10
2.09 -2.679 9.188 9
2.432 -2.916 9.021 11
2.815 -3.169 8.731 9
3.509 -3.383 8.3 11
4.017 -3.454 7.955 9
4.754 -3.39 7.378 10
5.439 -3.172 6.842 10
5.813 -2.995 6.447 10
6.153 -2.846 6.054 11
6.263 -2.834 5.894 9
6.117 -2.961 5.844 10
5.789 -3.325 5.781 10
5.494 -3.66 5.717 10
5.061 -4.211 5.576 12
4.74 -4.663 5.487 9
4.414 -5.025 5.355 10
4.091 -5.398 5.094 10
3.907 -5.556 4.91 10
3.411 -5.736 4.905 10
3.112 -5.676 5.003 10
2.81 -5.604 5.231 10
2.2 -5.547 5.561 10
1.9 -5.468 5.712 10
1.199 -5.595 5.93 10
0.232 -5.786 6.217 9
-0.426 -5.963 6.402 10
-1.398 -6.1 6.691 10
-1.977 -6.124 6.866 10
-2.614 -6.138 7.237 11
-3.552 -6.2 7.785 10
-4.177 -6.303 8.228 10
-4.934 -6.37 8.532 10
-5.556 -6.294 8.341 10
-5.877 -6.169 7.972 10
-6.268 -5.911 7.556 10
-6.526 -5.688 7.278 10
-6.562 -5.324 7.201 10
-6.677 -4.735 7.098 10
-6.722 -4.28 7.043 10
-6.995 -3.675 6.876 10
-7.302 -3.299 6.737 10
-7.809 -3.071 6.531 10
-8.717 -2.817 6.232 10
-9.397 -2.715 6.045 10
-10.271 -2.446 5.817 10
-10.864 -2.255 5.683 10
-11.204 -1.85 5.535 10
-11.86 -1.189 5.181 10
-12.322 -0.694 4.867 10
-13.136 -0.153 4.953 10
-14.068 0.227 5.552 10
-14.683 0.351 6.356 10
-14.925 0.584 7.218 10
-14.815 0.77 7.68 10
-14.13 0.723 7.369 10
-13.668 0.77 7.117 10
-13.579 0.711 6.809 10
-12.909 1.137 6.392 10
-12.55 1.719 6.344 10
-11.722 2.272 5.604 10
-10.654 2.99 4.69 10
-10.168 3.222 3.883 10
-9.603 3.284 2.777 10
-9.15 3.083 2.121 10
-8.937 2.717 1.64 9
-8.544 2.37 0.945 10
-8.231 2.193 0.55 10
-7.845 2.341 0.131 10
-7.663 2.715 -0.244 11
-7.661 3.069 -0.407 9
-7.802 3.397 -0.174 10
-8.149 3.596 0.263 10
-8.489 3.598 0.723 10
-8.935 3.797 1.206 10
-9.236 4.022 1.295 11
-9.636 4.443 1.522 9
-9.943 4.982 1.721 10
-10.144 5.324 1.896 10
-10.326 5.702 1.994 11
-10.409 5.884 1.953 9
-10.182 5.856 1.747 10
-9.77 5.837 1.683 10
-9.378 5.781 1.695 10
-8.748 5.597 1.912 11
-8.327 5.477 2.26 9
-7.917 5.157 2.631 10
-7.572 4.843 3.263 10
-7.465 4.659 3.689 10
-7.489 4.623 4.378 11
-7.496 5.09 4.601 9
-7.438 5.549 4.563 10
-7.046 5.805 4.419 11
-6.521 5.913 4.012 9
-6.488 5.252 4.326 11
-6.323 4.718 4.644 9
-6.493 4.388 5.068 10
-6.663 4.096 5.614 10
-6.531 4.261 5.741 10
-6.993 4.39 5.978 11
-7.321 4.651 5.765 9
-7.649 4.874 5.43 11
-8.008 4.797 4.845 9
-8.396 4.12 4.074 10
-8.918 3.311 3.754 11
-9.725 2.26 3.282 9
-10.5 1.508 3.059 12
-10.773 1.233 2.889 8
-11.118 1.177 2.789 10
-11.178 1.364 2.839 11
-11.219 1.738 2.932 10
-11.271 2.145 3.045 9
-11.267 2.355 3.229 10
-11.346 2.636 3.39 10
-11.444 2.729 3.507 11
-11.341 2.82 3.517 9
-11.224 2.887 3.385 10
-10.948 2.76 3.275 11
-10.419 2.664 3.088 10
-10.091 2.571 3.009 10
-9.459 2.358 2.827 10
-8.71 1.671 2.686 10
-8.214 0.952 2.621 9
-7.627 -0.418 2.724 11
-7.345 -1.671 2.93 10
-7.316 -2.707 3.373 9
-7.247 -3.629 3.9 10
-7.268 -3.897 4.259 10
-7.127 -3.481 4.764 10
-6.924 -2.681 4.994 11
-6.914 -1.259 5.329 9
-7.031 0.677 5.913 10
-7.311 1.929 6.351 11
-7.594 3.198 7.024 9
-7.939 3.421 7.69 11
-8.157 3.129 8.106 9
-8.382 2.355 8.633 10
-8.604 1.565 8.925 11
-8.097 0.311 8.889 20
-7.589 -0.943 8.853 10
-6.732 -1.776 8.564 9
-5.875 -2.609 8.274 10
-5.315 -2.528 8.176 10
-4.714 -2.193 8.348 10
-4.455 -1.798 8.664 10
-4.072 -1.237 9.229 11
-3.775 -0.768 9.674 9
-3.519 -0.553 9.849 10
-2.966 -0.452 9.95 11
-2.537 -0.517 9.801 9
-2.001 -0.667 9.691 11
-1.177 -0.936 9.555 9
-0.651 -1.089 9.493 10
-0.019 -1.441 9.366 10
0.373 -1.757 9.275 10
0.78 -1.869 9.205 10
1.302 -1.829 9.033 11
1.719 -1.589 8.925 9
2.166 -1.328 8.803 11
2.252 -1.326 8.741 10
2.224 -1.477 8.781 9
2.252 -1.742 8.949 10
2.25 -2.03 9.131 11
2.394 -2.25 9.346 10
2.647 -2.458 9.366 10
2.844 -2.552 9.258 9
3.514 -2.475 8.226 32
4.378 -2.248 7.003 8
5.133 -2.032 5.975 10
5.841 -1.951 4.991 11
5.959 -2.183 5.032 9
5.796 -2.461 5.176 11
5.552 -2.851 5.322 10
5.353 -3.107 5.425 10
5.188 -3.311 5.379 9
4.814 -3.545 5.41 10
4.374 -3.567 5.564 21
3.933 -3.588 5.717 9
3.363 -3.428 5.995 12
2.779 -3.294 6.258 8
2.343 -3.26 6.397 11
1.742 -3.337 6.612 9
1.204 -3.555 6.794 10
0.888 -3.715 6.914 10
0.423 -3.962 7.031 10
0.124 -4.098 7.072 11
-0.16 -4.264 7.096 9
-0.536 -4.462 7.11 10
-0.763 -4.575 7.127 10
-1.201 -4.776 7.091 10
-1.503 -4.898 7.029 11
-1.91 -5.032 6.983 9
-2.53 -5.193 6.991 10
-2.94 -5.264 7.05 10
-3.629 -5.341 7.213 10
-4.359 -5.31 7.491 11
-4.876 -5.252 7.716 9
-5.573 -5.092 8.013 10
-5.99 -4.927 8.207 10
-6.32 -4.716 8.37 10
-6.775 -4.446 8.571 11
-7.05 -4.278 8.7 9
-7.35 -4.058 8.729 10
-7.498 -3.945 8.667 10
-7.467 -3.888 8.372 11
-7.407 -3.813 7.97 10
-7.323 -3.792 7.668 9
-7.311 -3.648 7.292 10
-7.354 -3.509 7.11 11
-7.675 -3.215 6.955 9
-8.274 -2.82 6.569 11
-8.801 -2.547 6.258 9
-9.528 -2.217 5.765 10
-10.333 -2.075 5.425 10
-10.86 -2.035 5.315 10
-11.714 -2.011 5.274 11
-12.368 -2.044 5.415 9
-12.995 -1.896 5.248 11
-13.745 -1.651 5.042 10
-14.166 -1.391 4.766 10
-14.403 -1.072 4.594 10
-14.341 -0.919 4.659 10
-13.965 -0.72 4.613 9
-13.335 -0.574 4.266 10
-12.89 -0.486 3.816 10
-12.294 -0.131 3.284 11
-11.918 -0.023 2.829 11
-11.796 0.136 2.676 8
-11.494 0.38 2.545 10
-11.343 0.359 2.494 10
-11.015 0.871 2.296 11
-10.711 1.453 1.757 9
-10.587 1.951 1.197 10
-10.433 2.384 0.509 10
-10.429 2.389 0.043 10
-10.402 2.212 -0.258 10
-10.235 2.118 -0.526 10
-10.096 2.09 -0.667 10
-9.849 2.135 -0.775 10
-9.672 2.312 -0.746 10
-9.636 2.406 -0.751 10
-9.583 2.537 -0.737 10
-9.639 2.595 -0.756 11
-9.71 2.765 -0.732 9
-9.89 3.076 -0.684 10
-10.086 3.349 -0.656 11
-10.304 3.67 -0.66 9
-10.433 3.859 -0.67 10
-10.498 3.921 -0.557 10
-10.438 4.017 -0.186 10
-10.357 4.065 0.217 11
-10.163 4.065 0.933 9
-9.696 3.653 1.989 11
-9.354 3.208 2.786 9
-8.801 2.94 3.627 11
-8.36 2.719 4.156 10
-7.908 3.478 3.986 9
-7.218 4.235 3.73 10
-6.739 4.814 3.43 11
-6.227 5.456 3.184 10
-5.956 5.516 3.15 10
-6.078 5.616 3.272 9
-6.399 5.839 3.49 11
-6.754 5.999 3.655 9
-7.462 6.22 3.78 10
-8.195 6.212 3.639 11
-8.729 6.083 3.402 9
-9.44 5.616 2.932 10
-9.797 5.09 2.504 10
-10.031 4.381 2.149 10
-10.443 3.476 1.738 11
-10.678 2.908 1.558 9
-10.881 2.097 1.307 10
-11.027 1.656 1.177 10
-10.941 1.237 1.067 10
-10.747 0.835 0.754 11
-10.584 0.677 0.512 10
-10.345 0.481 0.299 10
-10.175 0.354 0.332 9
-10.113 0.21 0.569 11
-10.175 0.28 1.017 10
-10.314 0.387 1.436 9
-10.486 0.66 1.747 11
-10.544 1.197 1.924 10
-10.477 1.52 1.891 10
-10.122 1.867 1.86 10
-9.72 2.154 1.728 10
-9.378 1.898 1.85 9
-8.975 1.371 2.075 11
-8.86 0.821 2.298 9
-8.834 -0.093 2.76 11
-8.863 -0.727 3.102 10
-9.109 -1.41 3.526 10
-9.057 -1.96 4.041 9
-8.916 -2.147 4.316 11
-8.398 -1.8 4.503 10
-7.623 -0.667 4.398 9
-7.146 0.332 4.201 10
-6.797 1.587 4.134 10
-7.048 2.224 4.46 14
-7.4 2.394 4.893 7
-7.773 2.482 5.616 9
-8.02 2.317 6.21 10
-8.365 1.889 6.67 10
-8.71 1.46 7.129 10
-9.074 0.814 7.441 11
-9.425 0.038 7.843 9
-9.454 -0.39 8.075 11
-9.294 -0.703 8.319 10
-8.87 -0.62 8.401 13
-8.458 -0.407 8.391 9
-7.793 -0.174 8.382 8
-7.316 -0.057 8.36 10
-6.639 -0.057 8.408 10
-5.523 -0.174 8.48 10
-4.661 -0.311 8.552 10
-3.538 -0.55 8.657 11
-2.839 -0.77 8.714 9
-2.372 -0.928 8.925 10
-1.714 -1.139 9.074 10
-1.316 -1.247 9.188 10
-0.634 -1.448 9.361 12
0.055 -1.651 9.409 8
0.553 -1.802 9.519 10
1.455 -1.85 9.514 10
2.073 -1.805 9.452 10
2.48 -1.661 9.306 9
2.894 -1.546 9.203 10
2.904 -1.534 9.215 11
2.995 -1.587 9.153 9
3.083 -1.68 9.121 11
3.205 -1.917 9.131 9
3.318 -2.217 9.315 10
3.349 -2.451 9.574 12
3.38 -2.683 9.902 8
3.471 -2.602 10.014 10
3.572 -2.458 9.952 10
3.94 -2.14 9.569 10
4.309 -1.824 9.117 10
4.783 -1.668 8.449 10
5.398 -1.563 7.467 11
5.746 -1.632 6.806 9
6.303 -1.819 6.026 11
6.655 -1.987 5.592 10
6.883 -2.238 5.544 11
7.024 -2.446 5.465 18
6.871 -2.379 5.41 12
6.634 -2.281 5.418 9
6.38 -2.049 5.353 12
6.004 -1.881 5.355 10
5.712 -1.872 5.453 9
5.504 -1.929 5.41 10
5.288 -2.078 5.272 9
5.281 -2.205 5.097 10
5.152 -2.494 4.922 12
4.881 -2.961 4.884 9
4.618 -3.337 4.941 11
4.252 -3.842 5.018 8
4.007 -4.185 5.094 12
3.797 -4.345 5.157 9
3.406 -4.46 5.204 10
3.119 -4.446 5.233 10
2.65 -4.359 5.281 9
2.288 -4.242 5.286 12
1.939 -4.18 5.305 10
1.314 -4.187 5.31 9
0.871 -4.266 5.295 11
0.134 -4.52 5.339 8
-0.435 -4.764 5.382 11
-1.048 -5.08 5.635 11
-1.948 -5.432 6.112 8
-2.554 -5.609 6.531 12
-3.409 -5.762 7.074 9
-4.06 -5.688 7.594 11
-4.424 -5.578 7.891 11
-4.984 -5.367 8.295 7
-5.295 -5.181 8.576 13
-5.54 -4.96 8.765 8
-5.748 -4.695 8.848 11
-5.76 -4.529 8.825 11
-5.691 -4.436 8.707 7
-5.573 -4.462 8.47 13
-5.492 -4.534 8.339 8
-5.389 -4.465 8.025 11
-5.367 -4.323 7.805 11
-5.592 -4.17 7.378 8
-6.347 -3.986 7.012 12
-7.122 -3.943 6.828 8
-8.444 -3.758 6.763 11
-9.519 -3.586 6.943 11
-10.477 -3.363 7.216 7
-11.544 -3.117 7.608 13
-12.066 -3.011 7.881 8
-12.519 -2.913 8.209 10
-12.574 -2.633 8.236 11
-12.519 -2.377 8.142 9
-12.445 -2.3 7.855 11
-12.44 -2.217 7.513 10
-12.14 -2.624 7.153 9
-11.616 -2.442 6.488 9
-11.111 -2.08 6.016 10
-10.333 -1.29 5.178 11
-9.835 -0.272 4.505 10
-9.373 0.778 4.039 9
-9.05 1.759 3.495 12
-8.999 2.312 3.318 8
-9.069 2.339 3.114 12
-9.327 1.742 3.011 10
-9.538 1.017 2.961 8
-9.88 0.665 2.717 11
-10.103 0.84 2.499 11
-10.268 1.182 2.367 9
-10.409 1.584 2.135 11
-10.419 1.613 2.097 8
-10.536 1.582 1.86 13
-10.711 1.383 1.537 9
-10.915 1.374 1.264 10
-11.142 1.436 1.022 20
-11.109 1.69 0.955 8
-11.075 1.944 0.888 12
-11.135 2.272 0.9 10
-11.015 2.71 0.993 10
-11.049 3.016 1.11 8
-11.058 3.452 1.391 10
-10.879 3.763 1.666 10
-10.907 3.818 2.104 10
-10.668 3.892 2.746 13
-10.453 3.837 3.224 8
-10.242 3.718 4.003 12
-10.232 3.143 4.766 8
-10.491 2.549 5.327 10
-10.084 2.384 5.288 11
-9.672 2.284 4.951 9
-8.525 3.129 4.003 11
-7.362 4.319 3.131 10
-6.864 5.08 2.858 8
-6.335 5.714 3.055 12
-6.287 5.932 3.6 9
-6.229 5.743 4.319 11
-6.363 5.671 4.596 10
-6.528 5.726 4.405 8
-6.842 5.647 3.933 12
-7.376 5.394 2.865 9
-7.718 5.023 2.238 11
-8.233 4.537 1.513 10
-8.599 4.185 1.067 8
-9.153 3.778 0.933 12
-9.794 3.016 0.682 8
-10.263 2.37 0.529 11
-10.711 1.537 0.126 10
-10.778 0.995 -0.239 9
-10.764 0.893 -0.414 10
-10.783 0.96 -0.478 11
-10.824 1.213 -0.294 11
-10.905 1.647 0.043 10
-11.204 2.233 0.469 8
-11.47 2.65 0.785 10
-11.927 2.851 1.106 11
-12.344 2.873 1.273 10
-12.239 2.432 1.187 10
-12.023 1.869 1.039 9
-11.616 1.522 0.885 12
-10.989 1.321 0.646 10
-10.658 1.345 0.497 9
-10.259 1.687 0.591 11
-9.739 1.833 0.72 8
-9.44 1.833 0.936 12
-9.002 1.259 1.309 10
-8.853 -0.203 1.778 8
-8.825 -1.47 2.212 11
-8.623 -2.952 3.004 10
-8.561 -3.859 3.639 11
-8.125 -3.818 4.242 10
-7.563 -3.105 4.788 8
-7.134 -1.472 4.948 18
-6.706 0.16 5.109 2
-6.54 1.537 5.025 10
-6.579 2.561 5.161 10
-6.859 2.669 5.597 10
-7.357 2.458 6.301 20
-7.855 2.248 7.005 10
-8.331 1.426 7.546 15
-8.544 0.62 7.687 5
-8.54 0.131 7.56 10
-8.475 -0.361 7.39 11
-8.116 -0.464 7.328 10
-7.817 -0.368 7.393 10
-7.311 -0.375 7.714 9
-6.866 -0.378 8.078 12
-6.445 -0.651 8.329 10
-5.604 -0.761 8.619 9
-4.97 -0.768 8.652 10
-3.945 -0.615 8.801 9
-2.817 -0.289 8.908 12
-2.109 -0.126 8.978 11
-0.974 -0.074 9.1 7
-0.229 -0.181 9.107 12
0.304 -0.493 9.409 9
0.814 -0.967 9.689 11
0.897 -1.331 9.916 10
0.981 -1.675 10.146 8
0.957 -1.819 10.127 11
1.323 -1.642 10.081 11
2.104 -1.367 9.892 9
2.885 -1.11 9.701 11
3.854 -0.921 9.368 8
4.467 -1.252 8.916 13
4.666 -1.68 8.607 8
4.982 -2.219 8.274 10
5.109 -2.691 8.082 12
5.114 -2.844 8.276 8
5.154 -2.937 8.535 11
5.078 -2.92 8.817 9
5.25 -2.779 8.951 10
5.535 -2.595 8.868 12
5.925 -2.384 8.578 8
6.414 -2.183 8.044 11
6.653 -2.106 7.659 9
7.187 -1.987 6.945 11
7.69 -1.948 6.358 12
8.094 -1.9 6.016 7
8.336 -1.867 5.729 11
8.283 -1.877 5.77 10
7.996 -1.886 5.851 9
7.565 -1.829 5.868 12
7.297 -1.757 5.829 8
6.952 -1.628 5.65 11
6.732 -1.503 5.444 10
6.624 -1.388 5.293 9
6.507 -1.264 4.996 11
6.466 -1.197 4.841 8
6.49 -1.211 4.611 12
6.433 -1.455 4.438 10
6.385 -1.709 4.412 8
6.165 -2.159 4.458 12
