# Accelerometer Data File
# 
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
6.636 14.140 14.662 11.000
6.519 14.841 13.972 10.000
6.117 14.990 12.306 10.000
5.844 14.748 9.945 10.000
5.219 14.041 6.787 10.000
4.582 13.024 5.013 10.000
3.845 12.351 3.770 10.000
2.597 11.200 2.427 10.000
1.702 10.512 1.881 10.000
0.567 9.157 1.405 10.000
-0.169 7.448 1.398 10.000
-0.397 6.217 1.491 10.000
-0.284 4.747 1.604 10.000
0.067 3.945 1.647 10.000
0.677 3.730 1.493 10.000
1.513 3.567 1.663 10.000
2.008 3.643 1.814 9.000
2.621 3.780 2.281 11.000
2.964 3.892 2.920 10.000
3.184 4.017 3.598 9.000
3.517 4.027 4.467 11.000
3.732 3.976 5.020 10.000
3.897 3.591 5.554 10.000
3.931 3.076 5.853 10.000
3.852 2.676 5.961 10.000
3.878 2.437 6.438 10.000
3.955 2.533 6.933 10.000
4.041 2.743 7.800 10.000
4.151 2.837 8.681 10.000
4.156 2.770 9.193 10.000
4.096 2.521 9.222 10.000
4.055 2.221 8.753 10.000
3.840 1.936 8.209 10.000
3.445 1.644 8.090 10.000
3.114 1.534 8.453 10.000
2.590 1.266 9.078 10.000
2.068 0.873 9.583 9.000
1.726 0.488 9.665 11.000
1.307 -0.076 9.574 10.000
1.082 -0.483 9.222 9.000
0.921 -0.857 9.270 11.000
0.572 -1.630 9.481 10.000
0.299 -2.224 9.864 10.000
0.067 -3.481 10.556 10.000
-0.081 -4.544 11.027 10.000
-0.253 -5.887 10.896 10.000
-0.153 -7.618 10.742 10.000
-0.093 -8.686 10.280 10.000
0.256 -9.818 9.090 10.000
0.852 -10.275 7.975 10.000
1.175 -10.345 6.880 10.000
1.699 -10.311 5.312 10.000
1.934 -10.213 4.472 10.000
1.733 -10.137 4.814 10.000
1.240 -9.545 5.511 10.000
0.545 -9.057 6.682 10.000
-0.019 -8.013 7.773 9.000
-0.181 -6.943 8.049 11.000
0.354 -6.160 7.769 10.000
0.184 -5.513 7.477 9.000
-0.114 -5.422 7.264 11.000
-0.383 -5.250 7.110 10.000
-1.355 -5.082 7.457 10.000
-1.620 -4.778 7.817 10.000
-2.296 -4.625 8.315 10.000
-3.002 -4.553 8.753 10.000
-3.299 -4.553 8.877 10.000
-3.083 -4.398 8.851 10.000
-2.458 -4.091 8.686 10.000
-1.764 -3.852 8.425 10.000
-1.182 -3.763 8.178 10.000
-1.048 -3.857 8.379 10.000
-1.240 -4.352 8.681 11.000
-1.501 -4.781 9.078 9.000
-1.762 -5.427 9.349 10.000
-2.178 -6.035 9.579 10.000
-2.269 -6.241 9.708 9.000
-2.200 -4.417 9.646 11.000
-2.130 -2.375 9.710 10.000
-2.054 -0.758 9.275 10.000
-1.836 0.411 9.157 10.000
-1.778 -0.447 9.232 10.000
-1.752 -1.470 9.306 10.000
-1.642 -2.078 9.624 10.000
-1.874 -2.401 9.612 10.000
-2.291 -2.806 9.397 10.000
-2.676 -3.047 9.181 10.000
-2.695 -3.074 9.097 10.000
-2.245 -2.597 9.255 10.000
-1.611 -2.039 9.617 10.000
-1.029 -1.261 10.110 10.000
-0.814 -0.699 10.472 10.000
-0.972 -0.308 10.548 10.000
-1.199 0.093 10.627 10.000
-1.374 0.275 10.575 10.000
-1.549 0.416 10.642 10.000
-1.618 0.387 10.764 9.000
-1.683 0.284 10.951 11.000
-1.867 0.186 11.085 10.000
-2.051 0.129 11.099 10.000
-2.300 -0.016 11.032 10.000
-2.511 -0.328 10.817 10.000
-2.602 -0.644 10.654 10.000
-2.669 -1.091 10.520 10.000
-2.671 -1.450 10.467 10.000
-2.568 -1.618 10.544 10.000
-2.454 -1.800 10.551 10.000
-2.363 -1.850 10.529 10.000
-2.240 -1.951 10.455 10.000
-2.197 -2.015 10.333 10.000
-2.152 -2.097 10.275 10.000
-2.025 -2.171 10.201 10.000
-1.929 -2.195 10.180 10.000
-1.786 -2.250 10.381 10.000
-1.656 -2.274 10.587 10.000
-1.711 -2.427 10.848 10.000
-1.685 -2.547 11.030 10.000
-1.707 -2.636 10.989 10.000
-1.400 -2.552 10.891 10.000
-0.682 -2.224 10.699 9.000
-0.045 -1.929 10.587 11.000
0.746 -1.570 10.407 10.000
1.211 -1.383 10.285 10.000
1.510 -1.223 10.192 10.000
1.989 -1.015 10.055 10.000
2.312 -0.871 9.986 10.000
2.722 -0.679 9.904 10.000
2.987 -0.584 9.849 10.000
2.990 -0.454 9.849 9.000
2.966 -0.385 9.880 10.000
2.856 -0.363 9.923 10.000
2.626 -0.387 10.036 10.000
2.396 -0.462 10.261 10.000
2.193 -0.476 10.455 10.000
1.944 -0.414 10.718 10.000
1.814 -0.306 10.912 10.000
1.829 -0.124 10.984 10.000
1.869 0.186 10.960 10.000
1.956 0.421 10.867 10.000
1.956 0.928 10.831 10.000
1.896 1.331 10.793 10.000
1.848 1.848 10.989 10.000
1.879 2.521 11.262 10.000
1.996 2.920 11.477 10.000
2.257 3.392 11.789 10.000
2.592 3.440 11.798 10.000
2.849 3.332 11.731 10.000
3.100 3.220 11.484 10.000
3.208 3.035 11.142 11.000
3.169 2.983 10.694 10.000
2.861 2.724 10.213 10.000
2.557 2.470 9.911 10.000
1.958 1.738 9.662 10.000
1.393 1.053 9.682 10.000
0.890 0.253 9.744 10.000
-0.138 -1.015 9.727 10.000
-0.873 -1.805 9.658 9.000
-1.362 -2.509 9.504 11.000
-1.407 -2.475 9.327 10.000
-0.926 -1.972 9.229 9.000
-0.500 -1.474 9.296 11.000
-0.320 -1.063 9.447 11.000
-0.775 -1.388 9.782 9.000
-1.185 -1.604 9.945 10.000
-1.539 -1.814 9.943 10.000
-1.663 -1.910 9.751 10.000
-1.388 -1.685 9.390 10.000
-1.180 -1.608 9.160 10.000
-0.871 -1.460 8.983 10.000
-0.792 -1.426 8.995 10.000
-0.627 -1.429 8.956 10.000
-0.356 -1.505 8.920 10.000
-0.186 -1.654 8.832 10.000
-0.294 -1.723 8.858 10.000
-0.488 -1.757 8.935 10.000
-0.888 -1.515 8.999 10.000
-1.180 -1.489 9.229 10.000
-1.194 -1.541 9.344 10.000
-1.256 -1.625 9.516 10.000
-1.197 -1.872 9.739 10.000
-1.122 -1.800 9.739 10.000
-1.122 -1.673 9.562 10.000
-1.074 -1.515 9.327 10.000
-0.842 -1.350 8.966 10.000
-0.624 -1.422 8.865 10.000
-0.332 -1.549 8.942 10.000
-0.122 -1.702 9.126 10.000
-0.095 -1.862 9.437 10.000
-0.344 -1.932 9.466 10.000
-0.407 -1.968 9.313 10.000
-0.387 -1.977 9.052 10.000
-0.086 -1.829 8.841 10.000
0.383 -1.637 8.710 10.000
0.466 -1.431 8.930 10.000
0.299 -1.211 9.232 10.000
-0.150 -1.149 9.483 10.000
-0.744 -1.113 9.677 10.000
-1.098 -1.161 9.715 10.000
-1.201 -1.223 9.672 10.000
-1.197 -1.441 9.646 10.000
-1.048 -1.632 9.677 10.000
-0.699 -1.764 9.677 10.000
-0.248 -1.695 9.646 10.000
0.093 -1.470 9.598 10.000
0.354 -1.235 9.533 10.000
0.373 -1.024 9.485 10.000
0.203 -1.161 9.459 10.000
0.052 -1.312 9.373 10.000
-0.016 -1.472 9.303 10.000
0.007 -1.577 9.179 10.000
0.294 -1.477 9.052 10.000
0.562 -1.362 8.985 10.000
0.787 -1.233 8.961 10.000
0.919 -1.158 8.992 10.000
0.768 -1.127 9.131 10.000
0.454 -1.091 9.313 10.000
0.184 -1.070 9.452 9.000
-0.102 -1.034 9.572 11.000
-0.282 -1.015 9.595 10.000
-0.328 -1.058 9.600 9.000
-0.423 -1.110 9.603 11.000
-0.502 -1.177 9.624 10.000
-0.555 -1.180 9.634 10.000
-0.519 -1.063 9.612 10.000
-0.433 -0.936 9.593 10.000
-0.397 -0.787 9.615 10.000
-0.387 -0.703 9.648 10.000
-0.478 -0.737 9.713 10.000
-0.622 -0.797 9.787 10.000
-0.715 -0.878 9.821 10.000
-0.828 -0.878 9.823 10.000
-0.900 -0.823 9.801 10.000
-0.905 -0.730 9.742 10.000
-0.873 -0.644 9.715 10.000
-0.823 -0.639 9.720 10.000
-0.806 -0.646 9.753 10.000
-0.840 -0.670 9.806 10.000
-0.909 -0.687 9.825 10.000
-0.979 -0.682 9.825 10.000
-1.015 -0.665 9.797 9.000
-0.984 -0.603 9.801 11.000
-0.938 -0.577 9.864 10.000
-0.893 -0.572 9.945 10.000
-0.881 -0.632 10.137 10.000
-0.900 -0.732 10.304 10.000
-1.010 -0.847 10.498 10.000
-0.969 -0.833 10.781 10.000
-0.895 -0.754 10.953 10.000
-0.684 -0.653 11.032 10.000
-0.397 -0.502 11.027 10.000
-0.019 -0.512 10.769 10.000
0.543 -0.524 10.342 10.000
0.969 -0.557 10.010 10.000
1.632 -0.553 9.586 10.000
2.205 -0.550 9.232 10.000
2.592 -0.545 9.045 10.000
3.093 -0.629 8.817 10.000
3.356 -0.751 8.681 10.000
3.552 -0.928 8.698 10.000
3.766 -1.151 8.827 10.000
3.866 -1.285 8.997 10.000
4.101 -1.453 9.255 10.000
4.252 -1.532 9.457 10.000
4.661 -1.534 9.437 10.000
5.111 -1.553 9.315 10.000
5.427 -1.539 9.105 10.000
5.623 -1.513 8.963 10.000
5.568 -1.405 8.999 10.000
5.473 -1.280 9.138 10.000
5.346 -1.154 9.334 10.000
5.339 -1.039 9.461 10.000
5.334 -0.969 9.583 10.000
5.305 -0.888 9.684 10.000
5.307 -0.809 9.727 10.000
5.279 -0.792 9.653 10.000
5.224 -0.842 9.514 10.000
5.207 -0.988 9.279 10.000
5.171 -1.244 8.853 10.000
5.166 -1.438 8.544 10.000
5.181 -1.637 8.104 10.000
5.188 -1.690 7.642 10.000
5.214 -1.632 7.371 10.000
5.231 -1.489 6.938 10.000
5.228 -1.340 6.636 10.000
5.152 -1.163 6.368 10.000
5.056 -0.921 6.033 10.000
4.970 -0.766 5.861 10.000
4.833 -0.557 5.578 10.000
4.764 -0.440 5.401 10.000
4.687 -0.323 5.240 10.000
4.443 -0.248 5.114 10.000
4.249 -0.227 5.097 10.000
3.976 -0.222 5.183 10.000
3.598 -0.371 5.511 10.000
3.387 -0.476 5.805 10.000
2.985 -0.646 6.368 10.000
2.662 -0.799 6.828 9.000
2.391 -0.823 7.173 11.000
2.200 -0.895 7.378 10.000
2.200 -0.902 7.316 9.000
2.195 -1.094 7.232 11.000
2.269 -1.326 7.072 10.000
2.116 -1.750 7.132 10.000
1.860 -2.367 7.285 10.000
1.608 -2.801 7.460 10.000
1.350 -3.383 7.589 10.000
1.292 -3.758 7.618 11.000
1.338 -3.940 7.553 9.000
1.340 -4.103 7.532 10.000
1.350 -4.118 7.556 10.000
1.242 -4.060 7.682 10.000
1.000 -4.062 7.951 10.000
0.802 -4.084 8.176 10.000
0.593 -4.074 8.341 10.000
0.450 -4.103 8.422 10.000
0.497 -3.833 8.164 10.000
0.308 -3.253 7.711 9.000
0.129 -2.705 7.319 11.000
-0.229 -2.456 7.184 10.000
-0.902 -2.636 7.362 10.000
-1.338 -3.124 7.733 10.000
-2.039 -3.588 8.173 10.000
-2.561 -3.754 8.355 10.000
-3.043 -3.629 8.461 10.000
-3.617 -3.440 8.604 10.000
-3.926 -3.275 8.678 10.000
-4.307 -3.052 8.652 10.000
-4.472 -2.930 8.590 10.000
-4.687 -2.810 8.549 10.000
-4.987 -2.643 8.420 10.000
-5.214 -2.533 8.391 10.000
-5.485 -2.351 8.322 10.000
-5.590 -2.126 8.123 10.000
-5.612 -1.948 8.013 10.000
-5.640 -1.704 7.874 10.000
-5.626 -1.532 7.776 10.000
-5.710 -1.467 7.730 10.000
-5.846 -1.422 7.682 10.000
-5.975 -1.443 7.663 10.000
-6.184 -1.496 7.623 9.000
-6.315 -1.546 7.599 11.000
-6.478 -1.572 7.513 10.000
-6.775 -1.620 7.326 10.000
-6.993 -1.637 7.161 10.000
-7.228 -1.570 6.947 10.000
-7.472 -1.424 6.801 10.000
-7.582 -1.256 6.756 10.000
-7.867 -1.082 6.675 10.000
-8.135 -0.991 6.641 10.000
-8.197 -0.907 6.531 10.000
-8.183 -0.754 6.327 10.000
-7.994 -0.608 6.160 10.000
-7.819 -0.466 5.968 10.000
-7.757 -0.402 5.851 10.000
-8.003 -0.579 5.717 10.000
-8.336 -0.828 5.542 10.000
-8.655 -1.072 5.391 9.000
-9.141 -1.319 5.102 11.000
-9.538 -1.240 4.781 10.000
-9.849 -1.089 4.501 9.000
-10.196 -0.778 4.153 11.000
-10.376 -0.464 3.945 13.000
-10.529 -0.287 3.749 6.000
-10.570 0.040 3.423 10.000
-10.575 0.208 3.165 10.000
-10.481 0.694 2.691 10.000
-10.271 1.163 2.346 10.000
-10.213 1.510 2.054 10.000
-10.462 1.640 1.841 10.000
-10.809 1.450 1.843 10.000
-11.341 1.103 1.805 10.000
-11.832 0.727 1.843 10.000
-12.035 0.627 1.668 10.000
-12.327 0.557 1.465 10.000
-12.435 0.646 1.302 10.000
-12.674 0.519 1.175 10.000
-12.928 0.160 1.077 10.000
-13.093 -0.229 1.007 10.000
-13.079 -0.196 0.864 10.000
-12.933 0.052 0.684 10.000
-12.756 0.667 0.749 11.000
-12.524 1.247 1.055 9.000
-12.471 1.403 1.436 11.000
-12.358 1.731 1.637 10.000
-12.243 1.867 1.699 10.000
-12.248 2.152 1.244 10.000
-12.129 2.516 0.814 10.000
-12.069 2.707 0.562 10.000
-12.035 3.007 0.476 10.000
-11.516 3.600 0.799 10.000
-11.121 4.115 1.098 10.000
-10.711 4.848 1.431 10.000
-10.275 5.473 1.599 10.000
-10.438 5.389 1.805 10.000
-10.568 5.157 1.754 10.000
-10.711 4.707 1.671 10.000
-10.726 4.386 1.039 9.000
-10.563 4.367 0.234 11.000
-10.414 4.635 -0.648 10.000
-10.117 4.960 -1.479 10.000
-9.950 5.157 -1.762 10.000
-9.718 5.310 -1.714 10.000
-9.658 5.329 -1.142 10.000
-9.746 5.291 -0.622 10.000
-9.694 5.169 -0.045 10.000
-9.706 5.090 0.201 10.000
-9.447 4.774 0.062 10.000
-9.220 4.367 -0.550 10.000
-9.133 4.043 -1.221 10.000
-8.920 3.505 -2.003 10.000
-8.825 3.198 -2.590 10.000
-8.762 2.638 -2.748 10.000
-8.822 1.944 -3.090 10.000
-9.009 1.465 -3.320 10.000
-9.279 0.888 -3.505 10.000
-9.677 0.821 -3.543 10.000
-9.952 0.888 -3.397 9.000
-10.383 1.283 -3.119 11.000
-10.730 1.776 -2.887 10.000
-10.828 2.497 -2.504 9.000
-10.812 3.454 -1.819 10.000
-10.639 4.084 -1.266 10.000
-10.457 4.429 -0.608 10.000
-10.333 4.381 -0.201 10.000
-10.235 3.809 -0.105 10.000
-9.911 2.995 -0.047 10.000
-9.598 2.466 -0.095 10.000
-9.275 1.486 -0.167 10.000
-9.042 0.378 -0.225 10.000
-9.035 -0.488 -0.244 10.000
-9.100 -1.766 -0.186 10.000
-9.174 -2.595 -0.105 10.000
-9.212 -3.268 0.014 10.000
-9.263 -3.998 0.457 10.000
-9.241 -4.316 0.823 10.000
-9.272 -4.098 1.489 10.000
-9.337 -3.620 2.111 10.000
-9.454 -2.233 2.573 10.000
-9.713 -0.517 3.220 10.000
-9.919 0.663 3.567 10.000
-10.225 1.934 4.067 11.000
-10.472 2.317 4.556 10.000
-10.577 2.370 4.860 10.000
-10.613 2.104 5.130 10.000
-10.548 1.747 5.248 10.000
-10.345 1.063 5.087 10.000
-10.098 0.174 4.876 10.000
-9.921 -0.395 4.699 10.000
-9.775 -0.940 4.503 10.000
-9.763 -1.120 4.434 10.000
-9.742 -0.976 4.458 10.000
-9.708 -0.758 4.568 10.000
-9.643 -0.565 4.697 10.000
-9.512 -0.323 4.941 10.000
-9.318 -0.158 5.252 10.000
-9.136 -0.067 5.477 10.000
-8.884 0.035 5.827 9.000
-8.700 0.090 6.062 11.000
-8.556 0.155 6.270 10.000
-8.262 0.258 6.557 9.000
-8.037 0.349 6.720 11.000
-7.635 0.407 6.955 10.000
-7.307 0.411 7.105 10.000
-7.067 0.332 7.216 10.000
-6.754 0.205 7.441 10.000
-6.617 0.112 7.594 10.000
-6.351 0.033 7.852 10.000
-5.985 0.035 8.118 10.000
-5.693 0.086 8.269 10.000
-5.202 0.150 8.516 10.000
-4.841 0.201 8.657 10.000
-4.453 0.181 8.815 10.000
-3.756 0.124 8.968 10.000
-3.258 0.052 9.026 10.000
-2.497 -0.095 9.085 10.000
-1.924 -0.210 9.083 10.000
-1.441 -0.344 9.076 9.000
-0.823 -0.543 9.100 11.000
-0.469 -0.665 9.121 10.000
-0.079 -0.706 9.251 9.000
0.169 -0.569 9.612 12.000
0.284 -0.368 9.943 9.000
0.713 -0.193 10.436 10.000
1.106 -0.100 10.821 10.000
1.912 -0.222 10.805 10.000
3.201 -0.241 10.431 10.000
4.175 -0.234 9.895 10.000
5.291 0.203 9.095 10.000
5.913 0.737 8.475 10.000
5.978 0.711 8.214 10.000
6.002 0.158 7.960 10.000
5.884 -0.825 7.970 10.000
5.700 -1.910 7.898 10.000
5.521 -2.564 7.694 10.000
5.382 -2.691 7.484 10.000
5.348 -2.662 7.072 10.000
5.382 -2.533 6.742 9.000
5.705 -2.243 6.342 11.000
6.270 -1.869 5.789 10.000
6.730 -1.651 5.437 9.000
7.431 -1.398 4.955 11.000
7.915 -1.278 4.673 10.000
8.439 -1.201 4.350 10.000
9.145 -1.094 3.751 10.000
9.610 -1.022 3.282 10.000
10.046 -0.993 2.600 10.000
10.199 -1.005 2.111 10.000
10.072 -1.041 1.848 10.000
9.770 -1.077 1.745 10.000
9.497 -1.070 1.855 10.000
9.085 -1.019 2.068 10.000
8.815 -0.888 2.346 10.000
8.719 -0.756 2.463 10.000
8.609 -0.593 2.595 10.000
8.638 -0.474 2.624 10.000
8.547 -0.363 2.657 10.000
8.396 -0.215 2.652 9.000
8.259 -0.098 2.633 11.000
8.097 -0.026 2.626 10.000
8.010 -0.033 2.600 10.000
7.955 -0.146 2.633 10.000
7.881 -0.299 2.767 10.000
7.833 -0.407 2.889 10.000
7.690 -0.627 3.023 10.000
7.517 -0.811 3.107 11.000
7.364 -0.955 3.090 9.000
7.151 -1.074 3.016 10.000
7.034 -1.082 2.930 10.000
7.005 -1.053 2.889 10.000
6.962 -1.094 2.911 10.000
6.979 -1.158 2.990 10.000
6.962 -1.364 3.160 10.000
6.914 -1.575 3.313 10.000
6.842 -1.833 3.457 10.000
6.751 -2.106 3.598 10.000
6.694 -2.238 3.648 11.000
6.631 -2.367 3.660 8.000
6.564 -2.346 3.488 11.000
6.517 -2.310 3.318 10.000
6.299 -2.221 3.117 10.000
6.086 -2.135 2.954 10.000
5.667 -2.054 2.956 10.000
4.955 -1.934 2.992 10.000
4.414 -1.867 3.059 10.000
3.598 -1.948 3.203 10.000
3.031 -2.059 3.313 10.000
2.477 -2.489 3.653 10.000
1.644 -3.191 4.266 11.000
1.086 -3.744 4.802 9.000
0.227 -4.462 5.686 10.000
-0.689 -4.896 6.488 10.000
-1.326 -5.058 7.017 10.000
-2.236 -5.123 7.742 10.000
-2.844 -5.023 8.121 10.000
-3.172 -4.934 8.389 10.000
-3.375 -4.865 8.767 10.000
-3.306 -4.893 8.949 9.000
-3.095 -4.857 9.220 11.000
-2.829 -4.812 9.418 10.000
-2.583 -4.639 9.536 9.000
-2.315 -4.417 9.636 12.000
-2.188 -4.259 9.648 9.000
-2.061 -4.053 9.607 10.000
-2.106 -3.950 9.454 10.000
-2.173 -3.897 9.318 10.000
-2.425 -3.890 9.157 10.000
-2.676 -3.931 9.050 10.000
-3.153 -3.960 8.992 10.000
-3.950 -3.928 8.880 10.000
-4.563 -3.852 8.791 9.000
-5.303 -3.761 8.640 11.000
-5.750 -3.687 8.523 10.000
-5.985 -3.689 8.384 10.000
-6.184 -3.667 8.178 10.000
-6.256 -3.660 8.034 10.000
-6.351 -3.665 7.783 10.000
-6.445 -3.610 7.553 10.000
-6.574 -3.579 7.390 10.000
-6.727 -3.466 7.180 10.000
-6.856 -3.342 7.077 9.000
-6.993 -3.308 6.902 11.000
-7.244 -3.392 6.703 10.000
-7.472 -3.557 6.552 10.000
-7.857 -3.749 6.392 10.000
-8.130 -3.892 6.358 10.000
-8.413 -3.825 6.277 10.000
-8.836 -3.734 6.150 10.000
-9.102 -3.617 6.033 10.000
-9.402 -3.402 5.892 10.000
-9.548 -3.268 5.683 10.000
-9.552 -3.157 5.521 10.000
-9.572 -3.150 5.382 10.000
-9.557 -3.241 5.267 10.000
-9.433 -3.402 5.341 10.000
-9.363 -3.667 5.346 10.000
-9.279 -3.830 5.327 10.000
-9.138 -3.892 5.248 9.000
-9.136 -3.897 5.118 11.000
-8.951 -3.543 4.867 10.000
-8.710 -2.920 4.410 9.000
-8.525 -2.398 4.012 11.000
-8.520 -1.661 3.414 10.000
-8.817 -1.060 2.786 10.000
-9.172 -0.727 2.365 10.000
-9.421 -0.265 2.011 10.000
-9.490 -0.019 1.857 10.000
-9.579 0.181 1.884 10.000
-9.698 0.409 1.987 10.000
-9.923 0.507 2.023 10.000
-10.309 0.751 2.056 10.000
-10.500 0.924 2.130 10.000
-10.848 1.233 1.994 10.000
-11.149 1.606 1.865 10.000
-11.291 1.833 1.738 10.000
-11.530 1.975 1.529 10.000
-11.453 2.276 1.541 10.000
-11.422 2.513 1.546 10.000
-11.401 2.760 1.541 10.000
-11.281 3.093 1.618 10.000
-11.030 2.956 1.453 10.000
-10.675 2.827 1.259 10.000
-10.311 2.688 1.074 10.000
-10.086 2.513 1.094 10.000
-10.122 2.485 1.268 10.000
-10.498 2.118 1.733 10.000
-10.943 1.663 2.367 10.000
-11.250 1.244 2.798 10.000
-11.362 1.328 3.138 10.000
-11.238 1.742 3.217 10.000
-11.171 2.585 2.786 10.000
-11.161 3.256 2.080 10.000
-11.346 3.423 1.465 10.000
-11.473 3.505 0.972 10.000
-11.484 3.495 0.972 10.000
-11.439 3.658 1.247 10.000
-11.343 3.995 1.625 10.000
-11.305 4.419 1.881 9.000
-11.037 4.757 2.011 11.000
-10.709 5.190 2.054 10.000
-10.431 5.449 1.994 9.000
-10.287 5.786 1.740 11.000
-10.362 5.961 1.460 10.000
-10.390 6.088 1.175 10.000
-10.196 6.210 0.802 10.000
-9.868 6.253 0.622 10.000
-9.473 6.263 0.435 10.000
-9.047 6.069 0.308 10.000
-8.844 5.880 0.270 10.000
-8.532 5.513 0.038 10.000
-8.288 5.181 -0.186 10.000
-8.185 4.896 -0.577 10.000
-8.128 4.625 -1.139 10.000
-8.178 4.532 -1.508 9.000
-8.358 4.237 -2.078 11.000
-8.532 4.050 -2.451 10.000
-8.839 3.660 -2.686 10.000
-9.241 3.193 -2.829 9.000
-9.514 2.928 -2.772 11.000
-9.749 2.856 -2.607 10.000
-9.866 3.136 -2.300 10.000
-9.888 3.493 -2.085 10.000
-9.974 3.900 -1.714 10.000
-10.098 4.113 -1.450 10.000
-10.153 4.017 -1.034 10.000
-10.022 3.804 -0.275 10.000
-9.825 3.541 0.328 10.000
-9.411 3.193 0.945 10.000
-9.006 2.992 1.302 10.000
-8.645 2.650 0.924 10.000
-8.398 2.166 0.296 10.000
-8.370 1.766 -0.344 10.000
-8.592 0.979 -0.811 10.000
-9.160 -0.136 -0.787 10.000
-9.612 -1.110 -0.514 10.000
-10.326 -2.379 -0.416 10.000
-10.788 -3.260 -0.493 10.000
-11.343 -3.241 -0.612 9.000
-12.117 -2.372 -0.447 11.000
-12.629 -1.209 -0.107 10.000
-12.897 0.636 0.608 9.000
-12.871 2.169 1.268 12.000
-12.188 2.839 1.960 9.000
-11.161 3.107 2.774 10.000
-10.378 2.693 3.213 10.000
-9.351 1.802 3.780 10.000
-8.693 0.517 4.046 10.000
-8.379 -0.366 4.189 10.000
-8.078 -1.221 4.371 10.000
-8.020 -1.599 4.424 10.000
-8.056 -1.376 4.604 10.000
-8.178 -1.158 5.023 10.000
-8.288 -0.969 5.403 10.000
-8.449 -0.780 5.995 10.000
