# Accelerometer Data File
# Started @Mon Apr 26 10:31:04 GMT+01:00 2021
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
6.172 -1.091 3.842 10
6.007 -1.673 3.914 10
5.951 -2.121 3.895 10
5.892 -2.741 3.854 10
5.791 -3.315 3.79 10
5.717 -3.624 3.751 10
5.528 -4.067 3.734 10
5.343 -4.338 3.739 10
5.24 -4.407 3.857 10
4.831 -4.328 4.074 10
4.537 -4.115 4.271 10
3.924 -3.809 4.726 10
3.299 -3.567 5.085 10
2.729 -3.517 5.494 10
1.984 -3.584 6.071 10
1.558 -3.744 6.39 10
0.909 -3.957 6.849 10
0.258 -4.153 7.345 10
-0.217 -4.232 7.673 10
-0.885 -4.29 8.173 10
-1.331 -4.295 8.532 10
-1.625 -4.223 8.777 10
-2.003 -4.053 9.018 10
-2.19 -3.904 9.088 10
-2.461 -3.615 9.265 10
-2.628 -3.375 9.37 10
-2.827 -3.239 9.476 10
-3.076 -3.04 9.538 10
-3.241 -2.983 9.493 10
-3.517 -2.837 9.421 10
-3.866 -2.724 9.325 10
-4.165 -2.674 9.272 10
-4.587 -2.612 9.203 10
-4.898 -2.638 9.16 10
-5.118 -2.597 9.085 10
-5.434 -2.43 8.944 10
-5.628 -2.274 8.82 10
-5.947 -1.982 8.7 10
-6.167 -1.719 8.638 10
-6.418 -1.484 8.628 10
-6.852 -1.201 8.53 10
-7.161 -1.055 8.427 10
-7.587 -0.876 8.317 10
-8.099 -0.802 8.13 10
-8.429 -0.775 8.032 10
-8.829 -0.701 7.876 10
-9.112 -0.66 7.728 10
-9.105 -0.464 7.563 10
-9.141 -0.083 7.268 10
-9.107 0.248 7.031 10
-9.306 0.512 6.61 10
-9.581 0.627 6.296 10
-9.971 0.596 6.066 10
-10.505 0.715 5.705 10
-10.807 0.905 5.528 10
-11.082 1.216 5.197 10
-10.996 1.539 4.812 10
-10.766 1.711 4.558 10
-10.572 1.728 4.237 10
-10.405 1.623 4.07 10
-10.544 1.395 3.859 10
-10.666 1.295 3.493 10
-10.752 1.35 3.193 10
-10.828 1.429 2.889 10
-10.802 1.58 2.729 10
-10.778 1.709 2.803 10
-10.797 1.968 2.82 10
-10.826 2.202 2.841 10
-10.905 2.384 2.695 10
-10.874 2.446 2.418 10
-10.8 2.379 2.197 10
-10.733 2.439 1.965 10
-10.615 2.552 1.9 10
-10.644 2.659 1.886 10
-10.618 2.911 2.07 10
-10.584 3.035 2.267 10
-10.594 3.359 2.6 10
-10.582 3.701 2.935 10
-10.651 3.998 3.186 10
-10.62 4.405 3.428 10
-10.546 4.613 3.533 10
-10.371 4.96 3.588 10
-10.077 5.207 3.529 10
-9.883 5.343 3.478 10
-9.794 5.396 3.857 10
-9.806 5.31 4.285 10
-9.722 5.121 5.075 10
-9.507 4.812 5.743 10
-9.186 4.587 5.983 10
-8.741 4.446 6.038 10
-8.485 4.41 5.731 10
-8.221 4.575 5.379 10
-7.936 4.951 4.91 10
-7.776 5.243 4.625 10
-7.654 5.631 4.192 10
-7.671 5.937 3.926 10
-7.711 5.963 3.636 10
-7.75 5.849 3.251 10
-7.75 5.638 3.014 10
-7.867 5.116 2.707 10
-8.092 4.489 2.286 10
-8.319 4.003 1.96 10
-8.599 3.306 1.465 10
-8.762 2.92 1.039 10
-9.224 2.375 0.713 10
-9.816 1.788 0.359 10
-10.354 1.412 0.174 10
-10.955 0.876 -0.059 10
-11.147 0.675 -0.138 10
-11.24 0.486 -0.131 10
-11.267 0.368 -0.234 10
-11.231 0.411 -0.287 10
-11.101 0.277 -0.002 10
-10.91 0.124 0.778 10
-10.785 -0.1 1.668 10
-10.467 0.184 2.573 10
-10.242 0.646 3.141 10
-9.737 1.417 3.021 10
-9.174 1.9 2.796 10
-8.805 1.874 2.557 10
-8.475 1.345 2.286 10
-8.456 0.555 2.149 10
-8.561 -0.399 2.26 10
-8.645 -1.745 2.53 10
-8.69 -2.588 2.832 10
-8.506 -3.397 3.406 10
-8.298 -3.215 4.01 10
-8.111 -2.643 4.453 10
-8.02 -1.491 4.984 10
-8.159 -0.373 5.243 10
-8.31 0.378 5.401 10
-8.508 1.127 5.712 10
-8.611 1.297 5.935 10
-8.765 1.268 6.289 10
-8.863 1.067 6.574 10
-8.923 0.651 6.816 10
-9.009 -0.028 7.158 10
-9.045 -0.509 7.369 10
-8.971 -1.142 7.759 10
-8.822 -1.577 8.245 10
-8.647 -1.75 8.631 10
-8.315 -1.742 9.138 10
-8.092 -1.584 9.466 10
-7.627 -1.261 9.543 10
-6.739 -0.916 9.337 10
-6.009 -0.751 9.009 10
-4.783 -0.632 8.499 10
-3.864 -0.656 8.034 10
-2.971 -0.77 7.773 10
-1.824 -0.979 7.544 10
-1.173 -1.142 7.496 11
-0.304 -1.422 7.563 9
0.337 -1.649 7.783 10
0.725 -1.783 7.972 10
1.261 -1.845 8.24 10
1.58 -1.79 8.394 10
1.759 -1.733 8.518 10
1.91 -1.719 8.599 10
1.912 -1.776 8.602 10
2.147 -1.771 8.544 10
2.351 -1.752 8.441 10
2.703 -1.651 8.394 10
3.026 -1.561 8.382 10
3.117 -1.532 8.429 10
3.189 -1.515 8.544 10
3.114 -1.546 8.729 10
3.069 -1.568 8.877 10
2.997 -1.649 9.081 10
2.944 -1.719 9.217 10
2.918 -1.798 9.267 10
2.913 -1.865 9.26 10
2.935 -1.872 9.198 10
3.05 -1.829 9.069 10
3.165 -1.766 8.944 10
3.347 -1.781 8.815 10
3.617 -1.81 8.669 10
3.794 -1.889 8.59 10
3.94 -1.944 8.528 10
4.053 -1.886 8.535 10
4.077 -1.814 8.559 10
4.266 -1.716 8.552 10
4.486 -1.642 8.528 10
4.728 -1.608 8.489 10
4.994 -1.508 8.473 10
5.094 -1.434 8.487 10
5.252 -1.34 8.487 10
5.334 -1.254 8.494 10
5.487 -1.213 8.429 10
5.657 -1.235 8.327 10
5.77 -1.276 8.238 10
5.889 -1.302 8.078 10
5.956 -1.412 7.881 10
6.007 -1.46 7.723 10
6.117 -1.541 7.489 10
6.22 -1.637 7.326 10
6.313 -1.63 7.223 10
6.452 -1.632 7.182 10
6.531 -1.601 7.218 10
6.603 -1.613 7.283 10
6.641 -1.666 7.374 10
6.653 -1.716 7.343 10
6.672 -1.716 7.24 10
6.698 -1.673 7.108 10
6.823 -1.537 6.947 10
6.928 -1.393 6.847 10
7.086 -1.304 6.825 10
7.223 -1.237 6.777 10
7.261 -1.264 6.758 10
7.304 -1.288 6.72 10
7.364 -1.204 6.643 10
7.445 -1.098 6.593 10
7.575 -0.936 6.524 10
7.699 -0.775 6.473 10
7.776 -0.766 6.428 10
7.819 -0.797 6.342 10
7.814 -0.885 6.275 10
7.809 -0.928 6.222 10
7.776 -0.924 6.196 10
7.805 -0.785 6.234 10
7.848 -0.629 6.303 10
7.891 -0.519 6.358 10
7.936 -0.457 6.392 10
7.967 -0.512 6.373 10
7.984 -0.584 6.323 10
7.975 -0.675 6.26 10
7.963 -0.718 6.22 10
7.917 -0.742 6.205 10
7.833 -0.763 6.165 10
7.776 -0.766 6.136 10
7.663 -0.742 6.086 10
7.57 -0.713 6.038 10
7.513 -0.629 5.999 10
7.522 -0.483 5.863 10
7.587 -0.363 5.748 10
7.63 -0.26 5.573 10
7.642 -0.258 5.408 10
7.587 -0.318 5.341 10
7.51 -0.423 5.252 10
7.455 -0.512 5.224 10
7.41 -0.562 5.164 10
7.345 -0.646 5.023 10
7.302 -0.684 4.903 10
7.335 -0.701 4.695 10
7.393 -0.713 4.525 10
7.52 -0.687 4.371 10
7.671 -0.713 4.175 10
7.745 -0.761 4.067 10
7.836 -0.732 3.914 10
7.881 -0.699 3.746 10
7.903 -0.612 3.622 10
7.953 -0.505 3.423 10
7.987 -0.474 3.27 10
7.996 -0.519 3.129 10
7.987 -0.694 2.94 10
7.948 -0.89 2.825 10
7.807 -1.197 2.626 10
7.685 -1.436 2.494 10
7.457 -1.685 2.384 10
7.115 -2.147 2.346 10
6.876 -2.499 2.391 10
6.548 -2.971 2.513 10
6.256 -3.32 2.755 10
6.078 -3.457 2.925 10
5.827 -3.584 3.095 10
5.664 -3.591 3.189 10
5.506 -3.624 3.083 10
5.19 -3.737 2.949 10
4.948 -3.859 2.815 10
4.58 -4.046 2.841 10
4.295 -4.189 2.973 10
4.01 -4.101 3.315 10
3.622 -3.921 3.842 10
3.361 -3.677 4.209 10
2.987 -3.536 4.738 10
2.504 -3.653 5.269 10
2.123 -3.861 5.616 10
1.436 -4.046 6.174 10
0.861 -4.127 6.569 10
0.349 -4.079 6.895 10
-0.246 -3.983 7.319 10
-0.536 -3.912 7.532 10
-0.878 -3.706 7.836 10
-1.015 -3.524 8.025 10
-1.086 -3.27 8.178 10
-1.201 -2.98 8.341 10
-1.264 -2.825 8.413 10
-1.403 -2.75 8.525 10
-1.628 -2.839 8.611 10
-1.81 -2.964 8.688 10
-2.128 -2.98 8.712 10
-2.37 -2.916 8.695 10
-2.647 -2.853 8.583 10
-3.124 -2.913 8.535 11
-3.464 -3.081 8.54 8
-4.015 -3.315 8.576 10
-4.424 -3.505 8.671 10
-4.91 -3.598 8.729 11
-5.573 -3.612 8.829 9
-6.026 -3.56 8.899 10
-6.631 -3.392 8.942 10
-6.962 -3.198 8.959 10
-7.252 -3.009 8.918 11
-7.73 -2.707 8.784 9
-8.056 -2.521 8.676 10
-8.303 -2.229 8.556 10
-8.463 -2.133 8.36 10
-8.434 -2.149 8.257 11
-8.693 -2.288 8.044 9
-9.03 -2.533 7.843 10
-9.349 -2.47 7.642 10
-9.629 -2.152 7.366 10
-9.622 -1.711 7.201 11
-9.722 -1.163 6.871 9
-9.792 -0.799 6.631 10
-9.991 -0.663 6.239 11
-10.261 -0.586 5.822 10
-10.424 -0.617 5.571 10
-10.673 -0.682 5.07 10
-10.749 -0.718 4.642 10
-10.754 -0.694 4.237 10
-10.678 -0.557 3.718 10
-10.515 -0.387 3.447 10
-10.429 -0.162 3.354 10
-10.424 0.179 3.236 10
-10.5 0.409 3.234 11
-10.826 0.608 3.244 9
-11.156 0.694 3.232 10
-11.484 0.605 3.21 10
-11.856 0.622 3.129 10
-11.978 0.67 3.035 10
-12.038 0.962 2.865 10
-11.93 1.312 2.791 10
-11.779 1.556 2.777 10
-11.671 1.513 2.913 10
-11.626 1.225 3.126 10
-11.585 1.063 3.124 10
-11.365 1.163 2.906 10
-11.101 1.551 2.537 10
-10.807 2.138 2.082 10
-10.596 2.6 1.781 10
-10.606 2.7 1.637 10
-10.52 2.782 1.611 10
-10.465 2.664 1.671 10
-10.527 2.633 1.867 10
-10.687 2.523 2.087 10
-10.943 2.432 2.19 10
-11.013 2.48 2.066 10
-10.965 2.442 1.805 10
-10.785 2.865 1.558 10
-10.388 3.675 1.467 10
-10.177 4.345 1.604 10
-9.799 5.26 1.886 10
-9.414 5.889 2.188 10
-9.224 6.239 2.389 10
-8.882 6.732 2.688 10
-8.707 6.981 2.841 10
-8.463 7.445 2.985 10
-8.169 7.836 2.971 10
-8.027 8.082 2.858 10
-7.908 8.245 2.643 10
-7.857 8.192 2.437 10
-8.176 7.783 2.19 10
-8.71 6.861 1.532 10
-9.222 6.023 0.976 10
-9.816 4.912 0.093 10
-10.113 4.127 -0.646 10
-10.419 3.581 -1.237 10
-10.793 2.554 -1.814 10
-11.085 1.8 -2.063 10
-11.48 0.811 -2.336 10
-11.597 -0.131 -2.564 10
-11.647 -0.593 -2.806 10
-11.367 -1.115 -3.162 10
-10.984 -1.403 -3.495 10
-10.594 -1.493 -3.588 10
-10.285 -1.441 -3.485 10
-10.307 -1.328 -3.268 10
-10.414 -0.905 -2.657 10
-10.582 -0.45 -2.068 10
-10.524 0.289 -1.496 10
-10.163 1.218 -0.694 10
-9.715 1.836 -0.284 10
-9.014 2.394 0.15 10
-8.415 2.561 0.399 10
-8.121 2.54 0.418 10
-8.08 2.279 0.414 10
-8.293 2.078 0.383 10
-8.714 1.304 0.452 10
-9.148 0.146 0.538 10
-9.327 -0.773 0.648 10
-9.631 -2.037 0.857 10
-9.768 -2.767 0.972 10
-9.947 -2.973 1.249 10
-10.086 -2.437 1.733 10
-10.101 -1.556 2.118 10
-10.129 -0.055 2.695 10
-10.139 1.362 3.232 10
-10.189 2.037 3.562 10
-10.268 2.59 3.89 10
-10.333 2.523 4.027 10
-10.194 2.169 3.904 10
-9.904 1.443 3.809 10
-9.586 0.84 3.715 10
-9.299 0.016 3.758 10
-9.179 -0.574 3.921 10
-9.337 -0.821 4.103 10
-9.519 -0.936 4.276 10
-9.67 -0.83 4.311 10
-9.744 -0.646 4.328 10
-9.691 -0.435 4.299 10
-9.524 -0.296 4.259 10
-9.2 -0.035 4.247 10
-8.954 0.146 4.254 10
-8.585 0.363 4.407 10
-8.259 0.493 4.848 10
-8.09 0.5 5.26 10
-7.9 0.445 5.911 10
-7.833 0.354 6.416 10
-7.841 0.256 6.801 10
-7.771 0.268 7.287 10
-7.721 0.342 7.534 10
-7.565 0.464 7.874 10
-7.383 0.622 8.068 10
-7.158 0.615 8.336 10
-6.497 0.584 8.556 10
-5.942 0.505 8.683 10
-4.908 0.385 8.736 10
-3.675 0.272 8.626 10
-2.877 0.184 8.564 10
-1.869 0.028 8.525 10
-1.34 -0.086 8.561 10
-0.876 -0.208 8.561 10
-0.146 -0.28 8.566 10
0.373 -0.284 8.547 10
1.12 -0.32 8.504 10
1.613 -0.301 8.485 10
2.099 -0.397 8.372 10
2.791 -0.514 8.271 10
3.256 -0.6 8.195 10
3.818 -0.656 8.133 10
3.993 -0.66 8.197 10
3.962 -0.644 8.25 10
3.962 -0.565 8.307 10
3.864 -0.517 8.35 10
4.393 -0.311 8.054 10
5.293 -0.057 7.615 10
6.162 0.134 7.173 10
7.003 0.239 6.794 10
7.345 0.201 6.718 10
7.228 0.023 6.828 10
7.17 -0.198 6.806 10
7.141 -0.335 6.72 10
7.216 -0.553 6.473 10
7.644 -0.735 5.911 10
8.013 -0.871 5.48 10
8.772 -0.986 4.788 10
9.428 -1.019 4.256 10
9.959 -1.072 3.775 10
10.39 -1.194 3.186 10
10.431 -1.338 2.858 10
10.304 -1.446 2.324 10
10.036 -1.479 2.011 10
9.876 -1.472 1.572 10
9.684 -1.505 0.991 10
9.66 -1.575 0.615 10
9.615 -1.472 0.009 10
9.586 -1.173 -0.512 10
9.588 -0.833 -0.89 10
9.536 -0.584 -1.24 10
9.504 -0.507 -1.359 10
9.251 -0.778 -1.414 10
8.918 -1.206 -1.489 10
8.64 -1.544 -1.592 10
8.358 -2.066 -1.68 10
8.274 -2.408 -1.685 10
8.276 -2.76 -1.678 10
8.159 -3.16 -1.596 10
8.046 -3.375 -1.529 10
7.848 -3.591 -1.235 10
7.395 -3.718 -0.723 10
7.062 -3.797 -0.284 10
6.512 -4.007 0.325 10
6.047 -4.218 0.708 10
5.719 -4.589 0.986 10
5.329 -5.035 1.431 10
5.157 -5.348 1.704 10
4.893 -5.504 2.059 10
4.74 -5.42 2.308 10
4.611 -5.087 2.458 10
4.321 -4.793 2.688 10
4.122 -4.656 2.837 10
3.773 -4.639 3.09 10
3.284 -4.795 3.452 10
2.956 -4.912 3.734 10
2.458 -4.908 4.175 10
2.111 -4.783 4.51 10
1.821 -4.637 4.783 10
1.335 -4.644 5.26 10
1.019 -4.774 5.578 10
0.476 -4.996 6.09 10
0.052 -5.243 6.488 10
-0.414 -5.343 6.95 10
-0.976 -5.394 7.568 10
-1.312 -5.351 7.991 10
-1.687 -5.331 8.504 10
-1.824 -5.305 8.748 10
-1.946 -5.396 8.872 10
-2.25 -5.552 8.944 11
-2.513 -5.683 8.927 9
-2.841 -5.75 8.975 10
-3.145 -5.631 9.002 10
-3.268 -5.446 9.081 10
-3.533 -5.238 9.15 10
-3.734 -5.094 9.155 10
-4.077 -5.082 9.107 10
-4.592 -5.104 9.038 10
-4.963 -5.149 8.978 10
-5.537 -5.2 8.839 10
-5.913 -5.238 8.738 10
-6.2 -5.221 8.614 10
-6.438 -5.111 8.499 10
-6.471 -4.996 8.463 10
-6.696 -4.886 8.343 10
-6.969 -4.742 8.236 10
-7.292 -4.692 8.118 10
-7.611 -4.539 7.929 10
-7.738 -4.381 7.824 10
-7.824 -4.161 7.536 10
-8.063 -3.845 7.053 10
-8.307 -3.632 6.641 10
-8.769 -3.435 6.119 10
-9.141 -3.356 5.813 10
-9.344 -3.323 5.669 10
-9.425 -3.162 5.547 10
-9.289 -2.985 5.535 10
-9.224 -2.774 5.389 10
-9.299 -2.501 5.267 10
-9.495 -2.355 5.123 10
-9.698 -2.008 4.9 10
-9.83 -1.695 4.812 10
-9.806 -1.41 4.582 10
-9.78 -1.072 4.074 10
-9.746 -0.936 3.646 10
-9.691 -0.648 3.083 10
-9.667 -0.445 2.671 10
-9.804 -0.22 2.47 10
-9.892 0.079 2.14 10
-10.002 0.227 1.944 10
-10.031 0.603 1.733 10
-9.916 1.019 1.812 10
-9.849 1.362 2.02 10
-9.904 1.606 2.377 10
-10.041 1.623 2.748 10
-10.201 1.608 2.796 10
-10.319 1.661 2.803 10
-10.314 1.812 2.662 10
-10.383 1.723 2.434 10
-10.414 1.551 2.308 10
-10.321 1.228 2.008 10
-10.18 1.17 1.584 10
-9.964 1.352 1.247 10
-9.878 1.517 0.811 10
-10.002 1.611 0.483 10
-10.175 1.438 0.28 10
-10.254 1.302 0.059 10
-10.204 1.182 -0.062 10
-10.014 1.448 -0.141 10
-9.691 1.963 0.088 10
-9.461 2.442 0.335 10
-9.84 3.153 1.754 10
-10.314 3.634 3.236 10
-11.441 3.493 4.821 10
-12.526 4.278 5.829 10
-13.002 4.831 5.664 10
-13.093 5.64 5.358 10
-12.258 6.785 4.493 10
-11.465 7.003 4.206 10
-10.424 7.105 3.677 10
-9.768 6.952 3.289 11
-9.572 7.101 2.889 9
-9.528 7.278 2.47 10
-9.734 7.57 2.293 10
-9.928 7.635 2.149 10
-10.07 7.436 2.164 10
