# Accelerometer Data File
# Started @Mon Apr 26 10:18:39 GMT+01:00 2021
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-2.372 7.39 5.81 10
-2.762 7.685 5.937 10
-2.959 7.814 6.026 10
-3.066 7.829 6.09 10
-2.995 7.706 6.098 10
-2.911 7.515 6.1 10
-2.839 7.264 6.114 10
-2.856 7.127 6.153 10
-2.877 6.945 6.277 10
-2.911 6.833 6.406 10
-2.904 6.787 6.569 10
-2.794 6.823 6.756 10
-2.679 6.904 6.856 10
-2.403 6.988 6.876 10
-2.14 7.072 6.818 10
-1.889 7.108 6.682 10
-1.673 7.261 6.519 10
-1.618 7.412 6.438 10
-1.568 7.62 6.368 10
-1.692 7.747 6.351 10
-1.781 7.757 6.361 10
-1.917 7.726 6.406 10
-2.049 7.637 6.44 10
-2.236 7.627 6.5 10
-2.638 7.52 6.722 10
-2.992 7.453 6.909 10
-3.459 7.295 7.11 10
-3.787 7.105 7.287 10
-3.787 7.046 7.074 10
-3.643 7.086 6.591 10
-3.387 7.218 6.093 10
-3.131 7.457 5.525 10
-3.095 7.642 5.276 10
-3.203 7.726 5.298 10
-3.375 7.682 5.363 10
-3.548 7.532 5.497 10
-3.564 7.352 5.456 10
-3.476 7.141 5.193 10
-3.323 7.058 4.886 10
-3.155 7.098 4.501 10
-3.035 7.192 4.199 10
-3.512 7.137 4.319 10
-3.737 7.216 4.405 10
-3.976 7.17 4.57 10
-4.177 7.036 4.685 10
-3.888 7.082 4.601 10
-4.043 6.964 4.503 10
-4.299 7.038 4.347 10
-4.594 7.201 4.242 10
-5.042 7.467 4.096 10
-5.276 7.85 4.134 10
-5.41 8.042 4.23 10
-5.346 8.19 4.235 10
-5.128 8.236 4.28 10
-4.659 8.049 4.118 10
-4.209 7.52 3.775 10
-3.957 7.034 3.524 10
-3.924 6.414 3.667 10
-4.161 5.937 3.883 10
-4.304 5.674 4.489 10
-4.491 5.243 5.032 10
-4.46 4.946 5.181 10
-4.544 4.673 5.26 10
-4.843 4.671 5.207 10
-5.099 4.836 5.216 10
-5.59 5.02 5.418 10
-5.966 5.181 5.688 10
-6.37 5.137 6.004 10
-6.727 5.193 6.459 10
-6.849 5.228 6.722 10
-6.78 5.444 7.168 10
-6.54 5.722 7.489 10
-6.131 5.997 7.709 10
-5.518 6.26 7.884 10
-5.097 6.344 7.876 10
-4.364 6.354 7.757 10
-3.711 6.32 7.651 10
-3.26 6.299 7.592 10
-2.822 6.289 7.484 10
-2.695 6.354 7.489 10
-2.803 6.435 7.357 10
-3.1 6.485 7.024 10
-3.385 6.524 6.739 10
-3.732 6.385 6.564 10
-3.983 6.177 6.473 10
-4.276 5.875 6.825 10
-4.407 5.403 7.07 10
-4.477 5.109 7.204 10
-4.448 4.735 7.261 10
-4.134 4.515 7.249 20
-3.948 4.534 7.489 10
-3.761 4.553 7.728 10
-3.742 4.685 8.008 10
-3.761 4.733 7.898 10
-3.813 4.711 7.644 10
-3.598 4.527 7.141 10
-3.313 4.309 6.675 10
-3.169 3.976 6.842 10
-3.294 3.557 7.146 10
-3.687 3.301 7.699 10
-4.017 3.055 8.185 10
-4.304 2.99 8.197 10
-4.323 3.011 8.073 10
-4.321 3.165 7.929 10
-4.381 3.308 7.852 10
-4.232 3.569 7.841 10
-4.091 3.854 7.867 10
-3.971 4.007 7.912 10
-3.945 4.077 7.991 10
-4.046 4.017 8.063 10
-4.271 3.758 8.099 10
-4.649 3.356 8.157 10
-4.934 3.038 8.18 10
-5.286 2.743 8.202 10
-5.506 2.624 8.221 10
-5.755 2.726 8.202 10
-6.198 2.983 8.137 10
-6.574 3.215 8.075 10
-6.993 3.519 7.953 10
-7.285 3.718 7.817 10
-7.383 3.763 7.726 10
-7.572 3.703 7.62 10
-7.718 3.572 7.575 10
-7.764 3.526 7.541 10
-7.735 3.586 7.381 10
-7.615 3.751 7.235 10
-7.568 3.823 7.0 10
-7.565 3.835 6.785 10
-7.728 3.433 6.696 10
-7.905 2.691 6.646 10
-8.01 2.042 6.684 10
-7.934 1.273 6.675 10
-7.783 0.835 6.658 10
-7.618 0.737 6.603 10
-7.575 0.679 6.67 10
-7.714 0.742 6.785 10
-7.757 0.83 6.919 9
-7.726 0.976 7.024 10
-7.572 1.082 7.007 10
-7.347 1.345 7.141 12
-7.201 1.561 7.264 9
-7.46 1.733 7.625 9
-7.939 1.905 8.164 10
-8.489 1.92 8.552 10
-8.724 2.334 8.997 10
-8.927 3.078 9.224 11
-8.911 3.823 9.275 10
-8.961 4.999 9.433 10
-9.327 5.774 9.533 10
-9.318 6.473 9.854 10
-8.99 7.283 9.856 10
-8.595 7.661 9.751 10
-7.862 7.678 9.071 10
-6.902 6.801 7.91 12
-6.26 5.815 7.067 8
-5.738 5.686 6.277 11
-5.554 5.918 6.062 9
-5.758 5.655 5.99 10
-6.224 4.062 5.633 10
-6.572 1.613 5.224 10
-7.098 -1.604 4.982 10
-7.541 -3.701 4.865 10
-7.764 -4.491 5.176 10
-7.951 -4.539 5.513 10
-7.958 -3.818 5.683 10
-7.706 -2.442 5.576 10
-7.412 -1.043 5.324 10
-7.029 -0.21 5.14 10
-6.813 0.177 5.19 10
-6.856 -0.09 5.518 10
-6.95 -0.73 5.887 10
-7.108 -1.486 6.021 10
-7.098 -1.798 5.92 10
-7.024 -2.006 5.853 10
-6.9 -1.843 5.746 10
-6.833 -1.647 5.774 10
-6.955 -1.18 5.88 10
-7.141 -0.816 5.951 10
-7.453 -0.557 6.217 10
-7.766 -0.392 6.488 10
-7.922 -0.6 6.696 10
-8.111 -0.723 6.9 10
-8.176 -0.739 6.909 10
-8.283 -0.859 7.122 10
-8.295 -1.041 7.362 10
-8.274 -1.309 7.606 10
-8.19 -1.412 7.797 10
-8.063 -1.412 7.785 10
-7.876 -1.074 7.738 10
-7.671 -0.979 7.829 10
-7.527 -1.048 7.972 10
-7.115 -1.388 8.01 10
-6.828 -1.9 8.044 10
-6.327 -1.766 7.682 10
-5.808 -1.395 7.536 10
-5.556 -0.754 7.496 10
-5.504 -0.402 7.704 10
-5.683 -0.454 8.169 10
-5.82 -0.948 8.271 10
-5.683 -1.266 8.08 14
-5.348 -1.295 7.639 6
-5.13 -1.256 7.359 10
-5.094 -1.029 7.4 10
-5.331 -0.976 7.735 10
-5.609 -0.881 8.109 10
-5.77 -0.852 8.322 10
-5.786 -0.914 8.394 10
-5.781 -1.031 8.372 10
-5.736 -1.192 8.312 10
-5.76 -1.276 8.307 10
-5.808 -1.254 8.269 10
-5.975 -1.108 8.391 10
-6.246 -1.0 8.544 10
-6.447 -0.969 8.643 9
-6.687 -0.909 8.765 10
-6.787 -0.883 8.796 11
-6.785 -0.818 8.796 9
-6.732 -0.821 8.803 15
-6.641 -0.852 8.786 5
-6.569 -0.945 8.75 10
-6.349 -1.01 8.59 10
-6.179 -1.007 8.422 10
-5.861 -0.9 8.18 10
-5.564 -0.766 7.982 10
-5.346 -0.603 7.793 10
-5.166 -0.55 7.654 11
-5.135 -0.603 7.589 9
-5.085 -0.684 7.649 10
-5.094 -0.749 7.836 10
-5.066 -0.703 7.972 10
-5.03 -0.541 8.042 11
-5.013 -0.349 7.987 9
-4.951 -0.222 7.886 10
-4.929 -0.167 7.793 10
-4.915 -0.229 7.766 10
-4.869 -0.294 7.831 11
-4.879 -0.368 7.929 9
-4.836 -0.339 8.075 10
-4.802 -0.208 8.248 11
-4.8 -0.074 8.329 10
-4.778 0.177 8.463 10
-4.723 0.344 8.604 9
-4.659 0.409 8.719 10
-4.592 0.397 8.815 10
-4.544 0.268 8.858 10
-4.513 0.107 8.875 11
-4.393 -0.019 8.918 9
-4.276 -0.069 8.98 10
-4.065 -0.117 9.074 11
-3.883 -0.081 9.131 9
-3.689 -0.126 9.188 11
-3.418 -0.256 9.229 9
-3.241 -0.387 9.239 11
-2.956 -0.567 9.224 10
-2.671 -0.794 9.222 9
-2.463 -0.938 9.236 11
-2.183 -1.094 9.318 9
-2.011 -1.201 9.423 10
-1.877 -1.12 9.543 10
-1.683 -0.964 9.746 10
-1.561 -0.797 9.883 11
-1.357 -0.627 10.096 9
-1.216 -0.55 10.256 10
-1.108 -0.577 10.412 10
-0.945 -0.591 10.603 11
-0.864 -0.608 10.718 10
-0.591 -0.66 10.79 9
-0.344 -0.684 10.783 10
0.062 -0.79 10.658 10
0.821 -0.948 10.374 30
1.474 -1.11 10.086 10
2.128 -1.273 9.799 10
2.614 -1.393 9.576 10
2.748 -1.46 9.514 11
2.806 -1.489 9.538 9
2.829 -1.522 9.634 10
2.806 -1.529 9.746 10
2.767 -1.572 9.873 10
2.719 -1.613 9.959 11
2.695 -1.594 9.962 9
2.719 -1.563 9.928 10
2.758 -1.496 9.88 10
2.882 -1.484 9.804 10
2.995 -1.613 9.694 11
3.059 -1.754 9.619 9
3.201 -1.855 9.478 10
3.256 -1.9 9.366 10
3.471 -1.862 9.222 10
3.825 -2.023 8.937 11
4.103 -2.224 8.719 10
4.568 -2.561 8.324 10
4.893 -2.896 8.006 10
5.293 -3.093 7.656 10
5.75 -3.227 7.18 10
6.021 -3.224 6.88 10
6.189 -3.26 6.428 10
6.004 -3.203 6.035 10
5.762 -3.208 5.77 10
5.643 -3.09 5.415 13
5.626 -2.935 5.214 7
5.602 -2.784 5.099 10
5.317 -2.741 5.032 10
4.91 -2.82 5.054 10
4.247 -3.081 5.157 10
3.73 -3.371 5.286 10
3.229 -3.636 5.487 10
2.53 -3.897 5.781 10
2.087 -3.976 5.995 10
1.403 -4.096 6.294 10
0.775 -4.18 6.569 10
0.347 -4.268 6.751 10
-0.198 -4.395 7.01 10
-0.502 -4.481 7.182 10
-0.763 -4.541 7.295 11
-1.158 -4.537 7.412 9
-1.436 -4.493 7.453 10
-1.807 -4.367 7.515 10
-2.035 -4.218 7.541 10
-2.221 -4.125 7.58 10
-2.533 -4.108 7.663 10
-2.75 -4.175 7.726 10
-3.169 -4.362 7.805 10
-3.665 -4.606 7.848 10
-4.036 -4.774 7.845 10
-4.577 -4.888 7.872 10
-4.917 -4.884 7.881 10
-5.193 -4.57 7.951 10
-5.556 -4.046 8.032 10
-5.75 -3.574 8.085 10
-6.172 -3.052 8.118 10
-6.488 -2.791 8.111 10
-6.912 -2.791 8.118 10
-7.364 -2.626 8.14 10
-7.589 -2.511 8.18 11
-7.884 -2.123 8.221 9
-8.092 -1.525 8.149 10
-8.271 -1.091 8.063 10
-8.592 -0.646 7.819 10
-8.844 -0.474 7.575 10
-9.124 -0.49 7.4 10
-9.569 -0.332 7.216 10
-9.873 -0.186 7.189 12
-10.311 0.117 7.302 8
-10.611 0.45 7.431 10
-10.663 0.579 7.738 10
-10.845 0.792 7.936 10
-10.893 0.847 7.996 10
-10.773 1.067 7.893 10
-10.433 1.64 7.206 10
-9.964 2.128 6.627 10
-9.421 2.904 5.825 10
-9.045 3.514 5.185 10
-9.176 3.691 4.723 10
-9.457 3.675 4.417 10
-9.811 3.371 4.333 10
-10.122 2.964 4.259 10
-10.323 2.715 4.151 12
-10.376 2.659 3.888 8
-10.366 2.525 3.481 20
-10.321 2.667 3.09 12
-10.18 2.76 2.973 9
-10.172 2.755 2.92 11
-10.137 2.695 3.119 20
-10.091 2.923 3.112 8
-9.981 3.335 2.966 10
-9.737 3.845 2.755 12
-9.562 4.529 2.339 10
-9.476 4.754 2.102 8
-9.533 4.812 2.094 12
-9.562 4.948 2.236 9
-9.612 5.044 2.475 11
-9.55 5.142 2.767 11
-9.409 5.224 2.968 7
-9.081 5.233 3.114 12
-8.995 5.295 3.596 9
-9.021 5.355 4.024 11
-9.05 5.049 4.539 12
-8.832 4.678 5.152 6
-8.418 4.211 5.154 19
-8.003 3.744 5.157 11
-7.575 3.921 5.169 11
-7.601 4.067 4.843 9
-7.582 4.256 4.793 9
-7.651 4.288 4.618 11
-7.733 4.041 4.347 10
-8.101 3.794 4.146 10
-8.643 3.294 3.938 9
-9.095 2.952 3.854 10
-9.746 2.303 3.576 10
-10.031 1.484 3.227 11
-10.144 0.919 2.885 10
-10.17 0.337 2.501 10
-9.998 0.062 2.312 10
-9.95 0.172 2.303 10
-9.969 0.505 2.415 10
-10.074 0.854 2.568 14
-10.172 1.403 2.755 7
-10.232 1.824 2.911 8
-10.352 2.226 3.114 10
-10.4 2.686 3.236 10
-10.455 2.947 3.325 11
-10.208 2.978 3.246 10
-9.507 2.523 2.861 10
-8.877 2.011 2.557 10
-7.987 1.28 2.375 10
-7.398 0.78 2.36 10
-7.115 0.146 2.707 10
-6.964 -0.842 3.217 10
-7.074 -1.613 3.605 10
-7.477 -2.631 4.252 10
-7.9 -3.232 4.673 10
-8.355 -3.332 5.106 10
-8.619 -2.746 5.621 10
-8.59 -1.912 5.877 10
-8.37 -0.445 5.98 10
-7.867 1.175 5.959 10
-7.556 2.109 5.856 10
-7.433 3.136 5.81 10
-7.503 3.529 5.918 10
-7.86 3.282 6.265 10
-8.178 2.604 6.72 12
-8.307 1.833 7.117 8
-8.389 0.737 7.627 16
-8.303 -0.019 7.848 4
-8.054 -0.486 8.109 12
-7.632 -1.137 8.465 8
-7.259 -1.462 8.71 10
-6.72 -1.872 9.145 10
-6.382 -2.14 9.433 9
-6.014 -2.128 9.895 11
-5.394 -1.999 10.247 10
-4.939 -1.786 10.407 11
-4.027 -1.596 10.172 9
-2.631 -1.407 9.502 10
-1.486 -1.335 8.942 10
0.174 -1.331 8.329 10
1.379 -1.302 8.111 10
2.027 -1.508 8.078 10
2.705 -1.702 8.094 9
2.865 -1.829 8.164 11
3.275 -1.951 8.334 10
3.552 -1.934 8.485 10
3.926 -1.929 8.7 10
4.197 -1.884 8.983 10
4.218 -1.843 9.165 10
4.098 -1.781 9.315 14
3.9 -1.695 9.102 6
3.804 -1.649 8.822 12
3.986 -1.551 8.382 10
4.309 -1.474 7.972 9
4.79 -1.465 7.692 11
5.506 -1.45 7.196 10
5.944 -1.489 6.861 8
6.584 -1.582 6.373 13
7.019 -1.632 6.004 9
7.259 -1.807 5.707 10
7.515 -2.102 5.358 9
7.57 -2.341 5.161 9
7.572 -2.664 4.939 12
7.477 -2.896 4.836 10
7.364 -3.009 4.786 8
7.177 -3.069 4.742 12
7.043 -3.045 4.726 8
6.794 -2.978 4.764 11
6.375 -2.911 4.843 11
6.03 -2.896 4.915 8
5.576 -2.949 5.099 12
5.164 -2.992 5.339 9
4.922 -3.035 5.537 10
4.522 -3.134 5.767 11
4.232 -3.165 5.884 8
4.01 -3.213 5.928 14
3.677 -3.258 5.949 6
3.502 -3.248 5.94 11
3.172 -3.294 6.004 11
2.906 -3.347 6.057 9
2.638 -3.466 6.155 11
2.128 -3.624 6.26 10
1.774 -3.727 6.291 9
1.247 -3.933 6.39 11
0.67 -4.173 6.528 9
0.335 -4.374 6.66 11
-0.177 -4.639 6.856 10
-0.517 -4.802 6.986 9
-0.849 -4.922 7.091 11
-1.35 -5.121 7.302 9
-1.673 -5.255 7.448 11
-2.14 -5.413 7.718 10
-2.451 -5.516 7.948 9
-2.803 -5.59 8.176 11
-3.275 -5.657 8.508 9
-3.603 -5.7 8.717 11
-4.007 -5.829 8.825 10
-4.204 -5.908 8.829 8
-4.23 -6.069 8.633 12
-4.218 -6.212 8.401 9
-4.129 -6.27 8.269 10
-4.153 -6.275 8.087 11
-4.374 -5.99 7.939 8
-4.632 -5.722 7.826 12
-5.09 -5.252 7.723 9
-5.434 -4.836 7.671 10
-5.808 -4.517 7.611 11
-6.347 -4.158 7.431 8
-6.687 -4.0 7.242 12
-7.156 -3.847 6.84 8
-7.577 -3.694 6.452 12
-7.833 -3.581 6.184 10
-8.243 -3.39 6.011 8
-8.523 -3.193 6.052 13
-8.963 -3.062 6.057 8
-9.665 -3.007 6.066 10
-10.213 -3.031 5.98 11
-10.912 -2.863 6.133 9
-11.324 -2.748 6.378 11
-11.717 -2.353 6.813 9
-12.093 -2.13 7.139 10
-12.318 -2.099 7.225 12
-12.059 -2.276 7.244 8
-11.422 -2.516 7.017 11
-10.802 -2.583 6.9 11
-10.158 -2.252 6.438 8
-9.998 -1.714 6.042 11
-9.758 -0.897 5.566 8
-9.646 0.076 5.159 12
-9.557 0.653 5.097 9
-9.727 1.177 4.953 9
-10.113 1.283 4.941 12
-10.216 1.151 4.9 9
-10.285 0.931 4.683 11
-10.096 0.763 4.546 14
-9.983 0.438 4.273 5
-10.034 0.409 3.813 11
-10.117 0.469 3.531 9
-10.055 0.742 3.112 10
-9.916 1.173 2.829 13
-9.708 1.443 2.853 6
-9.672 1.735 2.659 13
-9.782 1.814 2.602 8
-9.979 1.956 2.58 17
-10.237 2.039 2.398 2
-10.311 2.147 2.408 10
-10.455 2.43 2.382 11
-10.512 2.65 2.319 11
-10.615 2.98 2.37 10
-10.706 3.311 2.334 11
-10.728 3.466 2.334 7
-10.759 3.655 2.401 13
-10.745 3.734 2.355 8
-10.845 3.739 2.762 10
-10.606 3.718 3.521 12
-10.357 3.663 4.213 8
-9.682 3.421 4.86 12
-8.916 3.208 5.166 8
-8.504 2.659 4.637 10
-7.429 2.858 3.885 12
-6.78 3.244 3.179 8
-6.098 3.823 2.717 12
-5.401 4.764 2.738 8
-5.671 5.023 3.248 9
-6.066 5.231 3.739 13
-6.495 5.245 3.986 9
-7.098 5.449 4.244 9
-7.544 5.475 4.429 11
-7.864 5.552 4.632 8
-8.245 5.389 4.86 13
-8.451 5.037 5.075 8
-8.779 4.58 4.74 11
-9.339 3.95 4.182 10
-9.84 3.56 3.6 8
-10.204 3.057 2.954 13
-10.299 2.772 2.667 8
-10.137 2.537 2.454 10
-10.309 2.229 2.305 10
-10.618 2.032 2.221 9
-11.111 1.632 2.106 13
-11.571 1.132 2.08 9
-11.695 0.706 1.989 9
-11.7 0.105 1.651 11
-11.52 -0.292 1.345 9
-11.212 -0.203 0.998 12
-10.891 0.26 0.84 8
-10.69 0.9 0.928 10
-10.383 1.527 1.113 11
-10.266 1.891 1.398 9
-10.127 1.407 1.47 11
-10.058 0.481 1.678 10
-10.093 -0.433 1.79 9
-10.216 -1.58 2.015 11
-10.371 -2.255 2.264 8
-10.371 -2.396 2.571 11
-10.23 -2.133 3.284 9
-10.002 -1.637 3.885 10
-9.502 -0.639 4.455 12
-8.774 0.56 4.769 9
-8.188 1.355 4.675 11
-7.51 2.149 4.616 8
-7.105 2.442 4.587 11
-7.098 2.166 4.838 11
-7.206 1.496 5.406 9
-7.472 0.687 6.095 20
-7.738 -0.122 6.785 9
-7.809 -0.696 7.426 10
-7.661 -0.893 7.805 11
-7.445 -0.95 8.027 11
-7.019 -0.981 8.307 10
-6.44 -1.06 8.554 9
-5.966 -1.122 8.748 11
-5.279 -1.247 8.985 9
-4.802 -1.398 9.165 10
-4.288 -1.412 9.155 11
-3.495 -1.4 9.188 8
-2.916 -1.326 9.179 12
-1.98 -1.323 9.143 10
-1.345 -1.369 9.16 9
-0.763 -1.513 9.143 11
0.021 -1.714 9.165 8
0.45 -1.843 9.212 12
1.304 -1.807 9.188 10
1.877 -1.781 9.176 9
2.245 -1.697 9.126 11
2.786 -1.783 9.191 8
2.901 -2.035 9.327 11
3.169 -2.149 9.423 11
3.383 -2.274 9.394 8
3.423 -2.229 9.251 12
3.742 -2.217 8.851 9
3.964 -2.26 8.47 10
4.599 -2.456 8.152 9
5.243 -2.92 7.939 10
5.609 -3.351 7.982 10
6.074 -3.739 7.967 10
6.181 -3.964 8.015 10
6.394 -3.61 7.754 12
6.605 -3.019 7.199 8
6.718 -2.47 6.701 12
6.916 -1.853 5.98 10
6.9 -1.752 5.525 9
6.885 -1.889 5.365 11
6.679 -2.226 5.319 8
6.387 -2.633 5.497 12
6.059 -2.887 5.702 10
5.621 -3.172 5.889 9
5.374 -3.256 5.961 11
5.011 -3.335 5.959 9
4.613 -3.332 5.894 11
4.326 -3.299 5.849 10
3.825 -3.179 5.894 9
3.442 -3.064 6.014 10
3.114 -2.88 6.124 10
2.683 -2.597 6.21 10
2.466 -2.401 6.205 11
2.063 -2.255 6.265 8
1.776 -2.207 6.306 12
1.417 -2.355 6.473 8
1.012 -2.566 6.672 11
0.792 -2.726 6.806 11
0.459 -2.952 6.885 8
0.234 -3.155 6.751 12
0.055 -3.296 6.586 9
-0.126 -3.483 6.354 10
-0.196 -3.605 6.177 11
-0.287 -3.687 6.16 8
-0.684 -3.811 6.284 12
-1.079 -3.89 6.476 9
-1.74 -4.082 6.725 10
-2.312 -4.237 6.924 11
-2.882 -4.52 7.048 8
-3.66 -4.807 7.278 12
-4.173 -4.982 7.45 9
-4.814 -5.051 7.639 10
-5.243 -4.826 7.762 11
-5.463 -4.596 7.778 8
-5.772 -4.295 7.74 11
-5.951 -4.098 7.685 11
-6.153 -4.036 7.527 9
-6.548 -4.039 7.314 11
-6.854 -4.113 7.156 8
-7.297 -4.28 6.9 12
-7.627 -4.438 6.746 10
-7.951 -4.575 6.612 9
-8.317 -4.599 6.399 11
-8.547 -4.529 6.284 8
-8.889 -4.297 6.133 12
-9.248 -3.9 5.918 10
-9.564 -3.615 5.781 8
-10.019 -3.181 5.607 12
-10.362 -2.911 5.468 8
-10.67 -2.65 5.3 12
-11.14 -2.501 5.166 10
-11.47 -2.501 5.07 8
-11.793 -2.329 5.006 12
-11.947 -2.269 5.07 9
-11.947 -1.728 5.085 10
-11.956 -0.931 5.188 11
-11.973 -0.306 5.26 8
-11.92 0.402 5.039 12
-11.86 0.742 4.836 9
-11.753 0.778 4.292 10
-11.573 0.787 3.473 11
-11.463 0.713 2.947 8
-11.269 0.682 2.202 12
-11.118 0.766 1.613 10
-11.039 0.876 1.3 9
-10.953 0.981 1.055 11
-10.951 1.043 1.029 9
-10.9 0.837 0.991 11
-10.625 0.849 0.823 10
-10.357 0.866 0.586 9
-10.007 0.895 0.083 10
-9.701 1.125 -0.311 9
-9.631 1.302 -0.622 11
-9.725 1.599 -1.0 12
-9.9 1.884 -1.113 7
-10.228 2.331 -1.242 12
-10.544 2.614 -1.326 8
-10.757 2.518 -1.182 11
-11.085 2.394 -1.0 18
-11.377 2.111 -0.916 11
-11.518 1.994 -0.689 10
-11.599 2.135 -0.622 11
-11.487 2.322 -0.586 11
-11.257 2.504 -0.435 8
-11.02 2.703 -0.567 12
-10.673 2.949 -0.579 10
-10.405 3.179 -0.598 9
-10.072 3.349 -0.433 11
-9.897 3.337 -0.129 8
-9.878 3.33 0.079 12
-9.813 3.462 0.464 9
-9.813 3.653 0.665 11
-9.612 3.892 1.063 9
-9.555 3.921 1.46 9
-9.543 3.811 1.68 12
-9.277 3.837 1.742 10
-9.212 3.816 1.608 9
-8.738 4.096 1.414 11
-8.269 4.431 1.244 9
-8.054 4.63 1.233 11
-7.486 4.977 1.568 10
-7.177 5.418 2.327 9
-6.864 5.803 3.062 11
-6.876 6.32 3.67 8
-7.24 6.689 3.931 12
-7.642 6.737 3.799 10
-8.142 6.761 3.636 8
-8.317 6.653 3.6 12
-8.698 6.299 3.464 8
-9.002 6.028 3.332 11
-9.311 5.518 3.026 11
-9.567 4.769 2.482 8
-9.617 4.266 2.039 12
-9.624 3.533 1.417 8
-9.593 2.911 0.871 11
-9.615 2.528 0.562 11
-9.552 1.987 0.172 8
-9.533 1.675 -0.038 12
-9.516 1.527 -0.153 9
-9.524 1.678 -0.433 10
-9.615 1.987 -0.632 11
-9.67 2.6 -0.533 8
-9.658 3.203 -0.402 12
-9.737 3.418 0.095 10
-9.931 3.624 0.656 10
-10.16 3.526 0.919 10
-10.4 3.315 1.07 9
-10.429 2.87 0.888 10
-10.342 2.434 0.644 10
-10.292 1.539 0.316 9
-10.232 0.756 0.1 12
-10.275 -0.1 0.172 8
-10.414 -1.359 0.577 11
-10.517 -2.159 1.065 9
-10.63 -3.04 1.75 10
-10.735 -3.524 2.279 12
-10.654 -3.296 2.568 8
-10.29 -2.451 2.899 12
-9.916 -1.525 3.033 9
-9.275 -0.275 3.349 9
-8.525 0.804 3.591 12
-8.058 1.266 3.792 8
-7.52 1.699 3.981 12
-7.249 1.81 3.988 10
-7.237 1.544 4.288 8
-7.414 1.029 5.015 12
-7.663 0.543 5.755 9
-8.037 -0.076 6.689 10
-8.35 -0.459 7.311 10
-8.391 -0.588 7.544 9
-8.243 -0.586 7.759 19
-7.759 -0.481 7.888 11
-7.275 -0.375 8.018 12
-6.627 -0.435 8.154 8
-5.827 -0.665 8.329 12
-5.238 -0.864 8.396 9
-4.271 -0.912 8.647 10
-3.45 -0.811 8.884 11
-2.968 -0.672 9.1 8
-2.188 -0.696 9.284 12
-1.786 -0.871 9.284 10
