,x,y,z,label
43,-0.28075790982206833,0.5621000908887022,0.8099386501962924,0
44,0.08934955282799685,0.5783556008147621,0.3949733406241437,0
45,0.37680317702977084,0.44675664654378994,0.15665873354753318,0
46,0.5265586517658926,0.5140403224116554,-0.022970901536462397,0
47,0.28803330402399496,0.4331868295620355,0.3398630877376778,0
48,0.3207104029454124,0.3555844386976276,0.43995522270985393,0
49,0.4362160841596207,0.4254124552495721,0.36280086866880157,0
50,0.7098649446459295,0.4040682639553543,0.039586682821147925,0
51,0.8947439321264625,0.4071780136803397,-0.19425952537277646,0
52,0.8085952167881801,0.4071780136803397,-0.16506598600589142,0
53,0.6880219640834847,0.4006758097099157,-0.08284744656446075,0
54,0.5650022975557955,0.4186275467586949,0.05894974464612241,0
55,0.517297228007416,0.41594185381438936,0.14384932341716505,0
56,0.4629518923680532,0.42103053518254724,0.2364941269181975,0
57,0.44285635025060394,0.4324800682609025,0.2764118236035299,0
58,0.4278283796236419,0.44308148777789813,0.3091800820765642,0
59,0.4314980003581326,0.4470393510642432,0.31215901466502183,0
60,0.44198263102810614,0.44336419229835133,0.3070948292646435,0
61,0.4591075277890629,0.4436468968188046,0.31215901466502183,0
62,0.471339596904032,0.4450604194210706,0.3243726382776977,0
63,0.478853582217513,0.4565099524994259,0.35416196416227447,0
64,0.472912291504528,0.47248275790503264,0.398548059730293,0
65,0.46050547854505935,0.4843563477640677,0.43280578449755586,0
66,0.41769323664266755,0.5001878009094478,0.4855328913132559,0
67,0.3561834033788228,0.5079621752219112,0.5203864025982105,0
68,0.3219336098569094,0.508386232002591,0.5183011497862903,0
69,0.28768381633499585,0.5086689365230443,0.5162158969743694,0
70,0.2976442154714707,0.5032975506344333,0.478979239618649,0
71,0.33783529970636916,0.4928374833776642,0.43340157101524757,0
72,0.36422162022580257,0.485345813585654,0.4104637900841238,0
73,0.3963744876137213,0.4758752121504712,0.37292923946955725,0
74,0.4122761774631812,0.4656978494141555,0.34135255403190634,0
75,0.4148973351306746,0.4613159293471306,0.30232853712311125,0
76,0.4173437489536684,0.45693400928010575,0.26300662695547056,0
77,0.4101792513291865,0.4589129409232783,0.23798359321242654,0
78,0.40528642368319884,0.4632948609903031,0.22308893027013815,0
79,0.40179154679320767,0.46937300818004724,0.2236847167878299,0
80,0.4122761774631812,0.47615791667092444,0.2093858403632332,0
81,0.426605172712145,0.4785609050947768,0.19598064371517387,0
82,0.4425068625616048,0.4816706548197621,0.17512811559597036,0
83,0.4542147001430752,0.4826601206413484,0.15665873354753318,0
84,0.4521177740090806,0.48294282516180165,0.1530840144413839,0
85,0.4391867295161132,0.48562851810610724,0.1602334526536825,0
86,0.4245082465781503,0.4877488020095063,0.17453232907827862,0
87,0.40738334981719354,0.4894450291322256,0.19449117742094482,0
88,0.39847141374771605,0.49001043817313206,0.22010999768168057,0
89,0.4169942612646693,0.48393229098338786,0.23500466062396896,0
90,0.43534236493712297,0.47785414379364377,0.25019721682510293,0
91,0.47046587768153425,0.4654151448937022,0.25377193593125175,0
92,0.4923088582439791,0.45014910078922854,0.26300662695547056,0
93,0.49772591742346534,0.4392649767517797,0.2722413179796894,0
94,0.4821737152630046,0.4336108863427154,0.2993496045346537,0
95,0.43569185262612203,0.4392649767517797,0.34075676751421513,0
96,0.3942775614797266,0.44873557818696247,0.3705460933987914,0
97,0.346223004242348,0.4620226906482636,0.4036122451306708,0
98,0.31896296450041683,0.4700797694811803,0.4185069080729592,0
99,0.33451516666087755,0.47615791667092444,0.408378537272203,0
100,0.3797738223862633,0.47955037091636304,0.37203555969301993,0
101,0.4314980003581326,0.4792676663959098,0.33301154278422485,0
102,0.49772591742346534,0.486052574886787,0.2764118236035299,0
103,0.5415866223928545,0.49043449495381186,0.23291940781204873,0
104,0.5433340608378502,0.5073967661810048,0.22308893027013815,0
105,0.5143265826509235,0.523934980627518,0.22517418308205892,0
106,0.471339596904032,0.5334055820627008,0.2445372449070334,0
107,0.39899564528121473,0.5384942634308586,0.28356126181582847,0
108,0.3390585066178661,0.533688286583154,0.3157337337711706,0
109,0.3081288461414442,0.5208252309025326,0.3479062057265132,0
110,0.303061274650957,0.5008945622105808,0.3678650540691794,0
111,0.32735066903639565,0.485345813585654,0.3678650540691794,0
112,0.3755799701182739,0.4654151448937022,0.355651430456503,0
113,0.4302747934466358,0.4565099524994259,0.32288317198346916,0
114,0.4591075277890629,0.4548137253767066,0.30232853712311125,0
115,0.4779798629950152,0.44915963496764233,0.2880296606985146,0
116,0.472912291504528,0.4477461123653762,0.28564651462774876,0
117,0.45037033556408496,0.43657928380747413,0.2987538180169625,0
118,0.4161205420421714,0.4220200010041335,0.3157337337711706,0
119,0.3918311476567328,0.41155993374736455,0.3264578910896185,0
120,0.36719226558229506,0.4035028549144478,0.34492727313805566,0
121,0.35496019646732596,0.40237203683263495,0.3571408967507321,0
122,0.362474181780807,0.40986370662464516,0.36220508215110986,0
123,0.3750557385847752,0.4183448422382417,0.37352502598724896,0
124,0.3879867830777425,0.42442298942798584,0.3770997450933983,0
125,0.40231577832670634,0.42583651203025197,0.38067446419954704,0
126,0.41070348286268515,0.4179207854575619,0.38931336870607414,0
127,0.4140236159081767,0.40915694532351216,0.3913986215179949,0
128,0.4161205420421714,0.39799011676561014,0.400037526024522,0
129,0.4169942612646693,0.3916292650554128,0.408378537272203,0
130,0.40528642368319884,0.39841417354628994,0.426252132802949,0
131,0.3846666500322509,0.41226669504849756,0.4456151946279235,0
132,0.36544482713729953,0.42852220497455745,0.4584246047582916,0
133,0.35286327033333126,0.44675664654378994,0.45991407105252013,0
134,0.35076634419933655,0.4559445434585195,0.4497857002517645,0
135,0.36806598480479286,0.4538242595551204,0.4354868238271678,0
136,0.3885110146112412,0.45085586209036155,0.42118794740257115,0
137,0.40231577832670634,0.4457671807222037,0.4185069080729592,0
138,0.4143731035971759,0.4423747264767651,0.4149321889668099,0
139,0.4098297636401873,0.44873557818696247,0.408378537272203,0
140,0.40179154679320767,0.4562272479789727,0.40212277883644226,0
141,0.381870748520258,0.4690903036595941,0.3955691271418354,0
142,0.36334790100330483,0.4802571322174961,0.38990915522376585,0
143,0.3533875018668299,0.4826601206413484,0.3842491833056963,0
144,0.362474181780807,0.4809638935186291,0.3663755877749504,0
145,0.3839676746542527,0.47375492824707205,0.3485019922442049,0
146,0.4182174681761662,0.46598055393460863,0.32139370568924014,0
147,0.45246726169807966,0.4630121564698499,0.2987538180169625,0
148,0.4674952323250417,0.4640016222914361,0.2880296606985146,0
149,0.4737860107270258,0.4673940765368747,0.28296547529813676,0
150,0.4671457446360426,0.4714932920834464,0.2871359809219773,0
151,0.4294010742241379,0.47714738249251065,0.30590325622926057,0
152,0.3750557385847752,0.4812465980390824,0.337777834925757,0
153,0.32944759517039035,0.48294282516180165,0.3642903349630301,0
154,0.29484831395947775,0.4812465980390824,0.3913986215179949,0
155,0.28890702324649276,0.47615791667092444,0.4056974979425916,0
156,0.32158412216791027,0.46880759913914083,0.3949733406241437,0
157,0.36806598480479286,0.4599024067448645,0.38216393049377606,0
158,0.4035389852382033,0.4545310208562534,0.3684608405868711,0
159,0.43237171958063036,0.4559445434585195,0.3514809248326625,0
160,0.4395362172051124,0.4613159293471306,0.34582095291459297,0
161,0.4185669558651653,0.4768646779720575,0.33718204840806587,0
162,0.38099702929776025,0.5001878009094478,0.3398630877376778,0
163,0.3500673688213383,0.5168673676161876,0.3464167394322847,0
164,0.3093520530529411,0.5334055820627008,0.36280086866880157,0
165,0.29397459473697996,0.5384942634308586,0.383355503529159,0
166,0.29519780164847687,0.5358085704865531,0.39288808781222345,0
167,0.31948719603391557,0.5319920594604347,0.38127025071723875,0
168,0.3533875018668299,0.5283169006945428,0.359821936080344,0
169,0.3858898569437479,0.529730423296809,0.3234789585011604,0
170,0.4169942612646693,0.5380702066501788,0.2901149135104354,0
171,0.4248577342671494,0.5475408080853615,0.2773055033800672,0
172,0.4140236159081767,0.5615346818477958,0.2799865427096792,0
173,0.3720850932282827,0.5702985219818456,0.3157337337711706,0
174,0.33206875283788373,0.5719947491045648,0.3485019922442049,0
175,0.28593637789000026,0.5584249321228104,0.3964628069183727,0
176,0.2588510819925687,0.5404731950740311,0.4283373856148692,0
177,0.2616469835045616,0.506972709400325,0.35416196416227447,0
178,0.3161670629884239,0.5310025936388484,0.2680708123558484,0
179,0.3762789454962721,0.5702985219818456,0.16678710434828883,0
180,0.4500208478750859,0.5472581035649083,0.1295504469925684,0
181,0.5148508141844221,0.5425934789774303,0.18168176729057722,0
182,0.5863210465847416,0.4802571322174961,0.18227755380826893,0
183,0.6637325696980461,0.4213132397030005,0.19508696393863656,0
184,0.7278635606293841,0.4247056939484391,0.14384932341716505,0
185,0.7684041325532817,0.47545115536979143,0.07831280647109742,0
186,0.7507550042588262,0.5263379690513703,0.07622755365917717,0
187,0.48846449366498873,0.572277453625018,0.25436772244894346,0
188,0.4750092176385227,0.5574354663012242,0.31007376185310104,0
189,0.4851443606194971,0.49509911954128993,0.3800786776818558,0
190,0.3855403692547487,0.4321973637404493,0.3199042393950116,0
191,0.524811213320897,0.37056777828164816,0.06758864915264952,0
192,0.39899564528121473,0.39700065094402387,0.13878513801678724,0
193,0.4314980003581326,0.375656459649806,0.14325353689947384,0
194,0.5737394897807734,0.3551603819169479,0.2773055033800672,0
195,0.11486215412493239,0.3226493620648279,0.8841140716488878,0
196,-0.06285233573111873,0.3490822347272037,0.9484590155595725,0
197,-0.39905949254826945,0.42300946682571977,1.0795320494517082,0
198,-0.4635399711686066,0.4362965792870209,0.9511400548891844,0
199,0.07309837528953789,0.4613159293471306,0.34999145853843344,0
200,0.34447556579735245,0.4268259778518382,0.08814328401300746,0
201,0.7615891226177988,0.40307879813376807,-0.26188129513076464,0
202,0.9068012573969321,0.440254442573366,-0.3524408458198768,0
203,1.0265007908791297,0.45764077058123875,-0.39891219419981583,0
204,1.0415287615060917,0.4625880996891701,-0.33814196939528013,0
205,0.9109951096649215,0.45693400928010575,-0.1891953399723984,0
206,0.7051468608444414,0.4620226906482636,0.022606767066939294,0
207,0.4872412867534918,0.48704204070837326,0.22517418308205892,0
208,0.4302747934466358,0.49410965371970367,0.277901289897759,0
209,0.3734830439842792,0.501177266731034,0.33062839671345895,0
210,0.4215376012216578,0.49241342659698434,0.3163295202888623,0
211,0.4980754051124645,0.4802571322174961,0.2993496045346537,0
212,0.5185204349189129,0.4717759966038996,0.3270536776073097,0
213,0.508560035782438,0.4671113720164215,0.3913986215179949,0
214,0.46889318308103817,0.4673940765368747,0.45991407105252013,0
215,0.4148973351306746,0.47106923530276656,0.5096622452797626,0
216,0.3390585066178661,0.47785414379364377,0.5552399138831645,0
217,0.29397459473697996,0.4809638935186291,0.564772498166229,0
218,0.23997874678661635,0.49043449495381186,0.5597083127658512,0
219,0.23788182065262164,0.5100824591253105,0.5069812059501512,0
220,0.2574531312365722,0.5266206735718236,0.4584246047582916,0
221,0.30445922540695347,0.5475408080853615,0.38216393049377606,0
222,0.36002776795781316,0.5621000908887022,0.3199042393950116,0
223,0.38728780769974436,0.562524147669382,0.2987538180169625,0
224,0.4140236159081767,0.5547497733569187,0.2799865427096792,0
225,0.4148973351306746,0.534395047884287,0.2758160370858387,0
226,0.41559631050867285,0.5140403224116554,0.27164553146199766,0
227,0.40948027595118824,0.5001878009094478,0.25019721682510293,0
228,0.39305435456822974,0.5049937777571525,0.23172783477666528,0
229,0.3687649601827911,0.523228219326385,0.24096252580088412,0
230,0.3395827381513648,0.5418867176762973,0.26360241347316227,0
231,0.3173902698999208,0.5581422276023572,0.2972643517227334,0
232,0.3236810483019049,0.5574354663012242,0.3234789585011604,0
233,0.33661209279487225,0.55135731911148,0.3356925821138368,0
234,0.3750557385847752,0.5363739795274596,0.3151379472534794,0
235,0.41769323664266755,0.5168673676161876,0.28236968878044505,0
236,0.4425068625616048,0.5035802551548865,0.25079300334279414,0
237,0.4550884193655731,0.49382694919925046,0.22576996959975013,0
238,0.44705020251859334,0.49241342659698434,0.22010999768168057,0
239,0.4182174681761662,0.5035802551548865,0.24721828423664538,0
240,0.37592945780727294,0.523228219326385,0.285050728110057,0
241,0.3458735165533489,0.5394837292524449,0.3163295202888623,0
242,0.3203609152564133,0.5581422276023572,0.3505872450561252,0
243,0.33364144743837976,0.56761282903754,0.3443314866203639,0
244,0.3603772556468123,0.5686022948591262,0.3270536776073097,0
245,0.40528642368319884,0.5681782380784464,0.2993496045346537,0
246,0.44530276407359776,0.5654925451341408,0.2686665988735401,0
247,0.4708153653705333,0.5608279205466628,0.25168668311933146,0
248,0.49353206515547593,0.5615346818477958,0.23083415500012794,0
249,0.4980754051124645,0.5635136134909683,0.22100367745821792,0
250,0.478853582217513,0.5698744652011657,0.22517418308205892,0
251,0.4521177740090806,0.5797691234170282,0.23589834040050628,0
252,0.41157720208518295,0.5824548163613338,0.27432657079160966,0
253,0.3720850932282827,0.5817480550602008,0.3187126663596287,0
254,0.36631854635979727,0.5732669194466042,0.33301154278422485,0
255,0.37138611785028447,0.5574354663012242,0.33867151470229434,0
256,0.39305435456822974,0.5431588880183368,0.3199042393950116,0
257,0.4098297636401873,0.5280341961740896,0.3079885090411808,0
258,0.4169942612646693,0.5161606063150546,0.3115632281473301,0
259,0.39969462065921296,0.5106478681662168,0.3434378068438266,0
260,0.381870748520258,0.5089516410434975,0.3785892113876268,0
261,0.3675417532712941,0.5117786862480297,0.40122909905990495,0
262,0.35461070877832684,0.5168673676161876,0.4226774136967997,0
263,0.35496019646732596,0.5229455148059318,0.42416687999102876,0
264,0.35583391568982375,0.523934980627518,0.4256563462852578,0
265,0.3542612210893277,0.5229455148059318,0.4375720766390881,0
266,0.3512905757328352,0.5195530605604931,0.45127516654599303,0
267,0.34657249193134715,0.5123440952889362,0.46825508230020163,0
268,0.30445922540695347,0.46159863386758376,0.41195325637835234,0
269,0.2646176288610541,0.4129734563496306,0.34492727313805566,0
270,0.3009643485169623,0.44407095359948434,0.22219525049360084,0
271,0.30026537313896406,0.48223606386066864,0.2052153347393927,0
272,0.33748581201737005,0.5654925451341408,0.2588361213316301,0
273,0.45788432087756603,0.5659166019148206,0.23023836848243676,0
274,0.5022692573804539,0.48633527940724025,0.257346655037401,0
275,0.6403168945351052,0.44407095359948434,0.09261168289569408,0
276,0.9415752824523442,0.3943149579997183,-0.22494253103389003,0
277,0.6850513187269922,0.4101464111450984,-0.09923157580097766,0
278,0.4287020988461397,0.42611921655070517,0.026181486173088592,0
279,-0.1456809180239095,0.4196170125802812,0.6788656163041566,0
280,-0.8832746856565463,0.4207478306620941,1.4840710949642553,0
281,-0.8154740739907176,0.44604988524265693,1.5102857017426827,0
282,-0.5613965240883595,0.4528347937335341,1.327081347552538,0
283,-0.044329488214165505,0.44138526065517886,0.6994202511645141,0
284,0.5454309869718449,0.44647394202333673,0.05120451991613262,0
285,0.8666101731620335,0.4355898179858879,-0.18979112649008986,0
286,0.9817663666872428,0.4470393510642432,-0.2133246939389051,0
287,1.0967478163679523,0.458630236402825,-0.2368582613877206,0
288,1.0516639044870661,0.4765819734516043,-0.1829395815366374,0
289,0.8578729809370557,0.5178568334377739,-0.050972867867964,0
290,0.684352343348994,0.5554565346580517,0.07324862107071907,0
291,0.471339596904032,0.5895224293726642,0.24662249771895364,0
292,0.3458735165533489,0.6006892579305663,0.36280086866880157,0
293,0.32315681676840624,0.5956005765624083,0.400037526024522,0
294,0.346223004242348,0.5790623621158951,0.39288808781222345,0
295,0.40860655672869045,0.5659166019148206,0.3362883686315285,0
296,0.5005218189354582,0.5384942634308586,0.26151716066124203,0
297,0.565526529089294,0.5025907893333001,0.21802474486976034,0
298,0.5847483519842456,0.4782782005743235,0.21862053138745205,0
299,0.5634296029552993,0.45693400928010575,0.26360241347316227,0
300,0.5124044003614283,0.44986639626877534,0.3270536776073097,0
301,0.4320222318916313,0.4632948609903031,0.3940796608476064,0
302,0.33206875283788373,0.48704204070837326,0.4619993238644409,0
303,0.2726558457080338,0.507679470701458,0.4855328913132559,0
304,0.22232961849216093,0.5363739795274596,0.494171795819783,0
305,0.23788182065262164,0.5533362507546525,0.45336041935791377,0
306,0.2730053333970329,0.5601211592455297,0.41195325637835234,0
307,0.33154452130438505,0.5615346818477958,0.35416196416227447,0
308,0.38099702929776025,0.5547497733569187,0.3115632281473301,0
309,0.41105297055168427,0.5462686377433221,0.29279595284004684,0
310,0.4290515865351388,0.53510180918542,0.28445494159236584,0
311,0.4236345273556525,0.5293063665161292,0.2922001663223556,0
312,0.40109257141520943,0.5202598218616262,0.30590325622926057,0
313,0.36806598480479286,0.5079621752219112,0.3178189865830914,0
314,0.3554844280008246,0.49382694919925046,0.3091800820765642,0
315,0.34290287119685636,0.47955037091636304,0.3008390708288827,0
316,0.36090148718031095,0.4700797694811803,0.2880296606985146,0
317,0.3825697238982562,0.4666873152357417,0.2787949696742963,0
318,0.405635911372198,0.47615791667092444,0.2880296606985146,0
319,0.4299253057576366,0.49509911954128993,0.3064990427469523,0
320,0.44075942411660923,0.512768152069616,0.3234789585011604,0
321,0.4458269956070965,0.5293063665161292,0.34224623380844366,0
322,0.434119158025626,0.5326988207615677,0.35356617764458276,0
323,0.4211881135326587,0.5266206735718236,0.355651430456503,0
324,0.39689871914722,0.5178568334377739,0.359821936080344,0
325,0.3783758716302668,0.5100824591253105,0.36280086866880157,0
326,0.362474181780807,0.507679470701458,0.36280086866880157,0
327,0.3561834033788228,0.5093756978241774,0.3642903349630301,0
328,0.3612509748693101,0.5137576178912022,0.3633966551864928,0
329,0.3792495908527646,0.5215319922036656,0.36995030688109964,0
330,0.40179154679320767,0.5290236619956759,0.3785892113876268,0
331,0.4182174681761662,0.5266206735718236,0.39765437995375563,0
332,0.434119158025626,0.5164433108355078,0.4226774136967997,0
333,0.4370898033821185,0.5028734938537535,0.44055100922754564,0
334,0.4211881135326587,0.4819533593402154,0.48195817220710657,0
335,0.3885110146112412,0.4234335236063996,0.5474946891531748,0
336,0.3561834033788228,0.37268806218504724,0.6073712341811733,0
337,0.2550067174135784,0.39021574245314666,0.42416687999102876,0
338,0.17252762280978673,0.4152350925132563,0.2174289583520686,0
339,0.2810435502440126,0.4819533593402154,-0.08493269937638126,0
340,0.36212469409180786,0.523934980627518,-0.4531287673097449,0
341,0.5124044003614283,0.49750210796514227,-0.5779460427661197,0
342,0.9532831200338147,0.4717759966038996,-0.7069338238463352,0
343,1.2167968375391491,0.4477461123653762,-0.7769387396750898,0
344,1.3052172228559258,0.4423747264767651,-0.5764565764718909,0
345,1.1738098517922575,0.3661858582146233,-0.2571150029892324,0
346,0.751628723481324,0.2895729331718016,0.06669496937611273,0
347,0.28348996406700644,0.3783421525941116,0.5454094363412545,0
348,0.01787932042767736,0.4734722237266189,0.8191733412205113,0
349,-0.24441119016616014,0.4314906024393163,0.9731841560437708,0
350,-0.135196287353936,0.5831615776624668,0.8963276952615636,0
351,0.019976246561672063,0.5688849993795794,0.66456673987956,0
352,-0.10007277460952471,0.44067849935404574,0.7166980601775683,0
353,-0.03926191672367831,0.5482475693864945,0.8284080322447296,0
354,-0.0941314838965397,0.5171500721366409,0.8713046615185196,0
355,-0.1490010510694011,0.486052574886787,0.9142012907923096,0
356,0.2483664513225952,0.5310025936388484,0.46914876207673895,0
357,0.6688001411885333,0.5739736807477374,-0.020885648724541888,0
358,0.8332340988626179,0.5621000908887022,-0.21064365460929338,0
359,0.9172858880669056,0.5482475693864945,-0.2976284861922563,0
360,0.82449690663764,0.572277453625018,-0.18055643546587127,0
361,0.691866328662475,0.572277453625018,-0.03518452514913855,0
362,0.5160740210959189,0.5652098406136876,0.1372956717225582,0
363,0.42066388199916,0.5601211592455297,0.20730058755131298,0
364,0.3035855061844557,0.5421694221967505,0.289221233733898,0
365,0.23368796838463224,0.5157365495343748,0.3315220764899963,0
366,0.20695216017619977,0.49651264214355606,0.3464167394322847,0
367,0.1961180418172271,0.47714738249251065,0.36280086866880157,0
368,0.20695216017619977,0.4707865307823133,0.3669713742926421,0
369,0.24504631827710355,0.4768646779720575,0.3705460933987914,0
370,0.28174252562201085,0.4894450291322256,0.38990915522376585,0
371,0.3027117869619579,0.5018840280321671,0.4077827507545118,0
372,0.3186134768114177,0.5208252309025326,0.43191210472101854,0
373,0.29729472778247157,0.5360912750070063,0.45127516654599303,0
374,0.27719918566502233,0.544855115141056,0.4548498856521423,0
375,0.23403745607363136,0.5574354663012242,0.46468036319405237,0
376,0.1961180418172271,0.5635136134909683,0.46825508230020163,0
377,0.18475969192475583,0.5659166019148206,0.47123401488865924,0
378,0.20275830790821037,0.5693090561602592,0.45336041935791377,0
379,0.24364836752110708,0.5688849993795794,0.42923106539140654,0
380,0.3065561515409482,0.5710052832829785,0.3970585934360645,0
381,0.3575813541348193,0.5743977375284172,0.3684608405868711,0
382,0.3906079407452359,0.5712879878034318,0.3571408967507321,0
383,0.41105297055168427,0.5632309089705151,0.35773668326842323,0
384,0.4098297636401873,0.5526294894535194,0.3663755877749504,0
385,0.3813465169867593,0.5363739795274596,0.3991438462479847,0
386,0.3399322258403639,0.5263379690513703,0.4390615429333171,0
387,0.3110994914979367,0.5212492876832124,0.4670635092648187,0
388,0.3086530776749429,0.5168673676161876,0.4625951103821321,0
389,0.33329195974938064,0.5181395379582271,0.4339973575329388,0
390,0.39567551223572306,0.5229455148059318,0.3669713742926421,0
391,0.4821737152630046,0.5259139122706905,0.2808802224862165,0
392,0.5424603416153524,0.5283169006945428,0.22666364937628744,0
393,0.6022227364342014,0.5283169006945428,0.1730428627840501,0
394,0.626162643130641,0.5242176851479712,0.15457348073561294,0
395,0.6139305740156719,0.5151711404934682,0.1730428627840501,0
396,0.5901654111637318,0.49990509638899466,0.2052153347393927,0
397,0.566749736000791,0.48704204070837326,0.2364941269181975,0
398,0.5256849325433948,0.47220005338457943,0.2808802224862165,0
399,0.4965027105119685,0.4640016222914361,0.3070948292646435,0
400,0.49772591742346534,0.4565099524994259,0.31007376185310104,0
401,0.5496248392398343,0.43968903353245953,0.27164553146199766,0
402,0.618998145506159,0.4247056939484391,0.22010999768168057,0
403,0.7177284176484097,0.40477502525648734,0.14682825600562263,0
404,0.787625955448233,0.3858338223861218,0.10452741324952437,0
405,0.8068477783431846,0.3763632209509391,0.10393162673183316,0
406,1.0448488945515835,0.33791540616930166,-0.19932371077315428,0
407,1.253667788728556,0.30441492049559554,-0.48023705386470944,0
408,1.1633252211222842,0.30512168179672855,-0.39235854250520896,0
409,1.067565594336526,0.31049306768533963,-0.2746907052611325,0
410,0.752851930392821,0.34498301918063207,0.1453387897113941,0
411,0.4302747934466358,0.36378286979077096,0.34492727313805566,0
412,0.4169942612646693,0.35318145027377534,0.15457348073561294,0
413,0.25256030359058457,0.4186275467586949,0.16231870546560273,0
414,0.28348996406700644,0.42710868237229144,0.17751126166673672,0
415,0.322457841390408,0.4511385666108148,0.41284693615488965,0
416,0.5449067554383462,0.4302184320972768,0.337777834925757,0
417,0.4701163899925351,0.4700797694811803,0.4825539587247983,0
418,0.19978766255171787,0.5671887722568602,0.620180644311541,0
419,0.5206173610529076,0.5329815252820209,0.41344272267258136,0
420,0.6579660228295606,0.5438656493194698,0.5168116834920612,0
421,1.2444063649700792,0.3649136878725838,-0.1626828399351253,0
422,1.4394204954315866,0.3480927689056174,-0.3476745536783446,0
423,1.0432761999510873,0.4623053951687169,-0.1877058736781696,0
424,0.6270363623531388,0.48294282516180165,-0.022375115018770673,0
425,0.21533986471217859,0.55135731911148,0.4783834531009578,0
426,0.23071732302813977,0.4625880996891701,0.46914876207673895,0
427,0.1169590802589271,0.3544536206158148,0.5781776948142883,0
428,0.02329637960716368,0.3398943378124742,0.6815466556337686,0
429,0.02329637960716368,0.39799011676561014,0.7166980601775683,0
430,-0.012176620826246721,0.4511385666108148,0.7664462344048107,0
431,0.44320583793960305,0.48223606386066864,0.17036182345443812,0
432,0.7984600738072057,0.506972709400325,-0.2028984298793036,0
433,1.060051609023045,0.4589129409232783,-0.5073453404196737,0
434,1.1477730189618234,0.41424562669167003,-0.5985006776264774,0
435,0.9073254889304307,0.3889435721111072,-0.19634477818469673,0
436,0.7671809256417846,0.3698610169805151,-0.017310929618392853,0
437,0.605542869479693,0.3620866426680517,0.15963766613599076,0
438,0.6177749385946621,0.3510611663703762,0.12329468855680766,0
439,0.6118336478816772,0.36519639239303703,0.11108106494413124,0
440,0.648704599071084,0.3865405836872549,0.06758864915264952,0
441,0.706894299289437,0.3967179464235706,0.026181486173088592,0
442,0.7558225757493134,0.41226669504849756,0.007712104124651436,0
443,0.7891986500487291,0.4247056939484391,-0.0009268003818756805,0
444,0.7750443986442648,0.43869956771087326,0.04107614911537698,0
445,0.7720737532877724,0.4504318053096818,0.07533387388263985,0
446,0.7783645316897565,0.45693400928010575,0.08695171097762454,0
447,0.7984600738072057,0.45424831633580015,0.08337699187147524,0
448,0.8101679113886762,0.4362965792870209,0.06818443567034126,0
449,0.8106921429221748,0.42032377388141423,0.06103499745804319,0
450,0.8230989558816435,0.4037855594349011,0.05120451991613262,0
451,0.8218757489701466,0.39629388964289086,0.056268705316510965,0
